2020-12-14 11:02:42:478  收到来车信号，流水号：20201214110242，所有设备开始采集
2020-12-14 11:02:42:510  开启A/D采集
2020-12-14 11:03:08:197  收到离车信号，流水号：20201214110242，线号：14，车号：027028，主控端：0，所有设备停止采集
2020-12-14 11:03:08:197  收到停止采集命令，开始停止采集
2020-12-14 11:03:08:197  停止采集数据
2020-12-14 11:03:08:197  采集连接已断开
2020-12-14 11:03:08:213  开始数据分析和落盘
2020-12-14 11:03:13:244  vibration1完成落盘
2020-12-14 11:03:17:697  vibration2完成落盘
2020-12-14 11:03:22:150  vibration3完成落盘
2020-12-14 11:03:26:525  vibration4完成落盘
2020-12-14 11:03:30:947  vibration5完成落盘
2020-12-14 11:03:35:182  vibration6完成落盘
2020-12-14 11:03:39:557  vibration7完成落盘
2020-12-14 11:03:43:885  vibration8完成落盘
2020-12-14 11:03:47:900  magnetic1完成落盘
2020-12-14 11:03:51:978  magnetic2完成落盘
2020-12-14 11:03:56:291  magnetic3完成落盘
2020-12-14 11:04:00:463  magnetic4完成落盘
2020-12-14 11:04:04:760  temperate1完成落盘
2020-12-14 11:04:08:979  temperate2完成落盘
2020-12-14 11:04:13:104  temperate3完成落盘
2020-12-14 11:04:17:244  temperate4完成落盘
2020-12-14 11:04:17:260  开始处理数据
2020-12-14 11:04:17:901  右侧计算完成
2020-12-14 11:04:18:416  左侧计算完成
2020-12-14 11:04:18:416  检查结果数据
2020-12-14 11:04:18:416  通知桌面显示数据
2020-12-14 11:04:18:432  开始写入数据库
2020-12-14 11:04:18:447  预警及报警参数加载完成
2020-12-14 11:04:18:447  数据库打开成功
2020-12-14 11:04:18:447  train_info数据表写入成功
2020-12-14 11:04:18:510  train_onlyid读取成功
2020-12-14 11:04:18:510  train_data数据表写入成功
2020-12-14 11:04:18:526  vt_info数据表，第0次写入成功
2020-12-14 11:04:18:526  vt_info数据表，第1次写入成功
2020-12-14 11:04:18:526  vt_info数据表，第2次写入成功
2020-12-14 11:04:18:526  vt_info数据表，第3次写入成功
2020-12-14 11:04:18:541  vt_info数据表，第4次写入成功
2020-12-14 11:04:18:541  vt_info数据表，第5次写入成功
2020-12-14 11:04:18:541  vt_info数据表，第6次写入成功
2020-12-14 11:04:18:541  vt_info数据表，第7次写入成功
2020-12-14 11:04:18:541  vt_info数据表，第8次写入成功
2020-12-14 11:04:18:557  vt_info数据表，第9次写入成功
2020-12-14 11:04:18:557  vt_info数据表，第10次写入成功
2020-12-14 11:04:18:557  vt_info数据表，第11次写入成功
2020-12-14 11:04:18:557  vt_info数据表，第12次写入成功
2020-12-14 11:04:18:572  vt_info数据表，第13次写入成功
2020-12-14 11:04:18:572  vt_info数据表，第14次写入成功
2020-12-14 11:04:18:572  vt_info数据表，第15次写入成功
2020-12-14 11:04:18:572  vt_info数据表，第16次写入成功
2020-12-14 11:04:18:588  vt_info数据表，第17次写入成功
2020-12-14 11:04:18:588  vt_info数据表，第18次写入成功
2020-12-14 11:04:18:588  vt_info数据表，第19次写入成功
2020-12-14 11:04:18:588  vt_info数据表，第20次写入成功
2020-12-14 11:04:18:588  vt_info数据表，第21次写入成功
2020-12-14 11:04:18:604  vt_info数据表，第22次写入成功
2020-12-14 11:04:18:604  vt_info数据表，第23次写入成功
2020-12-14 11:04:18:604  vt_info数据表，第24次写入成功
2020-12-14 11:04:18:604  vt_info数据表，第25次写入成功
2020-12-14 11:04:18:619  vt_info数据表，第26次写入成功
2020-12-14 11:04:18:619  vt_info数据表，第27次写入成功
2020-12-14 11:04:18:619  vt_info数据表，第28次写入成功
2020-12-14 11:04:18:619  vt_info数据表，第29次写入成功
2020-12-14 11:04:18:619  vt_info数据表，第30次写入成功
2020-12-14 11:04:18:635  vt_info数据表，第31次写入成功
2020-12-14 11:04:18:635  vt_info数据表，第32次写入成功
2020-12-14 11:04:18:635  vt_info数据表，第33次写入成功
2020-12-14 11:04:18:635  vt_info数据表，第34次写入成功
2020-12-14 11:04:18:651  vt_info数据表，第35次写入成功
2020-12-14 11:04:18:651  vt_info数据表，第36次写入成功
2020-12-14 11:04:18:651  vt_info数据表，第37次写入成功
2020-12-14 11:04:18:651  vt_info数据表，第38次写入成功
2020-12-14 11:04:18:651  vt_info数据表，第39次写入成功
2020-12-14 11:04:18:666  vt_info数据表，第40次写入成功
2020-12-14 11:04:18:666  vt_info数据表，第41次写入成功
2020-12-14 11:04:18:666  vt_info数据表，第42次写入成功
2020-12-14 11:04:18:666  vt_info数据表，第43次写入成功
2020-12-14 11:04:18:682  vt_info数据表，第44次写入成功
2020-12-14 11:04:18:682  vt_info数据表，第45次写入成功
2020-12-14 11:04:18:682  vt_info数据表，第46次写入成功
2020-12-14 11:04:18:682  vt_info数据表，第47次写入成功
2020-12-14 11:04:18:697  motor_info数据表，第0次写入成功
2020-12-14 11:04:18:697  motor_info数据表，第1次写入成功
2020-12-14 11:04:18:697  motor_info数据表，第2次写入成功
2020-12-14 11:04:18:697  motor_info数据表，第3次写入成功
2020-12-14 11:04:18:697  motor_info数据表，第4次写入成功
2020-12-14 11:04:18:697  motor_info数据表，第5次写入成功
2020-12-14 11:04:18:713  motor_info数据表，第6次写入成功
2020-12-14 11:04:18:713  motor_info数据表，第7次写入成功
2020-12-14 11:04:18:713  motor_info数据表，第8次写入成功
2020-12-14 11:04:18:713  motor_info数据表，第9次写入成功
2020-12-14 11:04:18:713  motor_info数据表，第10次写入成功
2020-12-14 11:04:18:713  motor_info数据表，第11次写入成功
2020-12-14 11:04:18:729  motor_info数据表，第12次写入成功
2020-12-14 11:04:18:729  motor_info数据表，第13次写入成功
2020-12-14 11:04:18:729  motor_info数据表，第14次写入成功
2020-12-14 11:04:18:744  motor_info数据表，第15次写入成功
2020-12-14 11:04:18:744  数据库关闭！
2020-12-14 11:12:10:372  收到来车信号，流水号：20201214111210，所有设备开始采集
2020-12-14 11:12:10:403  开启A/D采集
2020-12-14 11:12:36:091  收到离车信号，流水号：20201214111210，线号：14，车号：011012，主控端：1，所有设备停止采集
2020-12-14 11:12:36:091  收到停止采集命令，开始停止采集
2020-12-14 11:12:36:107  停止采集数据
2020-12-14 11:12:36:107  采集连接已断开
2020-12-14 11:12:36:107  开始数据分析和落盘
2020-12-14 11:12:40:419  vibration1完成落盘
2020-12-14 11:12:44:622  vibration2完成落盘
2020-12-14 11:12:48:638  vibration3完成落盘
2020-12-14 11:12:53:169  vibration4完成落盘
2020-12-14 11:12:57:185  vibration5完成落盘
2020-12-14 11:13:01:357  vibration6完成落盘
2020-12-14 11:13:05:732  vibration7完成落盘
2020-12-14 11:13:09:997  vibration8完成落盘
2020-12-14 11:13:14:356  magnetic1完成落盘
2020-12-14 11:13:18:637  magnetic2完成落盘
2020-12-14 11:13:22:841  magnetic3完成落盘
2020-12-14 11:13:27:138  magnetic4完成落盘
2020-12-14 11:13:31:247  temperate1完成落盘
2020-12-14 11:13:35:341  temperate2完成落盘
2020-12-14 11:13:39:325  temperate3完成落盘
2020-12-14 11:13:43:403  temperate4完成落盘
2020-12-14 11:13:43:419  开始处理数据
2020-12-14 11:13:44:028  右侧计算完成
2020-12-14 11:13:44:544  左侧计算完成
2020-12-14 11:13:44:560  检查结果数据
2020-12-14 11:13:44:560  通知桌面显示数据
2020-12-14 11:13:44:575  开始写入数据库
2020-12-14 11:13:44:591  预警及报警参数加载完成
2020-12-14 11:13:44:591  数据库打开成功
2020-12-14 11:13:44:591  train_info数据表写入成功
2020-12-14 11:13:44:653  train_onlyid读取成功
2020-12-14 11:13:44:653  train_data数据表写入成功
2020-12-14 11:13:44:669  vt_info数据表，第0次写入成功
2020-12-14 11:13:44:669  vt_info数据表，第1次写入成功
2020-12-14 11:13:44:669  vt_info数据表，第2次写入成功
2020-12-14 11:13:44:669  vt_info数据表，第3次写入成功
2020-12-14 11:13:44:685  vt_info数据表，第4次写入成功
2020-12-14 11:13:44:685  vt_info数据表，第5次写入成功
2020-12-14 11:13:44:685  vt_info数据表，第6次写入成功
2020-12-14 11:13:44:685  vt_info数据表，第7次写入成功
2020-12-14 11:13:44:685  vt_info数据表，第8次写入成功
2020-12-14 11:13:44:700  vt_info数据表，第9次写入成功
2020-12-14 11:13:44:700  vt_info数据表，第10次写入成功
2020-12-14 11:13:44:700  vt_info数据表，第11次写入成功
2020-12-14 11:13:44:700  vt_info数据表，第12次写入成功
2020-12-14 11:13:44:716  vt_info数据表，第13次写入成功
2020-12-14 11:13:44:716  vt_info数据表，第14次写入成功
2020-12-14 11:13:44:716  vt_info数据表，第15次写入成功
2020-12-14 11:13:44:716  vt_info数据表，第16次写入成功
2020-12-14 11:13:44:731  vt_info数据表，第17次写入成功
2020-12-14 11:13:44:731  vt_info数据表，第18次写入成功
2020-12-14 11:13:44:731  vt_info数据表，第19次写入成功
2020-12-14 11:13:44:731  vt_info数据表，第20次写入成功
2020-12-14 11:13:44:731  vt_info数据表，第21次写入成功
2020-12-14 11:13:44:747  vt_info数据表，第22次写入成功
2020-12-14 11:13:44:747  vt_info数据表，第23次写入成功
2020-12-14 11:13:44:747  vt_info数据表，第24次写入成功
2020-12-14 11:13:44:747  vt_info数据表，第25次写入成功
2020-12-14 11:13:44:763  vt_info数据表，第26次写入成功
2020-12-14 11:13:44:763  vt_info数据表，第27次写入成功
2020-12-14 11:13:44:763  vt_info数据表，第28次写入成功
2020-12-14 11:13:44:763  vt_info数据表，第29次写入成功
2020-12-14 11:13:44:778  vt_info数据表，第30次写入成功
2020-12-14 11:13:44:778  vt_info数据表，第31次写入成功
2020-12-14 11:13:44:778  vt_info数据表，第32次写入成功
2020-12-14 11:13:44:778  vt_info数据表，第33次写入成功
2020-12-14 11:13:44:794  vt_info数据表，第34次写入成功
2020-12-14 11:13:44:794  vt_info数据表，第35次写入成功
2020-12-14 11:13:44:794  vt_info数据表，第36次写入成功
2020-12-14 11:13:44:794  vt_info数据表，第37次写入成功
2020-12-14 11:13:44:794  vt_info数据表，第38次写入成功
2020-12-14 11:13:44:810  vt_info数据表，第39次写入成功
2020-12-14 11:13:44:810  vt_info数据表，第40次写入成功
2020-12-14 11:13:44:810  vt_info数据表，第41次写入成功
2020-12-14 11:13:44:810  vt_info数据表，第42次写入成功
2020-12-14 11:13:44:825  vt_info数据表，第43次写入成功
2020-12-14 11:13:44:825  vt_info数据表，第44次写入成功
2020-12-14 11:13:44:825  vt_info数据表，第45次写入成功
2020-12-14 11:13:44:825  vt_info数据表，第46次写入成功
2020-12-14 11:13:44:841  vt_info数据表，第47次写入成功
2020-12-14 11:13:44:841  motor_info数据表，第0次写入成功
2020-12-14 11:13:44:841  motor_info数据表，第1次写入成功
2020-12-14 11:13:44:841  motor_info数据表，第2次写入成功
2020-12-14 11:13:44:841  motor_info数据表，第3次写入成功
2020-12-14 11:13:44:841  motor_info数据表，第4次写入成功
2020-12-14 11:13:44:856  motor_info数据表，第5次写入成功
2020-12-14 11:13:44:856  motor_info数据表，第6次写入成功
2020-12-14 11:13:44:856  motor_info数据表，第7次写入成功
2020-12-14 11:13:44:856  motor_info数据表，第8次写入成功
2020-12-14 11:13:44:856  motor_info数据表，第9次写入成功
2020-12-14 11:13:44:856  motor_info数据表，第10次写入成功
2020-12-14 11:13:44:872  motor_info数据表，第11次写入成功
2020-12-14 11:13:44:872  motor_info数据表，第12次写入成功
2020-12-14 11:13:44:872  motor_info数据表，第13次写入成功
2020-12-14 11:13:44:872  motor_info数据表，第14次写入成功
2020-12-14 11:13:44:888  motor_info数据表，第15次写入成功
2020-12-14 11:13:44:888  数据库关闭！
2020-12-14 11:22:10:594  收到来车信号，流水号：20201214112210，所有设备开始采集
2020-12-14 11:22:10:625  开启A/D采集
2020-12-14 11:22:36:203  收到离车信号，流水号：20201214112210，线号：14，车号：041042，主控端：1，所有设备停止采集
2020-12-14 11:22:36:203  收到停止采集命令，开始停止采集
2020-12-14 11:22:36:203  停止采集数据
2020-12-14 11:22:36:203  采集连接已断开
2020-12-14 11:22:36:219  开始数据分析和落盘
2020-12-14 11:22:41:235  vibration1完成落盘
2020-12-14 11:22:45:532  vibration2完成落盘
2020-12-14 11:22:50:078  vibration3完成落盘
2020-12-14 11:22:54:641  vibration4完成落盘
2020-12-14 11:22:58:954  vibration5完成落盘
2020-12-14 11:23:03:172  vibration6完成落盘
2020-12-14 11:23:07:391  vibration7完成落盘
2020-12-14 11:23:11:766  vibration8完成落盘
2020-12-14 11:23:15:922  magnetic1完成落盘
2020-12-14 11:23:20:438  magnetic2完成落盘
2020-12-14 11:23:24:782  magnetic3完成落盘
2020-12-14 11:23:28:922  magnetic4完成落盘
2020-12-14 11:23:33:157  temperate1完成落盘
2020-12-14 11:23:37:360  temperate2完成落盘
2020-12-14 11:23:41:688  temperate3完成落盘
2020-12-14 11:23:45:876  temperate4完成落盘
2020-12-14 11:23:45:891  开始处理数据
2020-12-14 11:23:46:532  右侧计算完成
2020-12-14 11:23:47:048  左侧计算完成
2020-12-14 11:23:47:048  检查结果数据
2020-12-14 11:23:47:048  通知桌面显示数据
2020-12-14 11:23:47:063  开始写入数据库
2020-12-14 11:23:47:094  预警及报警参数加载完成
2020-12-14 11:23:47:094  数据库打开成功
2020-12-14 11:23:47:094  train_info数据表写入成功
2020-12-14 11:23:47:157  train_onlyid读取成功
2020-12-14 11:23:47:157  train_data数据表写入成功
2020-12-14 11:23:47:157  vt_info数据表，第0次写入成功
2020-12-14 11:23:47:157  vt_info数据表，第1次写入成功
2020-12-14 11:23:47:173  vt_info数据表，第2次写入成功
2020-12-14 11:23:47:173  vt_info数据表，第3次写入成功
