2020-12-22 17:03:13:944  收到来车信号，流水号：20201222170313，所有设备开始采集
2020-12-22 17:03:13:999  开启A/D采集
2020-12-22 17:03:39:839  收到离车信号，流水号：20201222170313，线号：21，车号：031032，主控端：1，所有设备停止采集
2020-12-22 17:03:39:863  收到停止采集命令，开始停止采集
2020-12-22 17:03:39:889  停止采集数据
2020-12-22 17:03:39:891  采集连接已断开
2020-12-22 17:03:39:893  开始数据分析和落盘
2020-12-22 17:03:40:774  vibration1.txt文件创建失败
2020-12-22 17:03:42:421  vibration1完成落盘
2020-12-22 17:03:42:540  vibration2.txt文件创建失败
2020-12-22 17:03:44:243  vibration2完成落盘
2020-12-22 17:03:44:363  vibration3.txt文件创建失败
2020-12-22 17:03:46:066  vibration3完成落盘
2020-12-22 17:03:46:188  vibration4.txt文件创建失败
2020-12-22 17:03:47:819  vibration4完成落盘
2020-12-22 17:03:47:940  vibration5.txt文件创建失败
2020-12-22 17:03:49:329  vibration5完成落盘
2020-12-22 17:03:49:446  vibration6.txt文件创建失败
2020-12-22 17:03:51:006  vibration6完成落盘
2020-12-22 17:03:51:131  vibration7.txt文件创建失败
2020-12-22 17:03:52:529  vibration7完成落盘
2020-12-22 17:03:52:639  vibration8.txt文件创建失败
2020-12-22 17:03:54:176  vibration8完成落盘
2020-12-22 17:03:54:296  magnetic1.txt文件创建失败
2020-12-22 17:03:55:911  magnetic1完成落盘
2020-12-22 17:03:56:031  magnetic2.txt文件创建失败
2020-12-22 17:03:57:607  magnetic2完成落盘
2020-12-22 17:03:57:729  magnetic3.txt文件创建失败
2020-12-22 17:03:59:373  magnetic3完成落盘
2020-12-22 17:03:59:495  magnetic4.txt文件创建失败
2020-12-22 17:04:01:152  magnetic4完成落盘
2020-12-22 17:04:01:273  temperate1.txt文件创建失败
2020-12-22 17:04:02:751  temperate1完成落盘
2020-12-22 17:04:02:871  temperate2.txt文件创建失败
2020-12-22 17:04:04:159  temperate2完成落盘
2020-12-22 17:04:04:276  temperate3.txt文件创建失败
2020-12-22 17:04:05:815  temperate3完成落盘
2020-12-22 17:04:05:937  temperate4.txt文件创建失败
2020-12-22 17:04:07:328  temperate4完成落盘
2020-12-22 17:04:07:335  开始处理数据
2020-12-22 17:04:07:975  右侧计算完成
2020-12-22 17:04:08:454  左侧计算完成
2020-12-22 17:04:08:455  检查结果数据
2020-12-22 17:04:08:457  通知桌面显示数据
2020-12-22 17:04:08:473  开始写入数据库
2020-12-22 17:04:08:611  预警及报警参数加载完成
2020-12-22 17:04:08:613  数据库打开成功
2020-12-22 17:04:08:615  train_info数据表写入成功
2020-12-22 17:04:08:616  train_onlyid读取成功
2020-12-22 17:04:08:618  train_data数据表写入成功
2020-12-22 17:04:08:620  vt_info数据表，第0次写入成功
2020-12-22 17:04:08:621  vt_info数据表，第1次写入成功
2020-12-22 17:04:08:623  vt_info数据表，第2次写入成功
2020-12-22 17:04:08:625  vt_info数据表，第3次写入成功
2020-12-22 17:04:08:626  vt_info数据表，第4次写入成功
2020-12-22 17:04:08:628  vt_info数据表，第5次写入成功
2020-12-22 17:04:08:630  vt_info数据表，第6次写入成功
2020-12-22 17:04:08:631  vt_info数据表，第7次写入成功
