2020-12-30 15:01:14:755  收到来车信号，流水号：20201230150114，所有设备开始采集
2020-12-30 15:01:14:791  开启A/D采集
2020-12-30 15:01:40:244  收到离车信号，流水号：20201230150114，线号：14，车号：023024，主控端：0，所有设备停止采集
2020-12-30 15:01:40:246  收到停止采集命令，开始停止采集
2020-12-30 15:01:40:252  停止采集数据
2020-12-30 15:01:40:255  采集连接已断开
2020-12-30 15:01:40:257  开始数据分析和落盘
2020-12-30 15:01:44:624  vibration1完成落盘
2020-12-30 15:01:48:671  vibration2完成落盘
2020-12-30 15:01:53:458  vibration3完成落盘
2020-12-30 15:01:58:327  vibration4完成落盘
2020-12-30 15:02:03:348  vibration5完成落盘
2020-12-30 15:02:07:773  vibration6完成落盘
2020-12-30 15:02:11:621  vibration7完成落盘
2020-12-30 15:02:15:935  vibration8完成落盘
2020-12-30 15:02:19:926  magnetic1完成落盘
2020-12-30 15:02:24:038  magnetic2完成落盘
2020-12-30 15:02:27:511  magnetic3完成落盘
2020-12-30 15:02:31:380  magnetic4完成落盘
2020-12-30 15:02:35:110  temperate1完成落盘
2020-12-30 15:02:39:061  temperate2完成落盘
2020-12-30 15:02:42:610  temperate3完成落盘
2020-12-30 15:02:46:340  temperate4完成落盘
2020-12-30 15:02:46:349  开始处理数据
2020-12-30 15:02:46:956  右侧计算完成
2020-12-30 15:02:47:479  左侧计算完成
2020-12-30 15:02:47:480  检查结果数据
2020-12-30 15:02:47:482  通知桌面显示数据
2020-12-30 15:02:47:500  开始写入数据库
2020-12-30 15:02:47:522  预警及报警参数加载完成
2020-12-30 15:02:47:524  数据库打开成功
2020-12-30 15:02:47:664  train_info数据表写入成功
2020-12-30 15:02:47:666  train_onlyid读取成功
2020-12-30 15:02:47:667  train_data数据表写入成功
2020-12-30 15:02:47:669  vt_info数据表，第0次写入成功
2020-12-30 15:02:47:671  vt_info数据表，第1次写入成功
2020-12-30 15:02:47:673  vt_info数据表，第2次写入成功
2020-12-30 15:02:47:675  vt_info数据表，第3次写入成功
2020-12-30 15:02:47:677  vt_info数据表，第4次写入成功
2020-12-30 15:02:47:679  vt_info数据表，第5次写入成功
2020-12-30 15:02:47:681  vt_info数据表，第6次写入成功
2020-12-30 15:02:47:683  vt_info数据表，第7次写入成功
2020-12-30 15:02:47:685  vt_info数据表，第8次写入成功
2020-12-30 15:02:47:687  vt_info数据表，第9次写入成功
2020-12-30 15:02:47:689  vt_info数据表，第10次写入成功
2020-12-30 15:02:47:691  vt_info数据表，第11次写入成功
2020-12-30 15:02:47:693  vt_info数据表，第12次写入成功
2020-12-30 15:02:47:695  vt_info数据表，第13次写入成功
2020-12-30 15:02:47:697  vt_info数据表，第14次写入成功
2020-12-30 15:02:47:699  vt_info数据表，第15次写入成功
2020-12-30 15:02:47:702  vt_info数据表，第16次写入成功
2020-12-30 15:02:47:704  vt_info数据表，第17次写入成功
2020-12-30 15:02:47:706  vt_info数据表，第18次写入成功
2020-12-30 15:02:47:708  vt_info数据表，第19次写入成功
2020-12-30 15:02:47:732  vt_info数据表，第20次写入成功
2020-12-30 15:02:47:734  vt_info数据表，第21次写入成功
2020-12-30 15:02:47:736  vt_info数据表，第22次写入成功
2020-12-30 15:02:47:738  vt_info数据表，第23次写入成功
2020-12-30 15:02:47:740  vt_info数据表，第24次写入成功
2020-12-30 15:02:47:742  vt_info数据表，第25次写入成功
2020-12-30 15:02:47:744  vt_info数据表，第26次写入成功
2020-12-30 15:02:47:746  vt_info数据表，第27次写入成功
2020-12-30 15:02:47:748  vt_info数据表，第28次写入成功
2020-12-30 15:02:47:750  vt_info数据表，第29次写入成功
2020-12-30 15:02:47:752  vt_info数据表，第30次写入成功
2020-12-30 15:02:47:754  vt_info数据表，第31次写入成功
2020-12-30 15:02:47:756  vt_info数据表，第32次写入成功
2020-12-30 15:02:47:758  vt_info数据表，第33次写入成功
2020-12-30 15:02:47:761  vt_info数据表，第34次写入成功
2020-12-30 15:02:47:763  vt_info数据表，第35次写入成功
2020-12-30 15:02:47:765  vt_info数据表，第36次写入成功
2020-12-30 15:02:47:767  vt_info数据表，第37次写入成功
2020-12-30 15:02:47:769  vt_info数据表，第38次写入成功
2020-12-30 15:02:47:793  vt_info数据表，第39次写入成功
2020-12-30 15:02:47:795  vt_info数据表，第40次写入成功
2020-12-30 15:02:47:797  vt_info数据表，第41次写入成功
2020-12-30 15:02:47:799  vt_info数据表，第42次写入成功
2020-12-30 15:02:47:802  vt_info数据表，第43次写入成功
