2020-12-20 09:03:44:739  收到来车信号，流水号：20201220090344，所有设备开始采集
2020-12-20 09:03:44:886  开启A/D采集
2020-12-20 09:04:10:633  收到离车信号，流水号：20201220090344，线号：14，车号：041042，主控端：1，所有设备停止采集
2020-12-20 09:04:10:635  收到停止采集命令，开始停止采集
2020-12-20 09:04:10:638  停止采集数据
2020-12-20 09:04:10:640  采集连接已断开
2020-12-20 09:04:10:642  开始数据分析和落盘
2020-12-20 09:04:33:801  vibration1完成落盘
2020-12-20 09:04:53:852  vibration2完成落盘
2020-12-20 09:05:13:985  vibration3完成落盘
2020-12-20 09:05:34:745  vibration4完成落盘
2020-12-20 09:05:55:430  vibration5完成落盘
2020-12-20 09:06:15:032  vibration6完成落盘
2020-12-20 09:06:34:153  vibration7完成落盘
2020-12-20 09:06:52:954  vibration8完成落盘
2020-12-20 09:07:12:839  magnetic1完成落盘
2020-12-20 09:07:31:294  magnetic2完成落盘
2020-12-20 09:07:51:397  magnetic3完成落盘
2020-12-20 09:08:10:356  magnetic4完成落盘
2020-12-20 09:08:28:658  temperate1完成落盘
2020-12-20 09:08:47:236  temperate2完成落盘
2020-12-20 09:09:08:051  temperate3完成落盘
2020-12-20 09:09:27:463  temperate4完成落盘
2020-12-20 09:09:27:473  开始处理数据
2020-12-20 09:09:28:495  右侧计算完成
2020-12-20 09:09:28:829  左侧计算完成
2020-12-20 09:09:28:831  检查结果数据
2020-12-20 09:09:28:833  通知桌面显示数据
2020-12-20 09:09:28:850  开始写入数据库
2020-12-20 09:09:28:864  预警及报警参数加载完成
2020-12-20 09:09:28:866  数据库打开成功
2020-12-20 09:09:28:868  train_info数据表写入成功
2020-12-20 09:09:28:926  train_onlyid读取成功
2020-12-20 09:09:28:930  train_data数据表写入成功
2020-12-20 09:09:28:934  vt_info数据表，第0次写入成功
2020-12-20 09:09:28:938  vt_info数据表，第1次写入成功
2020-12-20 09:09:28:941  vt_info数据表，第2次写入成功
2020-12-20 09:09:28:945  vt_info数据表，第3次写入成功
2020-12-20 09:09:28:948  vt_info数据表，第4次写入成功
2020-12-20 09:09:28:953  vt_info数据表，第5次写入成功
2020-12-20 09:09:28:956  vt_info数据表，第6次写入成功
2020-12-20 09:09:28:960  vt_info数据表，第7次写入成功
2020-12-20 09:09:28:963  vt_info数据表，第8次写入成功
2020-12-20 09:09:28:967  vt_info数据表，第9次写入成功
2020-12-20 09:09:28:971  vt_info数据表，第10次写入成功
2020-12-20 09:09:28:974  vt_info数据表，第11次写入成功
2020-12-20 09:09:28:978  vt_info数据表，第12次写入成功
2020-12-20 09:09:28:981  vt_info数据表，第13次写入成功
2020-12-20 09:09:28:985  vt_info数据表，第14次写入成功
