2020-12-12 23:02:37:646  收到来车信号，流水号：20201212230237，所有设备开始采集
2020-12-12 23:02:37:677  开启A/D采集
2020-12-12 23:03:03:255  收到离车信号，流水号：20201212230237，线号：14，车号：013014，主控端：0，所有设备停止采集
2020-12-12 23:03:03:255  收到停止采集命令，开始停止采集
2020-12-12 23:03:03:271  停止采集数据
2020-12-12 23:03:03:271  采集连接已断开
2020-12-12 23:03:03:271  开始数据分析和落盘
2020-12-12 23:03:08:021  vibration1完成落盘
2020-12-12 23:03:12:287  vibration2完成落盘
2020-12-12 23:03:16:677  vibration3完成落盘
2020-12-12 23:03:21:209  vibration4完成落盘
2020-12-12 23:03:25:443  vibration5完成落盘
2020-12-12 23:03:29:427  vibration6完成落盘
2020-12-12 23:03:33:709  vibration7完成落盘
2020-12-12 23:03:37:912  vibration8完成落盘
2020-12-12 23:03:42:115  magnetic1完成落盘
2020-12-12 23:03:46:584  magnetic2完成落盘
2020-12-12 23:03:50:990  magnetic3完成落盘
2020-12-12 23:03:55:396  magnetic4完成落盘
2020-12-12 23:03:59:599  temperate1完成落盘
2020-12-12 23:04:03:865  temperate2完成落盘
2020-12-12 23:04:07:865  temperate3完成落盘
2020-12-12 23:04:12:053  temperate4完成落盘
2020-12-12 23:04:12:068  开始处理数据
2020-12-12 23:04:12:709  右侧计算完成
2020-12-12 23:04:13:240  左侧计算完成
2020-12-12 23:04:13:240  检查结果数据
2020-12-12 23:04:13:240  通知桌面显示数据
2020-12-12 23:04:13:256  开始写入数据库
2020-12-12 23:04:13:271  预警及报警参数加载完成
2020-12-12 23:04:13:271  数据库打开成功
2020-12-12 23:04:13:271  train_info数据表写入成功
2020-12-12 23:04:13:334  train_onlyid读取成功
2020-12-12 23:04:13:334  train_data数据表写入成功
2020-12-12 23:04:13:350  vt_info数据表，第0次写入成功
2020-12-12 23:04:13:350  vt_info数据表，第1次写入成功
2020-12-12 23:04:13:350  vt_info数据表，第2次写入成功
2020-12-12 23:04:13:350  vt_info数据表，第3次写入成功
2020-12-12 23:04:13:365  vt_info数据表，第4次写入成功
2020-12-12 23:04:13:365  vt_info数据表，第5次写入成功
2020-12-12 23:04:13:365  vt_info数据表，第6次写入成功
2020-12-12 23:04:13:365  vt_info数据表，第7次写入成功
2020-12-12 23:04:13:381  vt_info数据表，第8次写入成功
2020-12-12 23:04:13:381  vt_info数据表，第9次写入成功
2020-12-12 23:04:13:381  vt_info数据表，第10次写入成功
2020-12-12 23:04:13:381  vt_info数据表，第11次写入成功
2020-12-12 23:04:13:381  vt_info数据表，第12次写入成功
2020-12-12 23:04:13:396  vt_info数据表，第13次写入成功
2020-12-12 23:04:13:396  vt_info数据表，第14次写入成功
2020-12-12 23:04:13:396  vt_info数据表，第15次写入成功
2020-12-12 23:04:13:396  vt_info数据表，第16次写入成功
2020-12-12 23:04:13:412  vt_info数据表，第17次写入成功
2020-12-12 23:04:13:412  vt_info数据表，第18次写入成功
2020-12-12 23:04:13:412  vt_info数据表，第19次写入成功
