2020-12-26 09:03:36:375  收到来车信号，流水号：20201226090336，所有设备开始采集
2020-12-26 09:03:36:410  开启A/D采集
2020-12-26 09:04:02:169  收到离车信号，流水号：20201226090336，线号：14，车号：009010，主控端：1，所有设备停止采集
2020-12-26 09:04:02:172  收到停止采集命令，开始停止采集
2020-12-26 09:04:02:178  停止采集数据
2020-12-26 09:04:02:180  采集连接已断开
2020-12-26 09:04:02:182  开始数据分析和落盘
2020-12-26 09:04:06:286  vibration1完成落盘
2020-12-26 09:04:09:970  vibration2完成落盘
2020-12-26 09:04:13:739  vibration3完成落盘
2020-12-26 09:04:17:217  vibration4完成落盘
2020-12-26 09:04:21:000  vibration5完成落盘
2020-12-26 09:04:25:045  vibration6完成落盘
2020-12-26 09:04:28:504  vibration7完成落盘
2020-12-26 09:04:32:179  vibration8完成落盘
2020-12-26 09:04:35:641  magnetic1完成落盘
2020-12-26 09:04:39:724  magnetic2完成落盘
2020-12-26 09:04:43:288  magnetic3完成落盘
2020-12-26 09:04:47:057  magnetic4完成落盘
2020-12-26 09:04:50:333  temperate1完成落盘
2020-12-26 09:04:53:860  temperate2完成落盘
2020-12-26 09:04:57:411  temperate3完成落盘
2020-12-26 09:05:01:269  temperate4完成落盘
2020-12-26 09:05:01:278  开始处理数据
2020-12-26 09:05:01:866  右侧计算完成
2020-12-26 09:05:02:336  左侧计算完成
2020-12-26 09:05:02:338  检查结果数据
2020-12-26 09:05:02:340  通知桌面显示数据
2020-12-26 09:05:02:357  开始写入数据库
2020-12-26 09:05:02:378  预警及报警参数加载完成
2020-12-26 09:05:02:380  数据库打开成功
2020-12-26 09:05:02:382  train_info数据表写入成功
2020-12-26 09:05:02:445  train_onlyid读取成功
2020-12-26 09:05:02:450  train_data数据表写入成功
2020-12-26 09:05:02:453  vt_info数据表，第0次写入成功
2020-12-26 09:05:02:457  vt_info数据表，第1次写入成功
2020-12-26 09:05:02:461  vt_info数据表，第2次写入成功
2020-12-26 09:05:02:464  vt_info数据表，第3次写入成功
2020-12-26 09:05:02:468  vt_info数据表，第4次写入成功
2020-12-26 09:05:02:471  vt_info数据表，第5次写入成功
