2020-12-23 20:01:10:379  收到来车信号，流水号：20201223200110，所有设备开始采集
2020-12-23 20:01:10:427  开启A/D采集
2020-12-23 20:01:31:767  收到离车信号，流水号：20201223200110，线号：14，车号：045046，主控端：0，所有设备停止采集
2020-12-23 20:01:31:769  收到停止采集命令，开始停止采集
2020-12-23 20:01:31:772  停止采集数据
2020-12-23 20:01:31:774  采集连接已断开
2020-12-23 20:01:31:776  开始数据分析和落盘
2020-12-23 20:01:36:197  vibration1完成落盘
2020-12-23 20:01:40:023  vibration2完成落盘
2020-12-23 20:01:43:815  vibration3完成落盘
2020-12-23 20:01:47:636  vibration4完成落盘
2020-12-23 20:01:51:468  vibration5完成落盘
2020-12-23 20:01:55:303  vibration6完成落盘
2020-12-23 20:01:59:118  vibration7完成落盘
2020-12-23 20:02:02:973  vibration8完成落盘
2020-12-23 20:02:06:801  magnetic1完成落盘
2020-12-23 20:02:10:604  magnetic2完成落盘
2020-12-23 20:02:14:379  magnetic3完成落盘
2020-12-23 20:02:18:193  magnetic4完成落盘
2020-12-23 20:02:21:793  temperate1完成落盘
2020-12-23 20:02:25:433  temperate2完成落盘
2020-12-23 20:02:29:058  temperate3完成落盘
2020-12-23 20:02:32:704  temperate4完成落盘
2020-12-23 20:02:32:713  开始处理数据
2020-12-23 20:02:33:305  右侧计算完成
2020-12-23 20:02:33:804  左侧计算完成
2020-12-23 20:02:33:806  检查结果数据
2020-12-23 20:02:33:808  通知桌面显示数据
2020-12-23 20:02:33:824  开始写入数据库
2020-12-23 20:02:33:848  预警及报警参数加载完成
2020-12-23 20:02:33:850  数据库打开成功
2020-12-23 20:02:33:852  train_info数据表写入成功
2020-12-23 20:02:33:981  train_onlyid读取成功
2020-12-23 20:02:33:987  train_data数据表写入成功
2020-12-23 20:02:33:991  vt_info数据表，第0次写入成功
2020-12-23 20:02:33:994  vt_info数据表，第1次写入成功
2020-12-23 20:02:33:998  vt_info数据表，第2次写入成功
2020-12-23 20:02:34:002  vt_info数据表，第3次写入成功
2020-12-23 20:02:34:006  vt_info数据表，第4次写入成功
2020-12-23 20:02:34:010  vt_info数据表，第5次写入成功
2020-12-23 20:02:34:013  vt_info数据表，第6次写入成功
2020-12-23 20:02:34:017  vt_info数据表，第7次写入成功
2020-12-23 20:02:34:021  vt_info数据表，第8次写入成功
2020-12-23 20:02:34:024  vt_info数据表，第9次写入成功
2020-12-23 20:02:34:028  vt_info数据表，第10次写入成功
2020-12-23 20:02:34:032  vt_info数据表，第11次写入成功
2020-12-23 20:02:34:036  vt_info数据表，第12次写入成功
2020-12-23 20:02:34:040  vt_info数据表，第13次写入成功
2020-12-23 20:02:34:043  vt_info数据表，第14次写入成功
2020-12-23 20:02:34:047  vt_info数据表，第15次写入成功
2020-12-23 20:02:34:051  vt_info数据表，第16次写入成功
2020-12-23 20:02:34:054  vt_info数据表，第17次写入成功
2020-12-23 20:02:34:058  vt_info数据表，第18次写入成功
2020-12-23 20:02:34:062  vt_info数据表，第19次写入成功
2020-12-23 20:02:34:065  vt_info数据表，第20次写入成功
2020-12-23 20:02:34:069  vt_info数据表，第21次写入成功
2020-12-23 20:02:34:073  vt_info数据表，第22次写入成功
2020-12-23 20:02:34:077  vt_info数据表，第23次写入成功
2020-12-23 20:02:34:081  vt_info数据表，第24次写入成功
2020-12-23 20:02:34:084  vt_info数据表，第25次写入成功
2020-12-23 20:02:34:088  vt_info数据表，第26次写入成功
2020-12-23 20:02:34:092  vt_info数据表，第27次写入成功
2020-12-23 20:02:34:096  vt_info数据表，第28次写入成功
2020-12-23 20:02:34:099  vt_info数据表，第29次写入成功
2020-12-23 20:02:34:103  vt_info数据表，第30次写入成功
2020-12-23 20:02:34:107  vt_info数据表，第31次写入成功
2020-12-23 20:02:34:110  vt_info数据表，第32次写入成功
2020-12-23 20:02:34:114  vt_info数据表，第33次写入成功
2020-12-23 20:02:34:118  vt_info数据表，第34次写入成功
2020-12-23 20:02:34:121  vt_info数据表，第35次写入成功
2020-12-23 20:02:34:125  vt_info数据表，第36次写入成功
2020-12-23 20:02:34:129  vt_info数据表，第37次写入成功
2020-12-23 20:02:34:132  vt_info数据表，第38次写入成功
2020-12-23 20:02:34:136  vt_info数据表，第39次写入成功
2020-12-23 20:02:34:140  vt_info数据表，第40次写入成功
2020-12-23 20:02:34:143  vt_info数据表，第41次写入成功
2020-12-23 20:02:34:147  vt_info数据表，第42次写入成功
2020-12-23 20:02:34:151  vt_info数据表，第43次写入成功
2020-12-23 20:02:34:155  vt_info数据表，第44次写入成功
2020-12-23 20:02:34:158  vt_info数据表，第45次写入成功
2020-12-23 20:02:34:162  vt_info数据表，第46次写入成功
2020-12-23 20:02:34:166  vt_info数据表，第47次写入成功
2020-12-23 20:02:34:169  motor_info数据表，第0次写入成功
2020-12-23 20:02:34:171  motor_info数据表，第1次写入成功
2020-12-23 20:02:34:174  motor_info数据表，第2次写入成功
2020-12-23 20:02:34:177  motor_info数据表，第3次写入成功
2020-12-23 20:02:34:180  motor_info数据表，第4次写入成功
2020-12-23 20:02:34:183  motor_info数据表，第5次写入成功
2020-12-23 20:02:34:185  motor_info数据表，第6次写入成功
2020-12-23 20:02:34:188  motor_info数据表，第7次写入成功
2020-12-23 20:02:34:191  motor_info数据表，第8次写入成功
2020-12-23 20:02:34:194  motor_info数据表，第9次写入成功
2020-12-23 20:02:34:197  motor_info数据表，第10次写入成功
2020-12-23 20:02:34:199  motor_info数据表，第11次写入成功
2020-12-23 20:02:34:202  motor_info数据表，第12次写入成功
2020-12-23 20:02:34:205  motor_info数据表，第13次写入成功
2020-12-23 20:02:34:208  motor_info数据表，第14次写入成功
2020-12-23 20:02:34:220  motor_info数据表，第15次写入成功
2020-12-23 20:02:34:222  数据库关闭！
2020-12-23 20:09:38:872  收到来车信号，流水号：20201223200938，所有设备开始采集
2020-12-23 20:09:38:919  开启A/D采集
2020-12-23 20:10:00:267  收到离车信号，流水号：20201223200938，线号：14，车号：055056，主控端：1，所有设备停止采集
2020-12-23 20:10:00:269  收到停止采集命令，开始停止采集
2020-12-23 20:10:00:272  停止采集数据
2020-12-23 20:10:00:274  采集连接已断开
2020-12-23 20:10:00:276  开始数据分析和落盘
2020-12-23 20:10:04:433  vibration1完成落盘
2020-12-23 20:10:07:898  vibration2完成落盘
2020-12-23 20:10:11:532  vibration3完成落盘
2020-12-23 20:10:14:992  vibration4完成落盘
2020-12-23 20:10:18:408  vibration5完成落盘
