2020-12-24 20:09:59:589  收到来车信号，流水号：20201224200959，所有设备开始采集
2020-12-24 20:09:59:647  开启A/D采集
2020-12-24 20:10:39:493  收到离车信号，流水号：20201224200959，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-24 20:10:39:494  收到停止采集命令，开始停止采集
2020-12-24 20:10:39:500  停止采集数据
2020-12-24 20:10:39:502  采集连接已断开
2020-12-24 20:10:39:504  开始数据分析和落盘
2020-12-24 20:10:47:160  vibration1完成落盘
2020-12-24 20:10:53:479  vibration2完成落盘
2020-12-24 20:10:59:526  vibration3完成落盘
2020-12-24 20:11:06:106  vibration4完成落盘
2020-12-24 20:11:12:299  vibration5完成落盘
2020-12-24 20:11:18:714  vibration6完成落盘
2020-12-24 20:11:24:963  vibration7完成落盘
2020-12-24 20:11:30:769  vibration8完成落盘
2020-12-24 20:11:37:126  magnetic1完成落盘
2020-12-24 20:11:43:610  magnetic2完成落盘
2020-12-24 20:11:50:005  magnetic3完成落盘
2020-12-24 20:11:56:740  magnetic4完成落盘
2020-12-24 20:12:02:815  temperate1完成落盘
2020-12-24 20:12:08:797  temperate2完成落盘
2020-12-24 20:12:15:212  temperate3完成落盘
2020-12-24 20:12:21:203  temperate4完成落盘
2020-12-24 20:12:21:213  开始处理数据
2020-12-24 20:12:21:799  右侧计算完成
2020-12-24 20:12:22:189  左侧计算完成
2020-12-24 20:12:22:191  检查结果数据
2020-12-24 20:12:22:193  通知桌面显示数据
2020-12-24 20:12:22:209  开始写入数据库
2020-12-24 20:12:22:221  预警及报警参数加载完成
2020-12-24 20:12:22:223  数据库打开成功
2020-12-24 20:12:22:225  train_info数据表写入成功
2020-12-24 20:12:22:227  train_onlyid读取成功
2020-12-24 20:12:22:229  train_data数据表写入成功
2020-12-24 20:12:22:233  train_fault数据表写入1、1成功
2020-12-24 20:12:22:235  train_fault数据表写入2、1成功
2020-12-24 20:12:22:237  train_fault数据表写入3、1成功
2020-12-24 20:12:22:241  vt_info数据表，第0次写入成功
2020-12-24 20:12:22:245  vt_info数据表，第1次写入成功
2020-12-24 20:12:22:249  vt_info数据表，第2次写入成功
2020-12-24 20:12:22:251  vt_info数据表，第3次写入成功
2020-12-24 20:12:22:255  vt_info数据表，第4次写入成功
2020-12-24 20:12:22:259  vt_info数据表，第5次写入成功
2020-12-24 20:12:22:263  vt_info数据表，第6次写入成功
2020-12-24 20:12:22:267  vt_info数据表，第7次写入成功
2020-12-24 20:12:22:271  vt_info数据表，第8次写入成功
2020-12-24 20:12:22:275  vt_info数据表，第9次写入成功
2020-12-24 20:12:22:277  vt_info数据表，第10次写入成功
2020-12-24 20:12:22:281  vt_info数据表，第11次写入成功
2020-12-24 20:12:22:285  vt_info数据表，第12次写入成功
2020-12-24 20:12:22:289  vt_info数据表，第13次写入成功
2020-12-24 20:12:22:293  vt_info数据表，第14次写入成功
2020-12-24 20:12:22:297  vt_info数据表，第15次写入成功
2020-12-24 20:12:22:299  vt_info数据表，第16次写入成功
2020-12-24 20:12:22:303  vt_info数据表，第17次写入成功
2020-12-24 20:12:22:307  vt_info数据表，第18次写入成功
2020-12-24 20:12:22:311  vt_info数据表，第19次写入成功
2020-12-24 20:12:22:315  vt_info数据表，第20次写入成功
2020-12-24 20:12:22:319  vt_info数据表，第21次写入成功
2020-12-24 20:12:22:323  vt_info数据表，第22次写入成功
2020-12-24 20:12:22:325  vt_info数据表，第23次写入成功
2020-12-24 20:12:22:329  vt_info数据表，第24次写入成功
2020-12-24 20:12:22:333  vt_info数据表，第25次写入成功
2020-12-24 20:12:22:337  vt_info数据表，第26次写入成功
2020-12-24 20:12:22:341  vt_info数据表，第27次写入成功
2020-12-24 20:12:22:345  vt_info数据表，第28次写入成功
2020-12-24 20:12:22:349  vt_info数据表，第29次写入成功
2020-12-24 20:12:22:353  vt_info数据表，第30次写入成功
2020-12-24 20:12:22:355  vt_info数据表，第31次写入成功
2020-12-24 20:12:22:359  vt_info数据表，第32次写入成功
2020-12-24 20:12:22:363  vt_info数据表，第33次写入成功
2020-12-24 20:12:22:367  vt_info数据表，第34次写入成功
2020-12-24 20:12:22:371  vt_info数据表，第35次写入成功
2020-12-24 20:12:22:375  vt_info数据表，第36次写入成功
2020-12-24 20:12:22:379  vt_info数据表，第37次写入成功
2020-12-24 20:12:22:381  vt_info数据表，第38次写入成功
2020-12-24 20:12:22:385  vt_info数据表，第39次写入成功
2020-12-24 20:12:22:389  vt_info数据表，第40次写入成功
2020-12-24 20:12:22:393  vt_info数据表，第41次写入成功
2020-12-24 20:12:22:397  vt_info数据表，第42次写入成功
2020-12-24 20:12:22:401  vt_info数据表，第43次写入成功
2020-12-24 20:12:22:403  vt_info数据表，第44次写入成功
2020-12-24 20:12:22:407  vt_info数据表，第45次写入成功
2020-12-24 20:12:22:411  vt_info数据表，第46次写入成功
2020-12-24 20:12:22:415  vt_info数据表，第47次写入成功
2020-12-24 20:12:22:417  motor_info数据表，第0次写入成功
2020-12-24 20:12:22:421  motor_info数据表，第1次写入成功
2020-12-24 20:12:22:423  motor_info数据表，第2次写入成功
2020-12-24 20:12:22:427  motor_info数据表，第3次写入成功
2020-12-24 20:12:22:429  motor_info数据表，第4次写入成功
2020-12-24 20:12:22:431  motor_info数据表，第5次写入成功
2020-12-24 20:12:22:435  motor_info数据表，第6次写入成功
2020-12-24 20:12:22:437  motor_info数据表，第7次写入成功
2020-12-24 20:12:22:439  motor_info数据表，第8次写入成功
2020-12-24 20:12:22:443  motor_info数据表，第9次写入成功
2020-12-24 20:12:22:445  motor_info数据表，第10次写入成功
2020-12-24 20:12:22:447  motor_info数据表，第11次写入成功
2020-12-24 20:12:22:451  motor_info数据表，第12次写入成功
2020-12-24 20:12:22:453  motor_info数据表，第13次写入成功
2020-12-24 20:12:22:455  motor_info数据表，第14次写入成功
2020-12-24 20:12:22:475  motor_info数据表，第15次写入成功
2020-12-24 20:12:22:477  数据库关闭！
2020-12-24 20:42:56:059  收到来车信号，流水号：20201224204256，所有设备开始采集
2020-12-24 20:42:56:117  开启A/D采集
2020-12-24 20:43:35:884  收到离车信号，流水号：20201224204256，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-24 20:43:35:886  收到停止采集命令，开始停止采集
2020-12-24 20:43:35:892  停止采集数据
2020-12-24 20:43:35:894  采集连接已断开
2020-12-24 20:43:35:896  开始数据分析和落盘
2020-12-24 20:43:43:762  vibration1完成落盘
2020-12-24 20:43:50:407  vibration2完成落盘
2020-12-24 20:43:56:788  vibration3完成落盘
2020-12-24 20:44:03:475  vibration4完成落盘
2020-12-24 20:44:10:270  vibration5完成落盘
2020-12-24 20:44:16:869  vibration6完成落盘
2020-12-24 20:44:23:054  vibration7完成落盘
2020-12-24 20:44:29:390  vibration8完成落盘
2020-12-24 20:44:36:061  magnetic1完成落盘
2020-12-24 20:44:42:402  magnetic2完成落盘
2020-12-24 20:44:48:849  magnetic3完成落盘
2020-12-24 20:44:55:161  magnetic4完成落盘
2020-12-24 20:45:01:298  temperate1完成落盘
2020-12-24 20:45:07:345  temperate2完成落盘
2020-12-24 20:45:13:330  temperate3完成落盘
2020-12-24 20:45:19:752  temperate4完成落盘
2020-12-24 20:45:19:760  开始处理数据
2020-12-24 20:45:20:306  右侧计算完成
2020-12-24 20:45:20:592  左侧计算完成
2020-12-24 20:45:20:594  检查结果数据
2020-12-24 20:45:20:596  通知桌面显示数据
2020-12-24 20:45:20:612  开始写入数据库
2020-12-24 20:45:20:628  预警及报警参数加载完成
2020-12-24 20:45:20:630  数据库打开成功
2020-12-24 20:45:20:632  train_info数据表写入成功
2020-12-24 20:45:20:634  train_onlyid读取成功
2020-12-24 20:45:20:638  train_data数据表写入成功
2020-12-24 20:45:20:640  train_fault数据表写入1、1成功
2020-12-24 20:45:20:642  train_fault数据表写入2、1成功
2020-12-24 20:45:20:646  train_fault数据表写入3、1成功
2020-12-24 20:45:20:648  vt_info数据表，第0次写入成功
2020-12-24 20:45:20:652  vt_info数据表，第1次写入成功
2020-12-24 20:45:20:656  vt_info数据表，第2次写入成功
2020-12-24 20:45:20:660  vt_info数据表，第3次写入成功
2020-12-24 20:45:20:664  vt_info数据表，第4次写入成功
2020-12-24 20:45:20:666  vt_info数据表，第5次写入成功
2020-12-24 20:45:20:670  vt_info数据表，第6次写入成功
2020-12-24 20:45:20:674  vt_info数据表，第7次写入成功
2020-12-24 20:45:20:678  vt_info数据表，第8次写入成功
2020-12-24 20:45:20:682  vt_info数据表，第9次写入成功
2020-12-24 20:45:20:686  vt_info数据表，第10次写入成功
2020-12-24 20:45:20:688  vt_info数据表，第11次写入成功
2020-12-24 20:45:20:692  vt_info数据表，第12次写入成功
2020-12-24 20:45:20:696  vt_info数据表，第13次写入成功
2020-12-24 20:45:20:700  vt_info数据表，第14次写入成功
2020-12-24 20:45:20:704  vt_info数据表，第15次写入成功
2020-12-24 20:45:20:708  vt_info数据表，第16次写入成功
2020-12-24 20:45:20:712  vt_info数据表，第17次写入成功
2020-12-24 20:45:20:714  vt_info数据表，第18次写入成功
2020-12-24 20:45:20:718  vt_info数据表，第19次写入成功
2020-12-24 20:45:20:722  vt_info数据表，第20次写入成功
2020-12-24 20:45:20:726  vt_info数据表，第21次写入成功
2020-12-24 20:45:20:730  vt_info数据表，第22次写入成功
2020-12-24 20:45:20:734  vt_info数据表，第23次写入成功
2020-12-24 20:45:20:738  vt_info数据表，第24次写入成功
2020-12-24 20:45:20:740  vt_info数据表，第25次写入成功
2020-12-24 20:45:20:744  vt_info数据表，第26次写入成功
2020-12-24 20:45:20:748  vt_info数据表，第27次写入成功
2020-12-24 20:45:20:752  vt_info数据表，第28次写入成功
2020-12-24 20:45:20:756  vt_info数据表，第29次写入成功
2020-12-24 20:45:20:760  vt_info数据表，第30次写入成功
2020-12-24 20:45:20:764  vt_info数据表，第31次写入成功
2020-12-24 20:45:20:766  vt_info数据表，第32次写入成功
2020-12-24 20:45:20:770  vt_info数据表，第33次写入成功
2020-12-24 20:45:20:774  vt_info数据表，第34次写入成功
2020-12-24 20:45:20:778  vt_info数据表，第35次写入成功
2020-12-24 20:45:20:782  vt_info数据表，第36次写入成功
2020-12-24 20:45:20:784  vt_info数据表，第37次写入成功
2020-12-24 20:45:20:788  vt_info数据表，第38次写入成功
2020-12-24 20:45:20:792  vt_info数据表，第39次写入成功
2020-12-24 20:45:20:796  vt_info数据表，第40次写入成功
2020-12-24 20:45:20:800  vt_info数据表，第41次写入成功
2020-12-24 20:45:20:804  vt_info数据表，第42次写入成功
2020-12-24 20:45:20:808  vt_info数据表，第43次写入成功
2020-12-24 20:45:20:810  vt_info数据表，第44次写入成功
2020-12-24 20:45:20:814  vt_info数据表，第45次写入成功
2020-12-24 20:45:20:818  vt_info数据表，第46次写入成功
2020-12-24 20:45:20:822  vt_info数据表，第47次写入成功
2020-12-24 20:45:20:824  motor_info数据表，第0次写入成功
2020-12-24 20:45:20:828  motor_info数据表，第1次写入成功
2020-12-24 20:45:20:830  motor_info数据表，第2次写入成功
2020-12-24 20:45:20:834  motor_info数据表，第3次写入成功
2020-12-24 20:45:20:836  motor_info数据表，第4次写入成功
2020-12-24 20:45:20:838  motor_info数据表，第5次写入成功
2020-12-24 20:45:20:842  motor_info数据表，第6次写入成功
2020-12-24 20:45:20:844  motor_info数据表，第7次写入成功
2020-12-24 20:45:20:846  motor_info数据表，第8次写入成功
2020-12-24 20:45:20:848  motor_info数据表，第9次写入成功
2020-12-24 20:45:20:852  motor_info数据表，第10次写入成功
2020-12-24 20:45:20:854  motor_info数据表，第11次写入成功
2020-12-24 20:45:20:858  motor_info数据表，第12次写入成功
2020-12-24 20:45:20:860  motor_info数据表，第13次写入成功
2020-12-24 20:45:20:862  motor_info数据表，第14次写入成功
2020-12-24 20:45:20:882  motor_info数据表，第15次写入成功
2020-12-24 20:45:20:886  数据库关闭！
2020-12-24 20:49:28:119  收到来车信号，流水号：20201224204928，所有设备开始采集
2020-12-24 20:49:28:175  开启A/D采集
2020-12-24 20:50:08:003  收到离车信号，流水号：20201224204928，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-24 20:50:08:005  收到停止采集命令，开始停止采集
2020-12-24 20:50:08:009  停止采集数据
2020-12-24 20:50:08:011  采集连接已断开
2020-12-24 20:50:08:013  开始数据分析和落盘
2020-12-24 20:50:16:071  vibration1完成落盘
2020-12-24 20:50:22:856  vibration2完成落盘
2020-12-24 20:50:29:329  vibration3完成落盘
2020-12-24 20:50:35:930  vibration4完成落盘
2020-12-24 20:50:42:417  vibration5完成落盘
2020-12-24 20:50:48:951  vibration6完成落盘
2020-12-24 20:50:55:552  vibration7完成落盘
2020-12-24 20:51:01:745  vibration8完成落盘
2020-12-24 20:51:08:709  magnetic1完成落盘
2020-12-24 20:51:15:108  magnetic2完成落盘
2020-12-24 20:51:21:703  magnetic3完成落盘
2020-12-24 20:51:28:301  magnetic4完成落盘
2020-12-24 20:51:34:528  temperate1完成落盘
2020-12-24 20:51:40:677  temperate2完成落盘
2020-12-24 20:51:47:086  temperate3完成落盘
2020-12-24 20:51:53:634  temperate4完成落盘
2020-12-24 20:51:53:642  开始处理数据
2020-12-24 20:51:54:190  右侧计算完成
2020-12-24 20:51:54:568  左侧计算完成
2020-12-24 20:51:54:570  检查结果数据
2020-12-24 20:51:54:574  通知桌面显示数据
2020-12-24 20:51:54:588  开始写入数据库
2020-12-24 20:51:54:606  预警及报警参数加载完成
2020-12-24 20:51:54:608  数据库打开成功
2020-12-24 20:51:54:610  train_info数据表写入成功
2020-12-24 20:51:54:612  train_onlyid读取成功
2020-12-24 20:51:54:616  train_data数据表写入成功
2020-12-24 20:51:54:618  train_fault数据表写入1、1成功
2020-12-24 20:51:54:620  train_fault数据表写入2、1成功
2020-12-24 20:51:54:622  train_fault数据表写入3、1成功
2020-12-24 20:51:54:626  vt_info数据表，第0次写入成功
2020-12-24 20:51:54:630  vt_info数据表，第1次写入成功
2020-12-24 20:51:54:634  vt_info数据表，第2次写入成功
2020-12-24 20:51:54:638  vt_info数据表，第3次写入成功
2020-12-24 20:51:54:642  vt_info数据表，第4次写入成功
2020-12-24 20:51:54:646  vt_info数据表，第5次写入成功
2020-12-24 20:51:54:650  vt_info数据表，第6次写入成功
2020-12-24 20:51:54:652  vt_info数据表，第7次写入成功
2020-12-24 20:51:54:656  vt_info数据表，第8次写入成功
2020-12-24 20:51:54:660  vt_info数据表，第9次写入成功
2020-12-24 20:51:54:664  vt_info数据表，第10次写入成功
2020-12-24 20:51:54:668  vt_info数据表，第11次写入成功
2020-12-24 20:51:54:672  vt_info数据表，第12次写入成功
2020-12-24 20:51:54:676  vt_info数据表，第13次写入成功
2020-12-24 20:51:54:680  vt_info数据表，第14次写入成功
2020-12-24 20:51:54:682  vt_info数据表，第15次写入成功
2020-12-24 20:51:54:686  vt_info数据表，第16次写入成功
2020-12-24 20:51:54:690  vt_info数据表，第17次写入成功
2020-12-24 20:51:54:694  vt_info数据表，第18次写入成功
2020-12-24 20:51:54:698  vt_info数据表，第19次写入成功
2020-12-24 20:51:54:702  vt_info数据表，第20次写入成功
2020-12-24 20:51:54:706  vt_info数据表，第21次写入成功
2020-12-24 20:51:54:710  vt_info数据表，第22次写入成功
2020-12-24 20:51:54:714  vt_info数据表，第23次写入成功
2020-12-24 20:51:54:718  vt_info数据表，第24次写入成功
2020-12-24 20:51:54:722  vt_info数据表，第25次写入成功
2020-12-24 20:51:54:726  vt_info数据表，第26次写入成功
2020-12-24 20:51:54:728  vt_info数据表，第27次写入成功
2020-12-24 20:51:54:732  vt_info数据表，第28次写入成功
2020-12-24 20:51:54:736  vt_info数据表，第29次写入成功
2020-12-24 20:51:54:740  vt_info数据表，第30次写入成功
2020-12-24 20:51:54:744  vt_info数据表，第31次写入成功
2020-12-24 20:51:54:748  vt_info数据表，第32次写入成功
2020-12-24 20:51:54:752  vt_info数据表，第33次写入成功
2020-12-24 20:51:54:756  vt_info数据表，第34次写入成功
2020-12-24 20:51:54:760  vt_info数据表，第35次写入成功
2020-12-24 20:51:54:764  vt_info数据表，第36次写入成功
2020-12-24 20:51:54:766  vt_info数据表，第37次写入成功
2020-12-24 20:51:54:770  vt_info数据表，第38次写入成功
2020-12-24 20:51:54:774  vt_info数据表，第39次写入成功
2020-12-24 20:51:54:778  vt_info数据表，第40次写入成功
2020-12-24 20:51:54:782  vt_info数据表，第41次写入成功
2020-12-24 20:51:54:786  vt_info数据表，第42次写入成功
2020-12-24 20:51:54:790  vt_info数据表，第43次写入成功
2020-12-24 20:51:54:794  vt_info数据表，第44次写入成功
2020-12-24 20:51:54:796  vt_info数据表，第45次写入成功
2020-12-24 20:51:54:800  vt_info数据表，第46次写入成功
2020-12-24 20:51:54:804  vt_info数据表，第47次写入成功
2020-12-24 20:51:54:808  motor_info数据表，第0次写入成功
2020-12-24 20:51:54:810  motor_info数据表，第1次写入成功
2020-12-24 20:51:54:814  motor_info数据表，第2次写入成功
2020-12-24 20:51:54:816  motor_info数据表，第3次写入成功
2020-12-24 20:51:54:818  motor_info数据表，第4次写入成功
2020-12-24 20:51:54:822  motor_info数据表，第5次写入成功
2020-12-24 20:51:54:824  motor_info数据表，第6次写入成功
2020-12-24 20:51:54:826  motor_info数据表，第7次写入成功
2020-12-24 20:51:54:830  motor_info数据表，第8次写入成功
2020-12-24 20:51:54:832  motor_info数据表，第9次写入成功
2020-12-24 20:51:54:836  motor_info数据表，第10次写入成功
2020-12-24 20:51:54:838  motor_info数据表，第11次写入成功
2020-12-24 20:51:54:840  motor_info数据表，第12次写入成功
2020-12-24 20:51:54:844  motor_info数据表，第13次写入成功
2020-12-24 20:51:54:846  motor_info数据表，第14次写入成功
2020-12-24 20:51:54:866  motor_info数据表，第15次写入成功
2020-12-24 20:51:54:868  数据库关闭！
2020-12-24 20:56:15:729  收到来车信号，流水号：20201224205615，所有设备开始采集
2020-12-24 20:56:15:785  开启A/D采集
2020-12-24 20:56:55:622  收到离车信号，流水号：20201224205615，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-24 20:56:55:624  收到停止采集命令，开始停止采集
2020-12-24 20:56:55:628  停止采集数据
2020-12-24 20:56:55:630  采集连接已断开
2020-12-24 20:56:55:632  开始数据分析和落盘
2020-12-24 20:57:02:649  vibration1完成落盘
2020-12-24 20:57:08:150  vibration2完成落盘
2020-12-24 20:57:14:127  vibration3完成落盘
2020-12-24 20:57:19:702  vibration4完成落盘
2020-12-24 20:57:25:573  vibration5完成落盘
2020-12-24 20:57:31:011  vibration6完成落盘
2020-12-24 20:57:36:472  vibration7完成落盘
2020-12-24 20:57:42:083  vibration8完成落盘
2020-12-24 20:57:47:622  magnetic1完成落盘
2020-12-24 20:57:53:011  magnetic2完成落盘
2020-12-24 20:57:58:554  magnetic3完成落盘
2020-12-24 20:58:04:139  magnetic4完成落盘
2020-12-24 20:58:09:613  temperate1完成落盘
2020-12-24 20:58:15:116  temperate2完成落盘
2020-12-24 20:58:20:233  temperate3完成落盘
2020-12-24 20:58:25:428  temperate4完成落盘
2020-12-24 20:58:25:438  开始处理数据
2020-12-24 20:58:25:930  右侧计算完成
2020-12-24 20:58:26:288  左侧计算完成
2020-12-24 20:58:26:290  检查结果数据
2020-12-24 20:58:26:292  通知桌面显示数据
2020-12-24 20:58:26:308  开始写入数据库
2020-12-24 20:58:26:322  预警及报警参数加载完成
2020-12-24 20:58:26:324  数据库打开成功
2020-12-24 20:58:26:326  train_info数据表写入成功
2020-12-24 20:58:26:328  train_onlyid读取成功
