2020-12-19 05:50:21:730  收到来车信号，流水号：20201219055021，所有设备开始采集
2020-12-19 05:50:21:818  开启A/D采集
2020-12-19 05:50:41:420  收到离车信号，流水号：20201219055021，线号：14，车号：037038，主控端：0，所有设备停止采集
2020-12-19 05:50:41:455  收到停止采集命令，开始停止采集
2020-12-19 05:50:41:493  停止采集数据
2020-12-19 05:50:41:495  采集连接已断开
2020-12-19 05:50:41:496  开始数据分析和落盘
2020-12-19 05:50:44:950  vibration1完成落盘
2020-12-19 05:50:48:663  vibration2完成落盘
2020-12-19 05:50:52:453  vibration3完成落盘
2020-12-19 05:50:56:252  vibration4完成落盘
2020-12-19 05:50:59:156  vibration5完成落盘
2020-12-19 05:51:02:073  vibration6完成落盘
2020-12-19 05:51:05:162  vibration7完成落盘
2020-12-19 05:51:08:967  vibration8完成落盘
2020-12-19 05:51:12:358  magnetic1完成落盘
2020-12-19 05:51:15:248  magnetic2完成落盘
2020-12-19 05:51:18:606  magnetic3完成落盘
2020-12-19 05:51:21:579  magnetic4完成落盘
2020-12-19 05:51:24:492  temperate1完成落盘
2020-12-19 05:51:27:597  temperate2完成落盘
2020-12-19 05:51:30:717  temperate3完成落盘
2020-12-19 05:51:33:878  temperate4完成落盘
2020-12-19 05:51:33:889  开始处理数据
2020-12-19 05:51:34:389  右侧计算完成
2020-12-19 05:51:34:786  左侧计算完成
2020-12-19 05:51:34:788  检查结果数据
2020-12-19 05:51:34:790  通知桌面显示数据
2020-12-19 05:51:34:807  开始写入数据库
2020-12-19 05:51:34:836  预警及报警参数加载完成
2020-12-19 05:51:34:837  数据库打开成功
2020-12-19 05:51:34:839  train_info数据表写入成功
2020-12-19 05:51:35:024  train_onlyid读取成功
2020-12-19 05:51:35:026  train_data数据表写入成功
2020-12-19 05:51:35:028  vt_info数据表，第0次写入成功
2020-12-19 05:51:35:029  vt_info数据表，第1次写入成功
2020-12-19 05:51:35:031  vt_info数据表，第2次写入成功
2020-12-19 05:51:35:032  vt_info数据表，第3次写入成功
2020-12-19 05:51:35:034  vt_info数据表，第4次写入成功
2020-12-19 05:51:35:036  vt_info数据表，第5次写入成功
2020-12-19 05:51:35:037  vt_info数据表，第6次写入成功
2020-12-19 05:51:35:039  vt_info数据表，第7次写入成功
2020-12-19 05:51:35:040  vt_info数据表，第8次写入成功
2020-12-19 05:51:35:042  vt_info数据表，第9次写入成功
2020-12-19 05:51:35:044  vt_info数据表，第10次写入成功
2020-12-19 05:51:35:045  vt_info数据表，第11次写入成功
2020-12-19 05:51:35:047  vt_info数据表，第12次写入成功
2020-12-19 05:51:35:048  vt_info数据表，第13次写入成功
2020-12-19 05:51:35:050  vt_info数据表，第14次写入成功
2020-12-19 05:51:35:051  vt_info数据表，第15次写入成功
2020-12-19 05:51:35:053  vt_info数据表，第16次写入成功
2020-12-19 05:51:35:055  vt_info数据表，第17次写入成功
2020-12-19 05:51:35:087  vt_info数据表，第18次写入成功
2020-12-19 05:51:35:089  vt_info数据表，第19次写入成功
2020-12-19 05:51:35:091  vt_info数据表，第20次写入成功
2020-12-19 05:51:35:092  vt_info数据表，第21次写入成功
2020-12-19 05:51:35:094  vt_info数据表，第22次写入成功
2020-12-19 05:51:35:095  vt_info数据表，第23次写入成功
2020-12-19 05:51:35:097  vt_info数据表，第24次写入成功
2020-12-19 05:51:35:098  vt_info数据表，第25次写入成功
2020-12-19 05:51:35:100  vt_info数据表，第26次写入成功
2020-12-19 05:51:35:101  vt_info数据表，第27次写入成功
2020-12-19 05:51:35:103  vt_info数据表，第28次写入成功
2020-12-19 05:51:35:104  vt_info数据表，第29次写入成功
2020-12-19 05:51:35:106  vt_info数据表，第30次写入成功
2020-12-19 05:51:35:107  vt_info数据表，第31次写入成功
2020-12-19 05:51:35:109  vt_info数据表，第32次写入成功
2020-12-19 05:51:35:110  vt_info数据表，第33次写入成功
2020-12-19 05:51:35:112  vt_info数据表，第34次写入成功
2020-12-19 05:51:35:142  vt_info数据表，第35次写入成功
2020-12-19 05:51:35:143  vt_info数据表，第36次写入成功
2020-12-19 05:51:35:145  vt_info数据表，第37次写入成功
2020-12-19 05:51:35:146  vt_info数据表，第38次写入成功
2020-12-19 05:51:35:148  vt_info数据表，第39次写入成功
2020-12-19 05:51:35:149  vt_info数据表，第40次写入成功
2020-12-19 05:51:35:151  vt_info数据表，第41次写入成功
2020-12-19 05:51:35:152  vt_info数据表，第42次写入成功
2020-12-19 05:51:35:154  vt_info数据表，第43次写入成功
2020-12-19 05:51:35:155  vt_info数据表，第44次写入成功
2020-12-19 05:51:35:157  vt_info数据表，第45次写入成功
2020-12-19 05:51:35:158  vt_info数据表，第46次写入成功
2020-12-19 05:51:35:160  vt_info数据表，第47次写入成功
2020-12-19 05:51:35:161  motor_info数据表，第0次写入成功
2020-12-19 05:51:35:163  motor_info数据表，第1次写入成功
2020-12-19 05:51:35:164  motor_info数据表，第2次写入成功
2020-12-19 05:51:35:201  motor_info数据表，第3次写入成功
2020-12-19 05:51:35:202  motor_info数据表，第4次写入成功
2020-12-19 05:51:35:203  motor_info数据表，第5次写入成功
2020-12-19 05:51:35:205  motor_info数据表，第6次写入成功
2020-12-19 05:51:35:206  motor_info数据表，第7次写入成功
2020-12-19 05:51:35:207  motor_info数据表，第8次写入成功
2020-12-19 05:51:35:209  motor_info数据表，第9次写入成功
2020-12-19 05:51:35:210  motor_info数据表，第10次写入成功
2020-12-19 05:51:35:212  motor_info数据表，第11次写入成功
2020-12-19 05:51:35:213  motor_info数据表，第12次写入成功
2020-12-19 05:51:35:214  motor_info数据表，第13次写入成功
2020-12-19 05:51:35:215  motor_info数据表，第14次写入成功
2020-12-19 05:51:35:217  motor_info数据表，第15次写入成功
2020-12-19 05:51:35:218  数据库关闭！
