2020-12-24 19:01:51:734  收到来车信号，流水号：20201224190151，所有设备开始采集
2020-12-24 19:01:51:781  开启A/D采集
2020-12-24 19:02:13:178  收到离车信号，流水号：20201224190151，线号：14，车号：049050，主控端：1，所有设备停止采集
2020-12-24 19:02:13:180  收到停止采集命令，开始停止采集
2020-12-24 19:02:13:186  停止采集数据
2020-12-24 19:02:13:188  采集连接已断开
2020-12-24 19:02:13:189  开始数据分析和落盘
2020-12-24 19:02:17:086  vibration1完成落盘
2020-12-24 19:02:20:734  vibration2完成落盘
2020-12-24 19:02:24:213  vibration3完成落盘
2020-12-24 19:02:27:561  vibration4完成落盘
2020-12-24 19:02:30:664  vibration5完成落盘
2020-12-24 19:02:34:173  vibration6完成落盘
2020-12-24 19:02:37:542  vibration7完成落盘
2020-12-24 19:02:40:528  vibration8完成落盘
2020-12-24 19:02:43:728  magnetic1完成落盘
2020-12-24 19:02:46:883  magnetic2完成落盘
2020-12-24 19:02:50:328  magnetic3完成落盘
2020-12-24 19:02:53:461  magnetic4完成落盘
2020-12-24 19:02:56:724  temperate1完成落盘
2020-12-24 19:03:00:012  temperate2完成落盘
2020-12-24 19:03:03:121  temperate3完成落盘
2020-12-24 19:03:06:022  temperate4完成落盘
2020-12-24 19:03:06:030  开始处理数据
2020-12-24 19:03:06:555  右侧计算完成
2020-12-24 19:03:07:009  左侧计算完成
2020-12-24 19:03:07:010  检查结果数据
2020-12-24 19:03:07:012  通知桌面显示数据
2020-12-24 19:03:07:028  开始写入数据库
2020-12-24 19:03:07:049  预警及报警参数加载完成
2020-12-24 19:03:07:051  数据库打开成功
2020-12-24 19:03:07:053  train_info数据表写入成功
2020-12-24 19:03:07:180  train_onlyid读取成功
2020-12-24 19:03:07:185  train_data数据表写入成功
2020-12-24 19:03:07:188  vt_info数据表，第0次写入成功
2020-12-24 19:03:07:192  vt_info数据表，第1次写入成功
2020-12-24 19:03:07:196  vt_info数据表，第2次写入成功
2020-12-24 19:03:07:199  vt_info数据表，第3次写入成功
2020-12-24 19:03:07:203  vt_info数据表，第4次写入成功
2020-12-24 19:03:07:206  vt_info数据表，第5次写入成功
2020-12-24 19:03:07:210  vt_info数据表，第6次写入成功
2020-12-24 19:03:07:214  vt_info数据表，第7次写入成功
2020-12-24 19:03:07:217  vt_info数据表，第8次写入成功
2020-12-24 19:03:07:221  vt_info数据表，第9次写入成功
2020-12-24 19:03:07:224  vt_info数据表，第10次写入成功
2020-12-24 19:03:07:228  vt_info数据表，第11次写入成功
2020-12-24 19:03:07:232  vt_info数据表，第12次写入成功
2020-12-24 19:03:07:235  vt_info数据表，第13次写入成功
2020-12-24 19:03:07:239  vt_info数据表，第14次写入成功
2020-12-24 19:03:07:242  vt_info数据表，第15次写入成功
2020-12-24 19:03:07:246  vt_info数据表，第16次写入成功
2020-12-24 19:03:07:250  vt_info数据表，第17次写入成功
2020-12-24 19:03:07:253  vt_info数据表，第18次写入成功
2020-12-24 19:03:07:257  vt_info数据表，第19次写入成功
2020-12-24 19:03:07:260  vt_info数据表，第20次写入成功
2020-12-24 19:03:07:264  vt_info数据表，第21次写入成功
2020-12-24 19:03:07:268  vt_info数据表，第22次写入成功
2020-12-24 19:03:07:271  vt_info数据表，第23次写入成功
2020-12-24 19:03:07:275  vt_info数据表，第24次写入成功
2020-12-24 19:03:07:279  vt_info数据表，第25次写入成功
2020-12-24 19:03:07:282  vt_info数据表，第26次写入成功
2020-12-24 19:03:07:286  vt_info数据表，第27次写入成功
2020-12-24 19:03:07:289  vt_info数据表，第28次写入成功
2020-12-24 19:03:07:293  vt_info数据表，第29次写入成功
2020-12-24 19:03:07:297  vt_info数据表，第30次写入成功
2020-12-24 19:03:07:300  vt_info数据表，第31次写入成功
2020-12-24 19:03:07:304  vt_info数据表，第32次写入成功
2020-12-24 19:03:07:308  vt_info数据表，第33次写入成功
2020-12-24 19:03:07:311  vt_info数据表，第34次写入成功
2020-12-24 19:03:07:315  vt_info数据表，第35次写入成功
2020-12-24 19:03:07:319  vt_info数据表，第36次写入成功
2020-12-24 19:03:07:323  vt_info数据表，第37次写入成功
2020-12-24 19:03:07:326  vt_info数据表，第38次写入成功
2020-12-24 19:03:07:330  vt_info数据表，第39次写入成功
2020-12-24 19:03:07:333  vt_info数据表，第40次写入成功
2020-12-24 19:03:07:337  vt_info数据表，第41次写入成功
2020-12-24 19:03:07:341  vt_info数据表，第42次写入成功
2020-12-24 19:03:07:344  vt_info数据表，第43次写入成功
2020-12-24 19:03:07:348  vt_info数据表，第44次写入成功
2020-12-24 19:03:07:352  vt_info数据表，第45次写入成功
2020-12-24 19:03:07:355  vt_info数据表，第46次写入成功
2020-12-24 19:03:07:359  vt_info数据表，第47次写入成功
2020-12-24 19:03:07:362  motor_info数据表，第0次写入成功
2020-12-24 19:03:07:364  motor_info数据表，第1次写入成功
2020-12-24 19:03:07:367  motor_info数据表，第2次写入成功
2020-12-24 19:03:07:370  motor_info数据表，第3次写入成功
2020-12-24 19:03:07:373  motor_info数据表，第4次写入成功
2020-12-24 19:03:07:376  motor_info数据表，第5次写入成功
2020-12-24 19:03:07:379  motor_info数据表，第6次写入成功
2020-12-24 19:03:07:381  motor_info数据表，第7次写入成功
2020-12-24 19:03:07:384  motor_info数据表，第8次写入成功
2020-12-24 19:03:07:387  motor_info数据表，第9次写入成功
2020-12-24 19:03:07:390  motor_info数据表，第10次写入成功
2020-12-24 19:03:07:393  motor_info数据表，第11次写入成功
2020-12-24 19:03:07:396  motor_info数据表，第12次写入成功
2020-12-24 19:03:07:398  motor_info数据表，第13次写入成功
2020-12-24 19:03:07:401  motor_info数据表，第14次写入成功
2020-12-24 19:03:07:413  motor_info数据表，第15次写入成功
2020-12-24 19:03:07:414  数据库关闭！
2020-12-24 19:07:53:685  收到来车信号，流水号：20201224190753，所有设备开始采集
2020-12-24 19:07:53:732  开启A/D采集
2020-12-24 19:08:14:974  收到离车信号，流水号：20201224190753，线号：14，车号：023024，主控端：0，所有设备停止采集
2020-12-24 19:08:14:976  收到停止采集命令，开始停止采集
2020-12-24 19:08:14:983  停止采集数据
2020-12-24 19:08:14:984  采集连接已断开
2020-12-24 19:08:14:986  开始数据分析和落盘
2020-12-24 19:08:19:038  vibration1完成落盘
2020-12-24 19:08:22:284  vibration2完成落盘
2020-12-24 19:08:25:805  vibration3完成落盘
2020-12-24 19:08:28:808  vibration4完成落盘
2020-12-24 19:08:32:160  vibration5完成落盘
2020-12-24 19:08:35:300  vibration6完成落盘
2020-12-24 19:08:38:292  vibration7完成落盘
2020-12-24 19:08:41:349  vibration8完成落盘
2020-12-24 19:08:44:354  magnetic1完成落盘
2020-12-24 19:08:47:651  magnetic2完成落盘
2020-12-24 19:08:50:987  magnetic3完成落盘
2020-12-24 19:08:53:996  magnetic4完成落盘
2020-12-24 19:08:57:008  temperate1完成落盘
2020-12-24 19:09:00:173  temperate2完成落盘
2020-12-24 19:09:03:553  temperate3完成落盘
2020-12-24 19:09:06:541  temperate4完成落盘
2020-12-24 19:09:06:549  开始处理数据
2020-12-24 19:09:07:064  右侧计算完成
2020-12-24 19:09:07:510  左侧计算完成
2020-12-24 19:09:07:511  检查结果数据
2020-12-24 19:09:07:513  通知桌面显示数据
2020-12-24 19:09:07:529  开始写入数据库
2020-12-24 19:09:07:546  预警及报警参数加载完成
2020-12-24 19:09:07:548  数据库打开成功
2020-12-24 19:09:07:549  train_info数据表写入成功
2020-12-24 19:09:07:679  train_onlyid读取成功
2020-12-24 19:09:07:684  train_data数据表写入成功
2020-12-24 19:09:07:687  vt_info数据表，第0次写入成功
2020-12-24 19:09:07:691  vt_info数据表，第1次写入成功
