2020-12-22 22:07:20:850  收到来车信号，流水号：20201222220720，所有设备开始采集
2020-12-22 22:07:20:889  开启A/D采集
2020-12-22 22:07:42:244  收到离车信号，流水号：20201222220720，线号：14，车号：027028，主控端：0，所有设备停止采集
2020-12-22 22:07:42:246  收到停止采集命令，开始停止采集
2020-12-22 22:07:42:253  停止采集数据
2020-12-22 22:07:42:254  采集连接已断开
2020-12-22 22:07:42:256  开始数据分析和落盘
2020-12-22 22:07:47:066  vibration1完成落盘
2020-12-22 22:07:51:177  vibration2完成落盘
2020-12-22 22:07:55:361  vibration3完成落盘
2020-12-22 22:07:59:468  vibration4完成落盘
2020-12-22 22:08:03:609  vibration5完成落盘
2020-12-22 22:08:07:742  vibration6完成落盘
2020-12-22 22:08:11:949  vibration7完成落盘
2020-12-22 22:08:16:021  vibration8完成落盘
2020-12-22 22:08:20:230  magnetic1完成落盘
2020-12-22 22:08:24:379  magnetic2完成落盘
2020-12-22 22:08:28:514  magnetic3完成落盘
2020-12-22 22:08:32:601  magnetic4完成落盘
2020-12-22 22:08:36:587  temperate1完成落盘
2020-12-22 22:08:40:521  temperate2完成落盘
2020-12-22 22:08:44:329  temperate3完成落盘
2020-12-22 22:08:48:334  temperate4完成落盘
2020-12-22 22:08:48:341  开始处理数据
2020-12-22 22:08:48:877  右侧计算完成
2020-12-22 22:08:49:332  左侧计算完成
2020-12-22 22:08:49:333  检查结果数据
2020-12-22 22:08:49:335  通知桌面显示数据
2020-12-22 22:08:49:352  开始写入数据库
2020-12-22 22:08:49:374  预警及报警参数加载完成
2020-12-22 22:08:49:375  数据库打开成功
2020-12-22 22:08:49:377  train_info数据表写入成功
2020-12-22 22:08:49:502  train_onlyid读取成功
2020-12-22 22:08:49:507  train_data数据表写入成功
2020-12-22 22:08:49:511  vt_info数据表，第0次写入成功
2020-12-22 22:08:49:515  vt_info数据表，第1次写入成功
2020-12-22 22:08:49:518  vt_info数据表，第2次写入成功
2020-12-22 22:08:49:522  vt_info数据表，第3次写入成功
2020-12-22 22:08:49:526  vt_info数据表，第4次写入成功
2020-12-22 22:08:49:529  vt_info数据表，第5次写入成功
2020-12-22 22:08:49:533  vt_info数据表，第6次写入成功
2020-12-22 22:08:49:537  vt_info数据表，第7次写入成功
2020-12-22 22:08:49:541  vt_info数据表，第8次写入成功
2020-12-22 22:08:49:544  vt_info数据表，第9次写入成功
2020-12-22 22:08:49:548  vt_info数据表，第10次写入成功
2020-12-22 22:08:49:552  vt_info数据表，第11次写入成功
2020-12-22 22:08:49:555  vt_info数据表，第12次写入成功
2020-12-22 22:08:49:559  vt_info数据表，第13次写入成功
2020-12-22 22:08:49:563  vt_info数据表，第14次写入成功
2020-12-22 22:08:49:566  vt_info数据表，第15次写入成功
2020-12-22 22:08:49:570  vt_info数据表，第16次写入成功
2020-12-22 22:08:49:574  vt_info数据表，第17次写入成功
2020-12-22 22:08:49:577  vt_info数据表，第18次写入成功
2020-12-22 22:08:49:581  vt_info数据表，第19次写入成功
2020-12-22 22:08:49:585  vt_info数据表，第20次写入成功
2020-12-22 22:08:49:588  vt_info数据表，第21次写入成功
2020-12-22 22:08:49:592  vt_info数据表，第22次写入成功
2020-12-22 22:08:49:596  vt_info数据表，第23次写入成功
2020-12-22 22:08:49:599  vt_info数据表，第24次写入成功
2020-12-22 22:08:49:603  vt_info数据表，第25次写入成功
2020-12-22 22:08:49:607  vt_info数据表，第26次写入成功
2020-12-22 22:08:49:610  vt_info数据表，第27次写入成功
2020-12-22 22:08:49:614  vt_info数据表，第28次写入成功
2020-12-22 22:08:49:618  vt_info数据表，第29次写入成功
2020-12-22 22:08:49:621  vt_info数据表，第30次写入成功
2020-12-22 22:08:49:625  vt_info数据表，第31次写入成功
2020-12-22 22:08:49:629  vt_info数据表，第32次写入成功
2020-12-22 22:08:49:632  vt_info数据表，第33次写入成功
2020-12-22 22:08:49:636  vt_info数据表，第34次写入成功
