2020-12-23 09:02:40:846  收到来车信号，流水号：20201223090240，所有设备开始采集
2020-12-23 09:02:40:906  开启A/D采集
2020-12-23 09:03:06:535  收到离车信号，流水号：20201223090240，线号：14，车号：059060，主控端：0，所有设备停止采集
2020-12-23 09:03:06:561  收到停止采集命令，开始停止采集
2020-12-23 09:03:06:588  停止采集数据
2020-12-23 09:03:06:590  采集连接已断开
2020-12-23 09:03:06:592  开始数据分析和落盘
2020-12-23 09:03:11:256  vibration1完成落盘
2020-12-23 09:03:15:112  vibration2完成落盘
2020-12-23 09:03:19:113  vibration3完成落盘
2020-12-23 09:03:23:434  vibration4完成落盘
2020-12-23 09:03:27:647  vibration5完成落盘
2020-12-23 09:03:31:697  vibration6完成落盘
2020-12-23 09:03:35:733  vibration7完成落盘
2020-12-23 09:03:39:322  vibration8完成落盘
2020-12-23 09:03:43:182  magnetic1完成落盘
2020-12-23 09:03:47:159  magnetic2完成落盘
2020-12-23 09:03:51:522  magnetic3完成落盘
2020-12-23 09:03:55:380  magnetic4完成落盘
2020-12-23 09:03:59:152  temperate1完成落盘
2020-12-23 09:04:03:175  temperate2完成落盘
2020-12-23 09:04:06:844  temperate3完成落盘
2020-12-23 09:04:10:838  temperate4完成落盘
2020-12-23 09:04:10:846  开始处理数据
2020-12-23 09:04:11:452  右侧计算完成
2020-12-23 09:04:11:975  左侧计算完成
2020-12-23 09:04:11:977  检查结果数据
2020-12-23 09:04:11:979  通知桌面显示数据
2020-12-23 09:04:11:996  开始写入数据库
2020-12-23 09:04:12:018  预警及报警参数加载完成
2020-12-23 09:04:12:020  数据库打开成功
2020-12-23 09:04:12:158  train_info数据表写入成功
2020-12-23 09:04:12:160  train_onlyid读取成功
2020-12-23 09:04:12:163  train_data数据表写入成功
2020-12-23 09:04:12:164  vt_info数据表，第0次写入成功
2020-12-23 09:04:12:166  vt_info数据表，第1次写入成功
2020-12-23 09:04:12:168  vt_info数据表，第2次写入成功
2020-12-23 09:04:12:170  vt_info数据表，第3次写入成功
2020-12-23 09:04:12:173  vt_info数据表，第4次写入成功
2020-12-23 09:04:12:175  vt_info数据表，第5次写入成功
2020-12-23 09:04:12:177  vt_info数据表，第6次写入成功
2020-12-23 09:04:12:179  vt_info数据表，第7次写入成功
2020-12-23 09:04:12:180  vt_info数据表，第8次写入成功
2020-12-23 09:04:12:183  vt_info数据表，第9次写入成功
2020-12-23 09:04:12:185  vt_info数据表，第10次写入成功
2020-12-23 09:04:12:187  vt_info数据表，第11次写入成功
2020-12-23 09:04:12:189  vt_info数据表，第12次写入成功
2020-12-23 09:04:12:191  vt_info数据表，第13次写入成功
2020-12-23 09:04:12:193  vt_info数据表，第14次写入成功
2020-12-23 09:04:12:195  vt_info数据表，第15次写入成功
2020-12-23 09:04:12:197  vt_info数据表，第16次写入成功
2020-12-23 09:04:12:199  vt_info数据表，第17次写入成功
2020-12-23 09:04:12:201  vt_info数据表，第18次写入成功
2020-12-23 09:04:12:226  vt_info数据表，第19次写入成功
2020-12-23 09:04:12:228  vt_info数据表，第20次写入成功
2020-12-23 09:04:12:230  vt_info数据表，第21次写入成功
2020-12-23 09:04:12:232  vt_info数据表，第22次写入成功
2020-12-23 09:04:12:234  vt_info数据表，第23次写入成功
2020-12-23 09:04:12:236  vt_info数据表，第24次写入成功
2020-12-23 09:04:12:239  vt_info数据表，第25次写入成功
2020-12-23 09:04:12:241  vt_info数据表，第26次写入成功
2020-12-23 09:04:12:243  vt_info数据表，第27次写入成功
2020-12-23 09:04:12:245  vt_info数据表，第28次写入成功
2020-12-23 09:04:12:247  vt_info数据表，第29次写入成功
2020-12-23 09:04:12:249  vt_info数据表，第30次写入成功
2020-12-23 09:04:12:251  vt_info数据表，第31次写入成功
2020-12-23 09:04:12:253  vt_info数据表，第32次写入成功
2020-12-23 09:04:12:255  vt_info数据表，第33次写入成功
2020-12-23 09:04:12:257  vt_info数据表，第34次写入成功
2020-12-23 09:04:12:259  vt_info数据表，第35次写入成功
2020-12-23 09:04:12:261  vt_info数据表，第36次写入成功
2020-12-23 09:04:12:263  vt_info数据表，第37次写入成功
2020-12-23 09:04:12:288  vt_info数据表，第38次写入成功
2020-12-23 09:04:12:290  vt_info数据表，第39次写入成功
2020-12-23 09:04:12:292  vt_info数据表，第40次写入成功
2020-12-23 09:04:12:294  vt_info数据表，第41次写入成功
2020-12-23 09:04:12:295  vt_info数据表，第42次写入成功
2020-12-23 09:04:12:297  vt_info数据表，第43次写入成功
2020-12-23 09:04:12:300  vt_info数据表，第44次写入成功
2020-12-23 09:04:12:302  vt_info数据表，第45次写入成功
2020-12-23 09:04:12:304  vt_info数据表，第46次写入成功
2020-12-23 09:04:12:306  vt_info数据表，第47次写入成功
2020-12-23 09:04:12:319  motor_info数据表，第0次写入成功
2020-12-23 09:04:12:321  motor_info数据表，第1次写入成功
2020-12-23 09:04:12:323  motor_info数据表，第2次写入成功
2020-12-23 09:04:12:325  motor_info数据表，第3次写入成功
2020-12-23 09:04:12:327  motor_info数据表，第4次写入成功
2020-12-23 09:04:12:329  motor_info数据表，第5次写入成功
2020-12-23 09:04:12:331  motor_info数据表，第6次写入成功
2020-12-23 09:04:12:333  motor_info数据表，第7次写入成功
2020-12-23 09:04:12:334  motor_info数据表，第8次写入成功
2020-12-23 09:04:12:358  motor_info数据表，第9次写入成功
2020-12-23 09:04:12:360  motor_info数据表，第10次写入成功
2020-12-23 09:04:12:363  motor_info数据表，第11次写入成功
2020-12-23 09:04:12:365  motor_info数据表，第12次写入成功
2020-12-23 09:04:12:367  motor_info数据表，第13次写入成功
2020-12-23 09:04:12:369  motor_info数据表，第14次写入成功
2020-12-23 09:04:12:371  motor_info数据表，第15次写入成功
2020-12-23 09:04:12:373  数据库关闭！
2020-12-23 09:12:14:745  收到来车信号，流水号：20201223091214，所有设备开始采集
2020-12-23 09:12:14:803  开启A/D采集
2020-12-23 09:12:40:639  收到离车信号，流水号：20201223091214，线号：14，车号：053054，主控端：0，所有设备停止采集
2020-12-23 09:12:40:665  收到停止采集命令，开始停止采集
2020-12-23 09:12:40:694  停止采集数据
2020-12-23 09:12:40:696  采集连接已断开
2020-12-23 09:12:40:698  开始数据分析和落盘
2020-12-23 09:12:45:086  vibration1完成落盘
2020-12-23 09:12:48:913  vibration2完成落盘
2020-12-23 09:12:52:549  vibration3完成落盘
2020-12-23 09:12:56:170  vibration4完成落盘
2020-12-23 09:13:00:371  vibration5完成落盘
