2020-12-18 07:02:32:979  收到来车信号，流水号：20201218070232，所有设备开始采集
2020-12-18 07:02:33:162  开启A/D采集
2020-12-18 07:02:58:775  收到离车信号，流水号：20201218070232，线号：14，车号：023024，主控端：0，所有设备停止采集
2020-12-18 07:02:58:801  收到停止采集命令，开始停止采集
2020-12-18 07:02:58:826  停止采集数据
2020-12-18 07:02:58:828  采集连接已断开
2020-12-18 07:02:58:831  开始数据分析和落盘
2020-12-18 07:03:28:638  vibration1完成落盘
2020-12-18 07:03:54:465  vibration2完成落盘
2020-12-18 07:04:19:970  vibration3完成落盘
2020-12-18 07:04:45:385  vibration4完成落盘
2020-12-18 07:05:11:455  vibration5完成落盘
2020-12-18 07:05:36:653  vibration6完成落盘
2020-12-18 07:06:02:373  vibration7完成落盘
2020-12-18 07:06:26:992  vibration8完成落盘
2020-12-18 07:06:52:844  magnetic1完成落盘
2020-12-18 07:07:18:125  magnetic2完成落盘
2020-12-18 07:07:43:784  magnetic3完成落盘
2020-12-18 07:08:09:881  magnetic4完成落盘
2020-12-18 07:08:35:458  temperate1完成落盘
2020-12-18 07:09:00:708  temperate2完成落盘
2020-12-18 07:09:25:974  temperate3完成落盘
2020-12-18 07:09:51:350  temperate4完成落盘
2020-12-18 07:09:51:361  开始处理数据
2020-12-18 07:09:52:647  右侧计算完成
2020-12-18 07:09:53:141  左侧计算完成
2020-12-18 07:09:53:143  检查结果数据
2020-12-18 07:09:53:145  通知桌面显示数据
2020-12-18 07:09:53:163  开始写入数据库
2020-12-18 07:09:53:185  预警及报警参数加载完成
2020-12-18 07:09:53:187  数据库打开成功
2020-12-18 07:09:53:353  train_info数据表写入成功
2020-12-18 07:09:53:355  train_onlyid读取成功
2020-12-18 07:09:53:357  train_data数据表写入成功
2020-12-18 07:09:53:359  vt_info数据表，第0次写入成功
2020-12-18 07:09:53:361  vt_info数据表，第1次写入成功
2020-12-18 07:09:53:363  vt_info数据表，第2次写入成功
2020-12-18 07:09:53:365  vt_info数据表，第3次写入成功
2020-12-18 07:09:53:366  vt_info数据表，第4次写入成功
2020-12-18 07:09:53:368  vt_info数据表，第5次写入成功
2020-12-18 07:09:53:370  vt_info数据表，第6次写入成功
2020-12-18 07:09:53:372  vt_info数据表，第7次写入成功
2020-12-18 07:09:53:374  vt_info数据表，第8次写入成功
2020-12-18 07:09:53:376  vt_info数据表，第9次写入成功
2020-12-18 07:09:53:378  vt_info数据表，第10次写入成功
2020-12-18 07:09:53:380  vt_info数据表，第11次写入成功
2020-12-18 07:09:53:382  vt_info数据表，第12次写入成功
2020-12-18 07:09:53:384  vt_info数据表，第13次写入成功
2020-12-18 07:09:53:386  vt_info数据表，第14次写入成功
2020-12-18 07:09:53:388  vt_info数据表，第15次写入成功
2020-12-18 07:09:53:390  vt_info数据表，第16次写入成功
2020-12-18 07:09:53:411  vt_info数据表，第17次写入成功
2020-12-18 07:09:53:443  vt_info数据表，第18次写入成功
2020-12-18 07:09:53:445  vt_info数据表，第19次写入成功
2020-12-18 07:09:53:447  vt_info数据表，第20次写入成功
2020-12-18 07:09:53:449  vt_info数据表，第21次写入成功
2020-12-18 07:09:53:451  vt_info数据表，第22次写入成功
2020-12-18 07:09:53:475  vt_info数据表，第23次写入成功
2020-12-18 07:09:53:477  vt_info数据表，第24次写入成功
2020-12-18 07:09:53:479  vt_info数据表，第25次写入成功
2020-12-18 07:09:53:481  vt_info数据表，第26次写入成功
2020-12-18 07:09:53:483  vt_info数据表，第27次写入成功
2020-12-18 07:09:53:485  vt_info数据表，第28次写入成功
2020-12-18 07:09:53:487  vt_info数据表，第29次写入成功
2020-12-18 07:09:53:488  vt_info数据表，第30次写入成功
2020-12-18 07:09:53:490  vt_info数据表，第31次写入成功
2020-12-18 07:09:53:492  vt_info数据表，第32次写入成功
2020-12-18 07:09:53:494  vt_info数据表，第33次写入成功
2020-12-18 07:09:53:496  vt_info数据表，第34次写入成功
2020-12-18 07:09:53:498  vt_info数据表，第35次写入成功
2020-12-18 07:09:53:500  vt_info数据表，第36次写入成功
2020-12-18 07:09:53:501  vt_info数据表，第37次写入成功
2020-12-18 07:09:53:504  vt_info数据表，第38次写入成功
2020-12-18 07:09:53:505  vt_info数据表，第39次写入成功
2020-12-18 07:09:53:507  vt_info数据表，第40次写入成功
2020-12-18 07:09:53:509  vt_info数据表，第41次写入成功
2020-12-18 07:09:53:511  vt_info数据表，第42次写入成功
2020-12-18 07:09:53:513  vt_info数据表，第43次写入成功
2020-12-18 07:09:53:615  vt_info数据表，第44次写入成功
2020-12-18 07:09:53:617  vt_info数据表，第45次写入成功
2020-12-18 07:09:53:619  vt_info数据表，第46次写入成功
2020-12-18 07:09:53:621  vt_info数据表，第47次写入成功
2020-12-18 07:09:53:623  motor_info数据表，第0次写入成功
2020-12-18 07:09:53:625  motor_info数据表，第1次写入成功
2020-12-18 07:09:53:627  motor_info数据表，第2次写入成功
2020-12-18 07:09:53:629  motor_info数据表，第3次写入成功
2020-12-18 07:09:53:630  motor_info数据表，第4次写入成功
2020-12-18 07:09:53:632  motor_info数据表，第5次写入成功
2020-12-18 07:09:53:634  motor_info数据表，第6次写入成功
2020-12-18 07:09:53:636  motor_info数据表，第7次写入成功
2020-12-18 07:09:53:638  motor_info数据表，第8次写入成功
2020-12-18 07:09:53:640  motor_info数据表，第9次写入成功
2020-12-18 07:09:53:641  motor_info数据表，第10次写入成功
2020-12-18 07:09:53:643  motor_info数据表，第11次写入成功
2020-12-18 07:09:53:645  motor_info数据表，第12次写入成功
2020-12-18 07:09:53:647  motor_info数据表，第13次写入成功
2020-12-18 07:09:53:649  motor_info数据表，第14次写入成功
2020-12-18 07:09:53:651  motor_info数据表，第15次写入成功
2020-12-18 07:09:53:652  数据库关闭！
2020-12-18 07:12:32:481  收到来车信号，流水号：20201218071232，所有设备开始采集
2020-12-18 07:12:32:665  开启A/D采集
2020-12-18 07:12:58:173  收到离车信号，流水号：20201218071232，线号：14，车号：007008，主控端：0，所有设备停止采集
2020-12-18 07:12:58:199  收到停止采集命令，开始停止采集
2020-12-18 07:12:58:242  停止采集数据
2020-12-18 07:12:58:244  采集连接已断开
2020-12-18 07:12:58:246  开始数据分析和落盘
2020-12-18 07:13:23:314  vibration1完成落盘
2020-12-18 07:13:44:646  vibration2完成落盘
2020-12-18 07:14:05:909  vibration3完成落盘
2020-12-18 07:14:25:815  vibration4完成落盘
2020-12-18 07:14:46:825  vibration5完成落盘
2020-12-18 07:15:08:257  vibration6完成落盘
2020-12-18 07:15:29:169  vibration7完成落盘
2020-12-18 07:15:51:110  vibration8完成落盘
2020-12-18 07:16:12:236  magnetic1完成落盘
2020-12-18 07:16:33:932  magnetic2完成落盘
2020-12-18 07:16:55:109  magnetic3完成落盘
2020-12-18 07:17:16:047  magnetic4完成落盘
2020-12-18 07:17:37:305  temperate1完成落盘
2020-12-18 07:17:58:038  temperate2完成落盘
2020-12-18 07:18:18:174  temperate3完成落盘
2020-12-18 07:18:38:739  temperate4完成落盘
2020-12-18 07:18:38:748  开始处理数据
2020-12-18 07:18:39:749  右侧计算完成
2020-12-18 07:18:40:170  左侧计算完成
