2020-12-12 19:05:59:787  收到来车信号，流水号：20201212190559，所有设备开始采集
2020-12-12 19:05:59:818  开启A/D采集
2020-12-12 19:06:25:506  收到离车信号，流水号：20201212190559，线号：14，车号：013014，主控端：0，所有设备停止采集
2020-12-12 19:06:25:506  收到停止采集命令，开始停止采集
2020-12-12 19:06:25:506  停止采集数据
2020-12-12 19:06:25:506  采集连接已断开
2020-12-12 19:06:25:522  开始数据分析和落盘
2020-12-12 19:06:30:584  vibration1完成落盘
2020-12-12 19:06:34:865  vibration2完成落盘
2020-12-12 19:06:39:131  vibration3完成落盘
2020-12-12 19:06:43:678  vibration4完成落盘
2020-12-12 19:06:48:069  vibration5完成落盘
2020-12-12 19:06:52:225  vibration6完成落盘
2020-12-12 19:06:56:615  vibration7完成落盘
2020-12-12 19:07:00:756  vibration8完成落盘
2020-12-12 19:07:05:069  magnetic1完成落盘
2020-12-12 19:07:09:506  magnetic2完成落盘
2020-12-12 19:07:13:866  magnetic3完成落盘
2020-12-12 19:07:18:334  magnetic4完成落盘
2020-12-12 19:07:22:647  temperate1完成落盘
2020-12-12 19:07:26:897  temperate2完成落盘
2020-12-12 19:07:30:475  temperate3完成落盘
2020-12-12 19:07:34:491  temperate4完成落盘
2020-12-12 19:07:34:491  开始处理数据
2020-12-12 19:07:35:116  右侧计算完成
2020-12-12 19:07:35:647  左侧计算完成
2020-12-12 19:07:35:647  检查结果数据
2020-12-12 19:07:35:647  通知桌面显示数据
2020-12-12 19:07:35:663  开始写入数据库
2020-12-12 19:07:35:694  预警及报警参数加载完成
2020-12-12 19:07:35:694  数据库打开成功
2020-12-12 19:07:35:694  train_info数据表写入成功
2020-12-12 19:07:35:756  train_onlyid读取成功
2020-12-12 19:07:35:756  train_data数据表写入成功
2020-12-12 19:07:35:756  vt_info数据表，第0次写入成功
2020-12-12 19:07:35:756  vt_info数据表，第1次写入成功
2020-12-12 19:07:35:772  vt_info数据表，第2次写入成功
2020-12-12 19:07:35:772  vt_info数据表，第3次写入成功
2020-12-12 19:07:35:772  vt_info数据表，第4次写入成功
2020-12-12 19:07:35:772  vt_info数据表，第5次写入成功
2020-12-12 19:07:35:788  vt_info数据表，第6次写入成功
2020-12-12 19:07:35:788  vt_info数据表，第7次写入成功
2020-12-12 19:07:35:788  vt_info数据表，第8次写入成功
2020-12-12 19:07:35:788  vt_info数据表，第9次写入成功
2020-12-12 19:07:35:803  vt_info数据表，第10次写入成功
2020-12-12 19:07:35:803  vt_info数据表，第11次写入成功
2020-12-12 19:07:35:803  vt_info数据表，第12次写入成功
2020-12-12 19:07:35:803  vt_info数据表，第13次写入成功
2020-12-12 19:07:35:803  vt_info数据表，第14次写入成功
2020-12-12 19:07:35:819  vt_info数据表，第15次写入成功
2020-12-12 19:07:35:819  vt_info数据表，第16次写入成功
2020-12-12 19:07:35:819  vt_info数据表，第17次写入成功
2020-12-12 19:07:35:819  vt_info数据表，第18次写入成功
2020-12-12 19:07:35:834  vt_info数据表，第19次写入成功
2020-12-12 19:07:35:834  vt_info数据表，第20次写入成功
2020-12-12 19:07:35:834  vt_info数据表，第21次写入成功
2020-12-12 19:07:35:834  vt_info数据表，第22次写入成功
2020-12-12 19:07:35:850  vt_info数据表，第23次写入成功
2020-12-12 19:07:35:850  vt_info数据表，第24次写入成功
2020-12-12 19:07:35:850  vt_info数据表，第25次写入成功
2020-12-12 19:07:35:850  vt_info数据表，第26次写入成功
2020-12-12 19:07:35:850  vt_info数据表，第27次写入成功
2020-12-12 19:07:35:866  vt_info数据表，第28次写入成功
2020-12-12 19:07:35:866  vt_info数据表，第29次写入成功
2020-12-12 19:07:35:866  vt_info数据表，第30次写入成功
2020-12-12 19:07:35:866  vt_info数据表，第31次写入成功
2020-12-12 19:07:35:881  vt_info数据表，第32次写入成功
2020-12-12 19:07:35:881  vt_info数据表，第33次写入成功
2020-12-12 19:07:35:881  vt_info数据表，第34次写入成功
2020-12-12 19:07:35:881  vt_info数据表，第35次写入成功
2020-12-12 19:07:35:897  vt_info数据表，第36次写入成功
2020-12-12 19:07:35:897  vt_info数据表，第37次写入成功
2020-12-12 19:07:35:897  vt_info数据表，第38次写入成功
2020-12-12 19:07:35:897  vt_info数据表，第39次写入成功
2020-12-12 19:07:35:913  vt_info数据表，第40次写入成功
2020-12-12 19:07:35:913  vt_info数据表，第41次写入成功
2020-12-12 19:07:35:913  vt_info数据表，第42次写入成功
2020-12-12 19:07:35:913  vt_info数据表，第43次写入成功
2020-12-12 19:07:35:913  vt_info数据表，第44次写入成功
2020-12-12 19:07:35:928  vt_info数据表，第45次写入成功
2020-12-12 19:07:35:928  vt_info数据表，第46次写入成功
2020-12-12 19:07:35:928  vt_info数据表，第47次写入成功
2020-12-12 19:07:35:928  motor_info数据表，第0次写入成功
2020-12-12 19:07:35:928  motor_info数据表，第1次写入成功
2020-12-12 19:07:35:944  motor_info数据表，第2次写入成功
2020-12-12 19:07:35:944  motor_info数据表，第3次写入成功
