2020-12-31 04:55:16:943  收到来车信号，流水号：20201231045516，所有设备开始采集
2020-12-31 04:55:17:008  开启A/D采集
2020-12-31 04:55:47:467  收到离车信号，流水号：20201231045516，线号：14，车号：021022，主控端：0，所有设备停止采集
2020-12-31 04:55:47:491  收到停止采集命令，开始停止采集
2020-12-31 04:55:47:519  停止采集数据
2020-12-31 04:55:47:521  采集连接已断开
2020-12-31 04:55:47:522  开始数据分析和落盘
2020-12-31 04:55:52:869  vibration1完成落盘
2020-12-31 04:55:57:755  vibration2完成落盘
2020-12-31 04:56:02:551  vibration3完成落盘
2020-12-31 04:56:07:091  vibration4完成落盘
2020-12-31 04:56:11:357  vibration5完成落盘
2020-12-31 04:56:16:175  vibration6完成落盘
2020-12-31 04:56:20:108  vibration7完成落盘
2020-12-31 04:56:24:501  vibration8完成落盘
2020-12-31 04:56:29:106  magnetic1完成落盘
2020-12-31 04:56:34:009  magnetic2完成落盘
2020-12-31 04:56:38:912  magnetic3完成落盘
2020-12-31 04:56:43:923  magnetic4完成落盘
2020-12-31 04:56:48:167  temperate1完成落盘
2020-12-31 04:56:52:287  temperate2完成落盘
2020-12-31 04:56:56:803  temperate3完成落盘
2020-12-31 04:57:01:348  temperate4完成落盘
2020-12-31 04:57:01:354  开始处理数据
2020-12-31 04:57:02:132  右侧计算完成
2020-12-31 04:57:02:843  左侧计算完成
2020-12-31 04:57:02:844  检查结果数据
2020-12-31 04:57:02:846  通知桌面显示数据
2020-12-31 04:57:02:862  开始写入数据库
2020-12-31 04:57:02:990  预警及报警参数加载完成
2020-12-31 04:57:02:992  数据库打开成功
2020-12-31 04:57:02:993  train_info数据表写入成功
2020-12-31 04:57:02:995  train_onlyid读取成功
2020-12-31 04:57:02:996  train_data数据表写入成功
2020-12-31 04:57:02:998  vt_info数据表，第0次写入成功
2020-12-31 04:57:02:999  vt_info数据表，第1次写入成功
2020-12-31 04:57:03:001  vt_info数据表，第2次写入成功
2020-12-31 04:57:03:018  vt_info数据表，第3次写入成功
2020-12-31 04:57:03:020  vt_info数据表，第4次写入成功
2020-12-31 04:57:03:021  vt_info数据表，第5次写入成功
2020-12-31 04:57:03:022  vt_info数据表，第6次写入成功
2020-12-31 04:57:03:024  vt_info数据表，第7次写入成功
2020-12-31 04:57:03:025  vt_info数据表，第8次写入成功
2020-12-31 04:57:03:026  vt_info数据表，第9次写入成功
2020-12-31 04:57:03:048  vt_info数据表，第10次写入成功
2020-12-31 04:57:03:050  vt_info数据表，第11次写入成功
2020-12-31 04:57:03:051  vt_info数据表，第12次写入成功
2020-12-31 04:57:03:053  vt_info数据表，第13次写入成功
2020-12-31 04:57:03:054  vt_info数据表，第14次写入成功
2020-12-31 04:57:03:056  vt_info数据表，第15次写入成功
2020-12-31 04:57:03:057  vt_info数据表，第16次写入成功
2020-12-31 04:57:03:058  vt_info数据表，第17次写入成功
2020-12-31 04:57:03:060  vt_info数据表，第18次写入成功
2020-12-31 04:57:03:081  vt_info数据表，第19次写入成功
2020-12-31 04:57:03:082  vt_info数据表，第20次写入成功
2020-12-31 04:57:03:084  vt_info数据表，第21次写入成功
2020-12-31 04:57:03:086  vt_info数据表，第22次写入成功
2020-12-31 04:57:03:087  vt_info数据表，第23次写入成功
2020-12-31 04:57:03:089  vt_info数据表，第24次写入成功
2020-12-31 04:57:03:090  vt_info数据表，第25次写入成功
2020-12-31 04:57:03:092  vt_info数据表，第26次写入成功
2020-12-31 04:57:03:114  vt_info数据表，第27次写入成功
2020-12-31 04:57:03:116  vt_info数据表，第28次写入成功
2020-12-31 04:57:03:117  vt_info数据表，第29次写入成功
2020-12-31 04:57:03:119  vt_info数据表，第30次写入成功
2020-12-31 04:57:03:120  vt_info数据表，第31次写入成功
2020-12-31 04:57:03:122  vt_info数据表，第32次写入成功
2020-12-31 04:57:03:123  vt_info数据表，第33次写入成功
2020-12-31 04:57:03:125  vt_info数据表，第34次写入成功
2020-12-31 04:57:03:127  vt_info数据表，第35次写入成功
2020-12-31 04:57:03:149  vt_info数据表，第36次写入成功
2020-12-31 04:57:03:150  vt_info数据表，第37次写入成功
2020-12-31 04:57:03:152  vt_info数据表，第38次写入成功
2020-12-31 04:57:03:153  vt_info数据表，第39次写入成功
2020-12-31 04:57:03:155  vt_info数据表，第40次写入成功
2020-12-31 04:57:03:157  vt_info数据表，第41次写入成功
2020-12-31 04:57:03:159  vt_info数据表，第42次写入成功
2020-12-31 04:57:03:160  vt_info数据表，第43次写入成功
2020-12-31 04:57:03:162  vt_info数据表，第44次写入成功
2020-12-31 04:57:03:184  vt_info数据表，第45次写入成功
2020-12-31 04:57:03:186  vt_info数据表，第46次写入成功
2020-12-31 04:57:03:187  vt_info数据表，第47次写入成功
2020-12-31 04:57:03:189  motor_info数据表，第0次写入成功
2020-12-31 04:57:03:190  motor_info数据表，第1次写入成功
2020-12-31 04:57:03:192  motor_info数据表，第2次写入成功
2020-12-31 04:57:03:194  motor_info数据表，第3次写入成功
2020-12-31 04:57:03:195  motor_info数据表，第4次写入成功
2020-12-31 04:57:03:197  motor_info数据表，第5次写入成功
2020-12-31 04:57:03:198  motor_info数据表，第6次写入成功
2020-12-31 04:57:03:200  motor_info数据表，第7次写入成功
