2020-12-26 20:04:44:373  收到来车信号，流水号：20201226200444，所有设备开始采集
2020-12-26 20:04:44:409  开启A/D采集
2020-12-26 20:05:10:066  收到离车信号，流水号：20201226200444，线号：14，车号：009010，主控端：1，所有设备停止采集
2020-12-26 20:05:10:068  收到停止采集命令，开始停止采集
2020-12-26 20:05:10:074  停止采集数据
2020-12-26 20:05:10:076  采集连接已断开
2020-12-26 20:05:10:078  开始数据分析和落盘
2020-12-26 20:05:14:725  vibration1完成落盘
2020-12-26 20:05:18:328  vibration2完成落盘
2020-12-26 20:05:21:809  vibration3完成落盘
2020-12-26 20:05:25:243  vibration4完成落盘
2020-12-26 20:05:28:806  vibration5完成落盘
2020-12-26 20:05:32:362  vibration6完成落盘
2020-12-26 20:05:36:034  vibration7完成落盘
2020-12-26 20:05:39:501  vibration8完成落盘
2020-12-26 20:05:43:037  magnetic1完成落盘
2020-12-26 20:05:46:635  magnetic2完成落盘
2020-12-26 20:05:50:694  magnetic3完成落盘
2020-12-26 20:05:54:606  magnetic4完成落盘
2020-12-26 20:05:58:466  temperate1完成落盘
2020-12-26 20:06:02:136  temperate2完成落盘
2020-12-26 20:06:05:594  temperate3完成落盘
2020-12-26 20:06:08:979  temperate4完成落盘
2020-12-26 20:06:08:988  开始处理数据
2020-12-26 20:06:09:536  右侧计算完成
2020-12-26 20:06:10:026  左侧计算完成
2020-12-26 20:06:10:028  检查结果数据
2020-12-26 20:06:10:029  通知桌面显示数据
2020-12-26 20:06:10:043  开始写入数据库
2020-12-26 20:06:10:066  预警及报警参数加载完成
2020-12-26 20:06:10:068  数据库打开成功
2020-12-26 20:06:10:070  train_info数据表写入成功
2020-12-26 20:06:10:132  train_onlyid读取成功
2020-12-26 20:06:10:137  train_data数据表写入成功
2020-12-26 20:06:10:140  vt_info数据表，第0次写入成功
2020-12-26 20:06:10:144  vt_info数据表，第1次写入成功
2020-12-26 20:06:10:148  vt_info数据表，第2次写入成功
2020-12-26 20:06:10:152  vt_info数据表，第3次写入成功
2020-12-26 20:06:10:155  vt_info数据表，第4次写入成功
2020-12-26 20:06:10:159  vt_info数据表，第5次写入成功
2020-12-26 20:06:10:163  vt_info数据表，第6次写入成功
2020-12-26 20:06:10:166  vt_info数据表，第7次写入成功
2020-12-26 20:06:10:170  vt_info数据表，第8次写入成功
2020-12-26 20:06:10:173  vt_info数据表，第9次写入成功
2020-12-26 20:06:10:177  vt_info数据表，第10次写入成功
2020-12-26 20:06:10:181  vt_info数据表，第11次写入成功
2020-12-26 20:06:10:184  vt_info数据表，第12次写入成功
2020-12-26 20:06:10:188  vt_info数据表，第13次写入成功
2020-12-26 20:06:10:192  vt_info数据表，第14次写入成功
2020-12-26 20:06:10:195  vt_info数据表，第15次写入成功
2020-12-26 20:06:10:199  vt_info数据表，第16次写入成功
2020-12-26 20:06:10:202  vt_info数据表，第17次写入成功
2020-12-26 20:06:10:206  vt_info数据表，第18次写入成功
2020-12-26 20:06:10:210  vt_info数据表，第19次写入成功
2020-12-26 20:06:10:213  vt_info数据表，第20次写入成功
2020-12-26 20:06:10:217  vt_info数据表，第21次写入成功
2020-12-26 20:06:10:221  vt_info数据表，第22次写入成功
2020-12-26 20:06:10:224  vt_info数据表，第23次写入成功
2020-12-26 20:06:10:228  vt_info数据表，第24次写入成功
2020-12-26 20:06:10:231  vt_info数据表，第25次写入成功
2020-12-26 20:06:10:235  vt_info数据表，第26次写入成功
2020-12-26 20:06:10:239  vt_info数据表，第27次写入成功
2020-12-26 20:06:10:242  vt_info数据表，第28次写入成功
2020-12-26 20:06:10:246  vt_info数据表，第29次写入成功
2020-12-26 20:06:10:250  vt_info数据表，第30次写入成功
2020-12-26 20:06:10:253  vt_info数据表，第31次写入成功
2020-12-26 20:06:10:257  vt_info数据表，第32次写入成功
2020-12-26 20:06:10:261  vt_info数据表，第33次写入成功
2020-12-26 20:06:10:264  vt_info数据表，第34次写入成功
2020-12-26 20:06:10:268  vt_info数据表，第35次写入成功
2020-12-26 20:06:10:272  vt_info数据表，第36次写入成功
2020-12-26 20:06:10:275  vt_info数据表，第37次写入成功
