2020-12-21 06:03:06:618  收到来车信号，流水号：20201221060306，所有设备开始采集
2020-12-21 06:03:06:766  开启A/D采集
2020-12-21 06:03:32:111  收到离车信号，流水号：20201221060306，线号：14，车号：011012，主控端：1，所有设备停止采集
2020-12-21 06:03:32:113  收到停止采集命令，开始停止采集
2020-12-21 06:03:32:115  停止采集数据
2020-12-21 06:03:32:117  采集连接已断开
2020-12-21 06:03:32:119  开始数据分析和落盘
2020-12-21 06:03:55:756  vibration1完成落盘
2020-12-21 06:04:15:363  vibration2完成落盘
2020-12-21 06:04:35:903  vibration3完成落盘
2020-12-21 06:04:56:338  vibration4完成落盘
2020-12-21 06:05:15:730  vibration5完成落盘
2020-12-21 06:05:35:854  vibration6完成落盘
2020-12-21 06:05:55:604  vibration7完成落盘
2020-12-21 06:06:14:954  vibration8完成落盘
2020-12-21 06:06:34:082  magnetic1完成落盘
2020-12-21 06:06:52:965  magnetic2完成落盘
2020-12-21 06:07:12:942  magnetic3完成落盘
2020-12-21 06:07:32:330  magnetic4完成落盘
2020-12-21 06:07:50:720  temperate1完成落盘
2020-12-21 06:08:12:261  temperate2完成落盘
2020-12-21 06:08:34:474  temperate3完成落盘
2020-12-21 06:08:54:823  temperate4完成落盘
2020-12-21 06:08:54:832  开始处理数据
2020-12-21 06:08:55:861  右侧计算完成
2020-12-21 06:08:56:265  左侧计算完成
2020-12-21 06:08:56:267  检查结果数据
2020-12-21 06:08:56:269  通知桌面显示数据
2020-12-21 06:08:56:285  开始写入数据库
2020-12-21 06:08:56:307  预警及报警参数加载完成
2020-12-21 06:08:56:309  数据库打开成功
2020-12-21 06:08:56:311  train_info数据表写入成功
2020-12-21 06:08:56:372  train_onlyid读取成功
2020-12-21 06:08:56:377  train_data数据表写入成功
2020-12-21 06:08:56:380  vt_info数据表，第0次写入成功
2020-12-21 06:08:56:384  vt_info数据表，第1次写入成功
2020-12-21 06:08:56:387  vt_info数据表，第2次写入成功
2020-12-21 06:08:56:391  vt_info数据表，第3次写入成功
2020-12-21 06:08:56:394  vt_info数据表，第4次写入成功
2020-12-21 06:08:56:398  vt_info数据表，第5次写入成功
2020-12-21 06:08:56:401  vt_info数据表，第6次写入成功
2020-12-21 06:08:56:405  vt_info数据表，第7次写入成功
2020-12-21 06:08:56:408  vt_info数据表，第8次写入成功
2020-12-21 06:08:56:412  vt_info数据表，第9次写入成功
2020-12-21 06:08:56:415  vt_info数据表，第10次写入成功
2020-12-21 06:08:56:419  vt_info数据表，第11次写入成功
2020-12-21 06:08:56:422  vt_info数据表，第12次写入成功
2020-12-21 06:08:56:426  vt_info数据表，第13次写入成功
2020-12-21 06:08:56:429  vt_info数据表，第14次写入成功
2020-12-21 06:08:56:433  vt_info数据表，第15次写入成功
2020-12-21 06:08:56:436  vt_info数据表，第16次写入成功
2020-12-21 06:08:56:440  vt_info数据表，第17次写入成功
2020-12-21 06:08:56:443  vt_info数据表，第18次写入成功
2020-12-21 06:08:56:447  vt_info数据表，第19次写入成功
2020-12-21 06:08:56:450  vt_info数据表，第20次写入成功
2020-12-21 06:08:56:454  vt_info数据表，第21次写入成功
2020-12-21 06:08:56:457  vt_info数据表，第22次写入成功
