2020-12-31 16:01:24:538  收到来车信号，流水号：20201231160124，所有设备开始采集
2020-12-31 16:01:24:603  开启A/D采集
2020-12-31 16:01:50:110  收到离车信号，流水号：20201231160124，线号：14，车号：005006，主控端：0，所有设备停止采集
2020-12-31 16:01:50:134  收到停止采集命令，开始停止采集
2020-12-31 16:01:50:159  停止采集数据
2020-12-31 16:01:50:161  采集连接已断开
2020-12-31 16:01:50:162  开始数据分析和落盘
2020-12-31 16:01:54:841  vibration1完成落盘
2020-12-31 16:01:58:190  vibration2完成落盘
2020-12-31 16:02:01:843  vibration3完成落盘
2020-12-31 16:02:06:151  vibration4完成落盘
2020-12-31 16:02:09:993  vibration5完成落盘
2020-12-31 16:02:13:600  vibration6完成落盘
2020-12-31 16:02:17:061  vibration7完成落盘
2020-12-31 16:02:21:024  vibration8完成落盘
2020-12-31 16:02:25:308  magnetic1完成落盘
2020-12-31 16:02:28:926  magnetic2完成落盘
2020-12-31 16:02:32:681  magnetic3完成落盘
2020-12-31 16:02:36:409  magnetic4完成落盘
2020-12-31 16:02:39:746  temperate1完成落盘
2020-12-31 16:02:43:173  temperate2完成落盘
2020-12-31 16:02:46:707  temperate3完成落盘
2020-12-31 16:02:49:831  temperate4完成落盘
2020-12-31 16:02:49:837  开始处理数据
2020-12-31 16:02:50:424  右侧计算完成
2020-12-31 16:02:50:927  左侧计算完成
2020-12-31 16:02:50:929  检查结果数据
2020-12-31 16:02:50:930  通知桌面显示数据
2020-12-31 16:02:50:946  开始写入数据库
2020-12-31 16:02:51:082  预警及报警参数加载完成
2020-12-31 16:02:51:084  数据库打开成功
2020-12-31 16:02:51:085  train_info数据表写入成功
2020-12-31 16:02:51:087  train_onlyid读取成功
2020-12-31 16:02:51:088  train_data数据表写入成功
2020-12-31 16:02:51:090  vt_info数据表，第0次写入成功
2020-12-31 16:02:51:091  vt_info数据表，第1次写入成功
2020-12-31 16:02:51:093  vt_info数据表，第2次写入成功
2020-12-31 16:02:51:094  vt_info数据表，第3次写入成功
2020-12-31 16:02:51:096  vt_info数据表，第4次写入成功
2020-12-31 16:02:51:098  vt_info数据表，第5次写入成功
2020-12-31 16:02:51:099  vt_info数据表，第6次写入成功
2020-12-31 16:02:51:101  vt_info数据表，第7次写入成功
2020-12-31 16:02:51:103  vt_info数据表，第8次写入成功
2020-12-31 16:02:51:104  vt_info数据表，第9次写入成功
2020-12-31 16:02:51:106  vt_info数据表，第10次写入成功
2020-12-31 16:02:51:108  vt_info数据表，第11次写入成功
2020-12-31 16:02:51:130  vt_info数据表，第12次写入成功
2020-12-31 16:02:51:131  vt_info数据表，第13次写入成功
2020-12-31 16:02:51:133  vt_info数据表，第14次写入成功
2020-12-31 16:02:51:134  vt_info数据表，第15次写入成功
2020-12-31 16:02:51:136  vt_info数据表，第16次写入成功
2020-12-31 16:02:51:137  vt_info数据表，第17次写入成功
2020-12-31 16:02:51:139  vt_info数据表，第18次写入成功
2020-12-31 16:02:51:141  vt_info数据表，第19次写入成功
2020-12-31 16:02:51:142  vt_info数据表，第20次写入成功
2020-12-31 16:02:51:144  vt_info数据表，第21次写入成功
2020-12-31 16:02:51:145  vt_info数据表，第22次写入成功
2020-12-31 16:02:51:147  vt_info数据表，第23次写入成功
2020-12-31 16:02:51:148  vt_info数据表，第24次写入成功
2020-12-31 16:02:51:170  vt_info数据表，第25次写入成功
2020-12-31 16:02:51:172  vt_info数据表，第26次写入成功
2020-12-31 16:02:51:174  vt_info数据表，第27次写入成功
2020-12-31 16:02:51:175  vt_info数据表，第28次写入成功
2020-12-31 16:02:51:177  vt_info数据表，第29次写入成功
2020-12-31 16:02:51:179  vt_info数据表，第30次写入成功
2020-12-31 16:02:51:180  vt_info数据表，第31次写入成功
2020-12-31 16:02:51:182  vt_info数据表，第32次写入成功
2020-12-31 16:02:51:183  vt_info数据表，第33次写入成功
2020-12-31 16:02:51:185  vt_info数据表，第34次写入成功
2020-12-31 16:02:51:187  vt_info数据表，第35次写入成功
