2020-12-20 00:17:34:989  收到来车信号，流水号：20201220001734，所有设备开始采集
2020-12-20 00:17:35:110  开启A/D采集
2020-12-20 00:18:01:213  数据采集中出现错误
2020-12-20 00:18:01:215  停止采集数据
2020-12-20 00:18:01:217  采集连接已断开
2020-12-20 00:18:01:219  开始数据分析和落盘
2020-12-20 00:18:14:800  收到离车信号，流水号：20201220001734，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-20 00:18:14:802  收到停止采集命令，开始停止采集
2020-12-20 00:18:29:972  vibration1完成落盘
2020-12-20 00:18:55:399  vibration2完成落盘
2020-12-20 00:19:20:142  vibration3完成落盘
2020-12-20 00:19:44:577  vibration4完成落盘
2020-12-20 00:20:08:629  vibration5完成落盘
2020-12-20 00:20:31:368  vibration6完成落盘
2020-12-20 00:20:55:944  vibration7完成落盘
2020-12-20 00:21:20:433  vibration8完成落盘
2020-12-20 00:21:45:499  magnetic1完成落盘
2020-12-20 00:22:10:082  magnetic2完成落盘
2020-12-20 00:22:34:346  magnetic3完成落盘
2020-12-20 00:22:58:742  magnetic4完成落盘
2020-12-20 00:23:22:420  temperate1完成落盘
2020-12-20 00:23:46:431  temperate2完成落盘
2020-12-20 00:24:10:701  temperate3完成落盘
2020-12-20 00:24:36:557  temperate4完成落盘
2020-12-20 00:24:36:567  开始处理数据
2020-12-20 00:24:37:879  右侧计算完成
2020-12-20 00:24:38:335  左侧计算完成
2020-12-20 00:24:38:337  检查结果数据
2020-12-20 00:24:38:339  通知桌面显示数据
2020-12-20 00:24:38:356  开始写入数据库
2020-12-20 00:24:38:377  预警及报警参数加载完成
2020-12-20 00:24:38:379  数据库打开成功
2020-12-20 00:24:38:381  train_info数据表写入成功
2020-12-20 00:24:38:441  train_onlyid读取成功
2020-12-20 00:24:38:445  train_data数据表写入成功
2020-12-20 00:24:38:449  vt_info数据表，第0次写入成功
2020-12-20 00:24:38:453  vt_info数据表，第1次写入成功
2020-12-20 00:24:38:456  vt_info数据表，第2次写入成功
2020-12-20 00:24:38:460  vt_info数据表，第3次写入成功
2020-12-20 00:24:38:464  vt_info数据表，第4次写入成功
2020-12-20 00:24:38:468  vt_info数据表，第5次写入成功
2020-12-20 00:24:38:471  vt_info数据表，第6次写入成功
2020-12-20 00:24:38:475  vt_info数据表，第7次写入成功
2020-12-20 00:24:38:479  vt_info数据表，第8次写入成功
2020-12-20 00:24:38:482  vt_info数据表，第9次写入成功
2020-12-20 00:24:38:486  vt_info数据表，第10次写入成功
2020-12-20 00:24:38:489  vt_info数据表，第11次写入成功
2020-12-20 00:24:38:493  vt_info数据表，第12次写入成功
2020-12-20 00:24:38:497  vt_info数据表，第13次写入成功
2020-12-20 00:24:38:500  vt_info数据表，第14次写入成功
2020-12-20 00:24:38:504  vt_info数据表，第15次写入成功
2020-12-20 00:24:38:508  vt_info数据表，第16次写入成功
2020-12-20 00:24:38:512  vt_info数据表，第17次写入成功
2020-12-20 00:24:38:515  vt_info数据表，第18次写入成功
2020-12-20 00:24:38:519  vt_info数据表，第19次写入成功
2020-12-20 00:24:38:523  vt_info数据表，第20次写入成功
2020-12-20 00:24:38:526  vt_info数据表，第21次写入成功
2020-12-20 00:24:38:530  vt_info数据表，第22次写入成功
2020-12-20 00:24:38:534  vt_info数据表，第23次写入成功
2020-12-20 00:24:38:537  vt_info数据表，第24次写入成功
2020-12-20 00:24:38:541  vt_info数据表，第25次写入成功
2020-12-20 00:24:38:545  vt_info数据表，第26次写入成功
2020-12-20 00:24:38:548  vt_info数据表，第27次写入成功
2020-12-20 00:24:38:552  vt_info数据表，第28次写入成功
2020-12-20 00:24:38:556  vt_info数据表，第29次写入成功
2020-12-20 00:24:38:559  vt_info数据表，第30次写入成功
2020-12-20 00:24:38:563  vt_info数据表，第31次写入成功
2020-12-20 00:24:38:567  vt_info数据表，第32次写入成功
2020-12-20 00:24:38:570  vt_info数据表，第33次写入成功
2020-12-20 00:24:38:574  vt_info数据表，第34次写入成功
2020-12-20 00:24:38:578  vt_info数据表，第35次写入成功
2020-12-20 00:24:38:582  vt_info数据表，第36次写入成功
2020-12-20 00:24:38:585  vt_info数据表，第37次写入成功
2020-12-20 00:24:38:589  vt_info数据表，第38次写入成功
2020-12-20 00:24:38:593  vt_info数据表，第39次写入成功
2020-12-20 00:24:38:596  vt_info数据表，第40次写入成功
2020-12-20 00:24:38:600  vt_info数据表，第41次写入成功
2020-12-20 00:24:38:604  vt_info数据表，第42次写入成功
2020-12-20 00:24:38:607  vt_info数据表，第43次写入成功
2020-12-20 00:24:38:611  vt_info数据表，第44次写入成功
2020-12-20 00:24:38:615  vt_info数据表，第45次写入成功
2020-12-20 00:24:38:618  vt_info数据表，第46次写入成功
2020-12-20 00:24:38:622  vt_info数据表，第47次写入成功
2020-12-20 00:24:38:625  motor_info数据表，第0次写入成功
2020-12-20 00:24:38:627  motor_info数据表，第1次写入成功
2020-12-20 00:24:38:630  motor_info数据表，第2次写入成功
2020-12-20 00:24:38:633  motor_info数据表，第3次写入成功
2020-12-20 00:24:38:636  motor_info数据表，第4次写入成功
2020-12-20 00:24:38:638  motor_info数据表，第5次写入成功
2020-12-20 00:24:38:641  motor_info数据表，第6次写入成功
2020-12-20 00:24:38:643  motor_info数据表，第7次写入成功
2020-12-20 00:24:38:646  motor_info数据表，第8次写入成功
2020-12-20 00:24:38:649  motor_info数据表，第9次写入成功
2020-12-20 00:24:38:652  motor_info数据表，第10次写入成功
2020-12-20 00:24:38:654  motor_info数据表，第11次写入成功
2020-12-20 00:24:38:657  motor_info数据表，第12次写入成功
2020-12-20 00:24:38:660  motor_info数据表，第13次写入成功
2020-12-20 00:24:38:663  motor_info数据表，第14次写入成功
2020-12-20 00:24:38:733  motor_info数据表，第15次写入成功
2020-12-20 00:24:38:735  数据库关闭！
