2020-12-13 11:06:00:259  收到来车信号，流水号：20201213110600，所有设备开始采集
2020-12-13 11:06:00:291  开启A/D采集
2020-12-13 11:06:25:869  收到离车信号，流水号：20201213110600，线号：14，车号：019020，主控端：1，所有设备停止采集
2020-12-13 11:06:25:869  收到停止采集命令，开始停止采集
2020-12-13 11:06:25:869  停止采集数据
2020-12-13 11:06:25:884  采集连接已断开
2020-12-13 11:06:25:884  开始数据分析和落盘
2020-12-13 11:06:30:900  vibration1完成落盘
2020-12-13 11:06:35:103  vibration2完成落盘
2020-12-13 11:06:39:213  vibration3完成落盘
2020-12-13 11:06:42:978  vibration4完成落盘
2020-12-13 11:06:46:088  vibration5完成落盘
2020-12-13 11:06:49:947  vibration6完成落盘
2020-12-13 11:06:53:869  vibration7完成落盘
2020-12-13 11:06:57:150  vibration8完成落盘
2020-12-13 11:07:00:807  magnetic1完成落盘
2020-12-13 11:07:04:916  magnetic2完成落盘
2020-12-13 11:07:09:338  magnetic3完成落盘
2020-12-13 11:07:13:104  magnetic4完成落盘
2020-12-13 11:07:17:275  temperate1完成落盘
2020-12-13 11:07:21:557  temperate2完成落盘
2020-12-13 11:07:25:807  temperate3完成落盘
2020-12-13 11:07:29:791  temperate4完成落盘
2020-12-13 11:07:29:791  开始处理数据
2020-12-13 11:07:30:432  右侧计算完成
2020-12-13 11:07:30:947  左侧计算完成
2020-12-13 11:07:30:947  检查结果数据
2020-12-13 11:07:30:963  通知桌面显示数据
2020-12-13 11:07:30:979  开始写入数据库
2020-12-13 11:07:30:994  预警及报警参数加载完成
2020-12-13 11:07:30:994  数据库打开成功
2020-12-13 11:07:30:994  train_info数据表写入成功
2020-12-13 11:07:31:057  train_onlyid读取成功
2020-12-13 11:07:31:057  train_data数据表写入成功
2020-12-13 11:07:31:072  vt_info数据表，第0次写入成功
2020-12-13 11:07:31:072  vt_info数据表，第1次写入成功
2020-12-13 11:07:31:072  vt_info数据表，第2次写入成功
2020-12-13 11:07:31:072  vt_info数据表，第3次写入成功
