2020-12-14 02:11:32:744  收到来车信号，流水号：20201214021132，所有设备开始采集
2020-12-14 02:11:32:790  开启A/D采集
2020-12-14 02:12:12:634  收到离车信号，流水号：20201214021132，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-14 02:12:12:634  收到停止采集命令，开始停止采集
2020-12-14 02:12:12:634  停止采集数据
2020-12-14 02:12:12:634  采集连接已断开
2020-12-14 02:12:12:650  开始数据分析和落盘
2020-12-14 02:12:20:103  vibration1完成落盘
2020-12-14 02:12:26:853  vibration2完成落盘
2020-12-14 02:12:33:869  vibration3完成落盘
2020-12-14 02:12:40:884  vibration4完成落盘
2020-12-14 02:12:47:572  vibration5完成落盘
2020-12-14 02:12:54:197  vibration6完成落盘
2020-12-14 02:13:00:572  vibration7完成落盘
2020-12-14 02:13:06:760  vibration8完成落盘
2020-12-14 02:13:13:440  magnetic1完成落盘
2020-12-14 02:13:19:987  magnetic2完成落盘
2020-12-14 02:13:26:909  magnetic3完成落盘
2020-12-14 02:13:33:831  magnetic4完成落盘
2020-12-14 02:13:40:502  temperate1完成落盘
2020-12-14 02:13:47:143  temperate2完成落盘
2020-12-14 02:13:53:721  temperate3完成落盘
2020-12-14 02:14:00:331  temperate4完成落盘
2020-12-14 02:14:00:331  开始处理数据
2020-12-14 02:14:00:612  右侧计算完成
2020-12-14 02:14:00:721  左侧计算完成
2020-12-14 02:14:00:721  检查结果数据
2020-12-14 02:14:00:737  通知桌面显示数据
2020-12-14 02:14:00:753  开始写入数据库
2020-12-14 02:14:00:768  预警及报警参数加载完成
2020-12-14 02:14:00:768  数据库打开成功
2020-12-14 02:14:00:768  train_info数据表写入成功
2020-12-14 02:14:00:831  train_onlyid读取成功
2020-12-14 02:14:00:831  train_data数据表写入成功
2020-12-14 02:14:00:846  vt_info数据表，第0次写入成功
2020-12-14 02:14:00:846  vt_info数据表，第1次写入成功
2020-12-14 02:14:00:846  vt_info数据表，第2次写入成功
2020-12-14 02:14:00:846  vt_info数据表，第3次写入成功
2020-12-14 02:14:00:846  vt_info数据表，第4次写入成功
2020-12-14 02:14:00:862  vt_info数据表，第5次写入成功
2020-12-14 02:14:00:862  vt_info数据表，第6次写入成功
2020-12-14 02:14:00:862  vt_info数据表，第7次写入成功
2020-12-14 02:14:00:862  vt_info数据表，第8次写入成功
2020-12-14 02:14:00:862  vt_info数据表，第9次写入成功
2020-12-14 02:14:00:878  vt_info数据表，第10次写入成功
2020-12-14 02:14:00:878  vt_info数据表，第11次写入成功
2020-12-14 02:14:00:878  vt_info数据表，第12次写入成功
2020-12-14 02:14:00:878  vt_info数据表，第13次写入成功
2020-12-14 02:14:00:893  vt_info数据表，第14次写入成功
2020-12-14 02:14:00:893  vt_info数据表，第15次写入成功
2020-12-14 02:14:00:893  vt_info数据表，第16次写入成功
2020-12-14 02:14:00:893  vt_info数据表，第17次写入成功
2020-12-14 02:14:00:909  vt_info数据表，第18次写入成功
2020-12-14 02:14:00:909  vt_info数据表，第19次写入成功
2020-12-14 02:14:00:909  vt_info数据表，第20次写入成功
2020-12-14 02:14:00:909  vt_info数据表，第21次写入成功
2020-12-14 02:14:00:909  vt_info数据表，第22次写入成功
2020-12-14 02:14:00:924  vt_info数据表，第23次写入成功
2020-12-14 02:14:00:924  vt_info数据表，第24次写入成功
2020-12-14 02:14:00:924  vt_info数据表，第25次写入成功
2020-12-14 02:14:00:924  vt_info数据表，第26次写入成功
2020-12-14 02:14:00:940  vt_info数据表，第27次写入成功
2020-12-14 02:14:00:940  vt_info数据表，第28次写入成功
2020-12-14 02:14:00:940  vt_info数据表，第29次写入成功
2020-12-14 02:14:00:940  vt_info数据表，第30次写入成功
2020-12-14 02:14:00:956  vt_info数据表，第31次写入成功
2020-12-14 02:14:00:956  vt_info数据表，第32次写入成功
2020-12-14 02:14:00:956  vt_info数据表，第33次写入成功
2020-12-14 02:14:00:956  vt_info数据表，第34次写入成功
2020-12-14 02:14:00:956  vt_info数据表，第35次写入成功
2020-12-14 02:14:00:971  vt_info数据表，第36次写入成功
2020-12-14 02:14:00:971  vt_info数据表，第37次写入成功
2020-12-14 02:14:00:971  vt_info数据表，第38次写入成功
2020-12-14 02:14:00:971  vt_info数据表，第39次写入成功
