2020-12-25 00:15:47:967  收到来车信号，流水号：20201225001547，所有设备开始采集
2020-12-25 00:15:48:025  开启A/D采集
2020-12-25 00:16:27:865  收到离车信号，流水号：20201225001547，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-25 00:16:27:867  收到停止采集命令，开始停止采集
2020-12-25 00:16:27:873  停止采集数据
2020-12-25 00:16:27:875  采集连接已断开
2020-12-25 00:16:27:877  开始数据分析和落盘
2020-12-25 00:16:35:369  vibration1完成落盘
2020-12-25 00:16:42:104  vibration2完成落盘
2020-12-25 00:16:48:830  vibration3完成落盘
2020-12-25 00:16:55:499  vibration4完成落盘
2020-12-25 00:17:02:214  vibration5完成落盘
2020-12-25 00:17:08:798  vibration6完成落盘
2020-12-25 00:17:14:751  vibration7完成落盘
2020-12-25 00:17:20:678  vibration8完成落盘
2020-12-25 00:17:27:354  magnetic1完成落盘
2020-12-25 00:17:34:295  magnetic2完成落盘
2020-12-25 00:17:40:658  magnetic3完成落盘
2020-12-25 00:17:47:453  magnetic4完成落盘
2020-12-25 00:17:53:351  temperate1完成落盘
2020-12-25 00:17:59:728  temperate2完成落盘
2020-12-25 00:18:05:683  temperate3完成落盘
2020-12-25 00:18:12:086  temperate4完成落盘
2020-12-25 00:18:12:094  开始处理数据
2020-12-25 00:18:12:344  右侧计算完成
2020-12-25 00:18:12:434  左侧计算完成
2020-12-25 00:18:12:436  检查结果数据
2020-12-25 00:18:12:438  通知桌面显示数据
2020-12-25 00:18:12:454  开始写入数据库
2020-12-25 00:18:12:470  预警及报警参数加载完成
2020-12-25 00:18:12:472  数据库打开成功
2020-12-25 00:18:12:474  train_info数据表写入成功
2020-12-25 00:18:12:476  train_onlyid读取成功
2020-12-25 00:18:12:602  train_data数据表写入失败
2020-12-25 00:18:12:734  vt_info数据表，第0次写入失败
2020-12-25 00:18:12:850  vt_info数据表，第1次写入失败
2020-12-25 00:18:12:957  vt_info数据表，第2次写入失败
2020-12-25 00:18:13:067  vt_info数据表，第3次写入失败
2020-12-25 00:18:13:185  vt_info数据表，第4次写入失败
2020-12-25 00:18:13:295  vt_info数据表，第5次写入失败
2020-12-25 00:18:13:395  vt_info数据表，第6次写入失败
2020-12-25 00:18:13:511  vt_info数据表，第7次写入失败
2020-12-25 00:18:13:623  vt_info数据表，第8次写入失败
2020-12-25 00:18:13:739  vt_info数据表，第9次写入失败
2020-12-25 00:18:13:859  vt_info数据表，第10次写入失败
2020-12-25 00:18:13:981  vt_info数据表，第11次写入失败
2020-12-25 00:18:14:091  vt_info数据表，第12次写入失败
2020-12-25 00:18:14:207  vt_info数据表，第13次写入失败
2020-12-25 00:18:14:307  vt_info数据表，第14次写入失败
2020-12-25 00:18:14:403  vt_info数据表，第15次写入失败
2020-12-25 00:18:14:521  vt_info数据表，第16次写入失败
2020-12-25 00:18:14:641  vt_info数据表，第17次写入失败
2020-12-25 00:18:14:761  vt_info数据表，第18次写入失败
2020-12-25 00:18:14:879  vt_info数据表，第19次写入失败
2020-12-25 00:18:14:997  vt_info数据表，第20次写入失败
2020-12-25 00:18:15:115  vt_info数据表，第21次写入失败
2020-12-25 00:18:15:223  vt_info数据表，第22次写入失败
2020-12-25 00:18:15:323  vt_info数据表，第23次写入失败
2020-12-25 00:18:15:441  vt_info数据表，第24次写入失败
2020-12-25 00:18:15:557  vt_info数据表，第25次写入失败
2020-12-25 00:18:15:643  vt_info数据表，第26次写入失败
2020-12-25 00:18:15:753  vt_info数据表，第27次写入失败
2020-12-25 00:18:15:837  vt_info数据表，第28次写入失败
2020-12-25 00:18:15:919  vt_info数据表，第29次写入失败
2020-12-25 00:18:16:031  vt_info数据表，第30次写入失败
2020-12-25 00:18:16:149  vt_info数据表，第31次写入失败
2020-12-25 00:18:16:269  vt_info数据表，第32次写入失败
2020-12-25 00:18:16:387  vt_info数据表，第33次写入失败
2020-12-25 00:18:16:507  vt_info数据表，第34次写入失败
2020-12-25 00:18:16:625  vt_info数据表，第35次写入失败
2020-12-25 00:18:16:745  vt_info数据表，第36次写入失败
2020-12-25 00:18:16:853  vt_info数据表，第37次写入失败
2020-12-25 00:18:16:971  vt_info数据表，第38次写入失败
2020-12-25 00:18:17:069  vt_info数据表，第39次写入失败
2020-12-25 00:18:17:165  vt_info数据表，第40次写入失败
2020-12-25 00:18:17:281  vt_info数据表，第41次写入失败
2020-12-25 00:18:17:365  vt_info数据表，第42次写入失败
2020-12-25 00:18:17:449  vt_info数据表，第43次写入失败
2020-12-25 00:18:17:535  vt_info数据表，第44次写入失败
2020-12-25 00:18:17:619  vt_info数据表，第45次写入失败
2020-12-25 00:18:17:703  vt_info数据表，第46次写入失败
2020-12-25 00:18:17:807  vt_info数据表，第47次写入失败
2020-12-25 00:18:17:927  motor_info数据表，第0次写入失败
2020-12-25 00:18:18:046  motor_info数据表，第1次写入失败
2020-12-25 00:18:18:164  motor_info数据表，第2次写入失败
2020-12-25 00:18:18:282  motor_info数据表，第3次写入失败
2020-12-25 00:18:18:400  motor_info数据表，第4次写入失败
