2020-12-25 00:18:12:306  磁钢信号预处理完成，位置标记：1
2020-12-25 00:18:12:322  温度分轮成功，分轮数尺度为：12
2020-12-25 00:18:12:322  m_nAxleMarkG2数据异常，位置标记：1
2020-12-25 00:18:12:324  m_nAxleMarkG2数据不是48个，数据异常，位置标记：1
2020-12-25 00:18:12:324  车速为：13.4176位置标记为：1
2020-12-25 00:18:12:338  振动有效标记位计算异常，位置标记为：1
2020-12-25 00:18:12:402  磁钢信号预处理完成，位置标记：0
2020-12-25 00:18:12:416  温度分轮成功，分轮数尺度为：12
2020-12-25 00:18:12:416  m_nAxleMarkG2数据异常，位置标记：0
2020-12-25 00:18:12:418  m_nAxleMarkG2数据不是48个，数据异常，位置标记：0
2020-12-25 00:18:12:418  车速为：13.4176位置标记为：0
2020-12-25 00:18:12:432  振动有效标记位计算异常，位置标记为：0
