2021-05-06 10:49:45:529  本地IP：127.0.0.1
2021-05-06 10:49:45:548  本地端口号：4500
2021-05-06 10:49:45:604  通讯模块设置成功
2021-05-06 10:49:45:624  综合数据盒连接IP：192.168.1.198
2021-05-06 10:49:45:626  正在打开设备...
2021-05-06 10:49:56:355  正在读取检测数据...
2021-05-06 10:50:02:122  开始处理数据
2021-05-06 10:50:02:427  右侧计算完成
2021-05-06 10:50:02:627  左侧计算完成
2021-05-06 10:50:02:628  检查结果数据
2021-05-06 10:50:02:632  通知桌面显示数据
2021-05-06 10:50:02:693  开始写入数据库
