2020-12-11 17:03:04:211  收到来车信号，流水号：20201211170304，所有设备开始采集
2020-12-11 17:03:04:242  开启A/D采集
2020-12-11 17:03:29:821  收到离车信号，流水号：20201211170304，线号：21，车号：029030，主控端：0，所有设备停止采集
2020-12-11 17:03:29:821  收到停止采集命令，开始停止采集
2020-12-11 17:03:29:821  停止采集数据
2020-12-11 17:03:29:836  采集连接已断开
2020-12-11 17:03:29:836  开始数据分析和落盘
2020-12-11 17:03:34:930  vibration1完成落盘
2020-12-11 17:03:39:071  vibration2完成落盘
2020-12-11 17:03:43:524  vibration3完成落盘
2020-12-11 17:03:47:883  vibration4完成落盘
2020-12-11 17:03:52:149  vibration5完成落盘
2020-12-11 17:03:56:290  vibration6完成落盘
2020-12-11 17:04:00:555  vibration7完成落盘
2020-12-11 17:04:04:649  vibration8完成落盘
2020-12-11 17:04:08:930  magnetic1完成落盘
2020-12-11 17:04:13:212  magnetic2完成落盘
2020-12-11 17:04:17:665  magnetic3完成落盘
2020-12-11 17:04:22:071  magnetic4完成落盘
2020-12-11 17:04:26:243  temperate1完成落盘
2020-12-11 17:04:30:274  temperate2完成落盘
2020-12-11 17:04:34:305  temperate3完成落盘
2020-12-11 17:04:38:587  temperate4完成落盘
2020-12-11 17:04:38:602  开始处理数据
2020-12-11 17:04:39:227  右侧计算完成
2020-12-11 17:04:39:727  左侧计算完成
2020-12-11 17:04:39:743  检查结果数据
2020-12-11 17:04:39:743  通知桌面显示数据
2020-12-11 17:04:39:759  开始写入数据库
2020-12-11 17:04:39:774  预警及报警参数加载完成
2020-12-11 17:04:39:774  数据库打开成功
2020-12-11 17:04:39:790  train_info数据表写入成功
2020-12-11 17:04:39:852  train_onlyid读取成功
2020-12-11 17:04:39:852  train_data数据表写入成功
2020-12-11 17:04:39:852  vt_info数据表，第0次写入成功
2020-12-11 17:04:39:868  vt_info数据表，第1次写入成功
2020-12-11 17:04:39:868  vt_info数据表，第2次写入成功
2020-12-11 17:04:39:868  vt_info数据表，第3次写入成功
2020-12-11 17:04:39:868  vt_info数据表，第4次写入成功
2020-12-11 17:04:39:884  vt_info数据表，第5次写入成功
2020-12-11 17:04:39:884  vt_info数据表，第6次写入成功
2020-12-11 17:04:39:884  vt_info数据表，第7次写入成功
2020-12-11 17:04:39:884  vt_info数据表，第8次写入成功
2020-12-11 17:04:39:884  vt_info数据表，第9次写入成功
2020-12-11 17:04:39:899  vt_info数据表，第10次写入成功
2020-12-11 17:04:39:899  vt_info数据表，第11次写入成功
2020-12-11 17:04:39:899  vt_info数据表，第12次写入成功
2020-12-11 17:04:39:899  vt_info数据表，第13次写入成功
2020-12-11 17:04:39:915  vt_info数据表，第14次写入成功
2020-12-11 17:04:39:915  vt_info数据表，第15次写入成功
2020-12-11 17:04:39:915  vt_info数据表，第16次写入成功
2020-12-11 17:04:39:915  vt_info数据表，第17次写入成功
2020-12-11 17:04:39:915  vt_info数据表，第18次写入成功
