2020-12-29 05:50:33:609  收到来车信号，流水号：20201229055033，所有设备开始采集
2020-12-29 05:50:33:658  开启A/D采集
2020-12-29 05:50:53:366  收到离车信号，流水号：20201229055033，线号：14，车号：003004，主控端：1，所有设备停止采集
2020-12-29 05:50:53:368  收到停止采集命令，开始停止采集
2020-12-29 05:50:53:374  停止采集数据
2020-12-29 05:50:53:376  采集连接已断开
2020-12-29 05:50:53:378  开始数据分析和落盘
2020-12-29 05:50:56:962  vibration1完成落盘
2020-12-29 05:50:59:697  vibration2完成落盘
2020-12-29 05:51:03:036  vibration3完成落盘
2020-12-29 05:51:06:179  vibration4完成落盘
2020-12-29 05:51:09:020  vibration5完成落盘
2020-12-29 05:51:11:969  vibration6完成落盘
2020-12-29 05:51:14:520  vibration7完成落盘
2020-12-29 05:51:17:641  vibration8完成落盘
2020-12-29 05:51:20:927  magnetic1完成落盘
2020-12-29 05:51:23:986  magnetic2完成落盘
2020-12-29 05:51:27:074  magnetic3完成落盘
2020-12-29 05:51:30:475  magnetic4完成落盘
2020-12-29 05:51:33:480  temperate1完成落盘
2020-12-29 05:51:36:277  temperate2完成落盘
2020-12-29 05:51:39:032  temperate3完成落盘
2020-12-29 05:51:41:876  temperate4完成落盘
2020-12-29 05:51:41:886  开始处理数据
2020-12-29 05:51:42:385  右侧计算完成
2020-12-29 05:51:42:782  左侧计算完成
2020-12-29 05:51:42:784  检查结果数据
2020-12-29 05:51:42:786  通知桌面显示数据
2020-12-29 05:51:42:802  开始写入数据库
2020-12-29 05:51:42:822  预警及报警参数加载完成
2020-12-29 05:51:42:824  数据库打开成功
2020-12-29 05:51:42:827  train_info数据表写入成功
2020-12-29 05:51:42:957  train_onlyid读取成功
2020-12-29 05:51:42:961  train_data数据表写入成功
2020-12-29 05:51:42:965  vt_info数据表，第0次写入成功
2020-12-29 05:51:42:969  vt_info数据表，第1次写入成功
2020-12-29 05:51:42:972  vt_info数据表，第2次写入成功
2020-12-29 05:51:42:976  vt_info数据表，第3次写入成功
2020-12-29 05:51:42:980  vt_info数据表，第4次写入成功
2020-12-29 05:51:42:983  vt_info数据表，第5次写入成功
2020-12-29 05:51:42:987  vt_info数据表，第6次写入成功
2020-12-29 05:51:42:991  vt_info数据表，第7次写入成功
2020-12-29 05:51:42:994  vt_info数据表，第8次写入成功
2020-12-29 05:51:42:998  vt_info数据表，第9次写入成功
2020-12-29 05:51:43:002  vt_info数据表，第10次写入成功
2020-12-29 05:51:43:006  vt_info数据表，第11次写入成功
2020-12-29 05:51:43:009  vt_info数据表，第12次写入成功
2020-12-29 05:51:43:013  vt_info数据表，第13次写入成功
2020-12-29 05:51:43:016  vt_info数据表，第14次写入成功
2020-12-29 05:51:43:020  vt_info数据表，第15次写入成功
2020-12-29 05:51:43:024  vt_info数据表，第16次写入成功
2020-12-29 05:51:43:027  vt_info数据表，第17次写入成功
2020-12-29 05:51:43:031  vt_info数据表，第18次写入成功
2020-12-29 05:51:43:034  vt_info数据表，第19次写入成功
