2020-11-21 17:09:43:562  本地IP：127.0.0.1
2020-11-21 17:09:43:572  本地端口号：4500
2020-11-21 17:09:43:578  通讯模块设置成功
2020-11-21 17:09:43:585  综合数据盒连接IP：192.168.1.198
2020-11-21 17:09:43:587  正在打开设备...
2020-11-21 17:10:04:137  收到来车信号，流水号：20201121171004，所有设备开始采集
2020-11-21 17:10:04:143  开启A/D采集失败
2020-11-21 17:10:04:981  创建连接出现异常，错误代码为：-6
2020-11-21 17:10:04:985  同步采集仪设置异常
2020-11-21 17:10:04:989  采集仪增益设置异常
2020-11-21 17:10:08:273  收到离车信号，流水号：20201121171004，线号：0，车号：0，主控端：0，所有设备停止采集
2020-11-21 17:10:08:276  停止A/D采集失败
