2020-12-27 23:00:24:239  收到来车信号，流水号：20201227230024，所有设备开始采集
2020-12-27 23:00:24:293  开启A/D采集
2020-12-27 23:01:04:090  收到离车信号，流水号：20201227230024，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-27 23:01:04:122  收到停止采集命令，开始停止采集
2020-12-27 23:01:04:154  停止采集数据
2020-12-27 23:01:04:156  采集连接已断开
2020-12-27 23:01:04:158  开始数据分析和落盘
2020-12-27 23:01:12:372  vibration1完成落盘
2020-12-27 23:01:18:883  vibration2完成落盘
2020-12-27 23:01:25:461  vibration3完成落盘
2020-12-27 23:01:32:159  vibration4完成落盘
2020-12-27 23:01:38:865  vibration5完成落盘
2020-12-27 23:01:45:535  vibration6完成落盘
2020-12-27 23:01:52:101  vibration7完成落盘
2020-12-27 23:01:58:833  vibration8完成落盘
2020-12-27 23:02:05:508  magnetic1完成落盘
2020-12-27 23:02:12:187  magnetic2完成落盘
2020-12-27 23:02:18:586  magnetic3完成落盘
2020-12-27 23:02:25:262  magnetic4完成落盘
2020-12-27 23:02:31:337  temperate1完成落盘
2020-12-27 23:02:37:143  temperate2完成落盘
2020-12-27 23:02:43:142  temperate3完成落盘
2020-12-27 23:02:49:199  temperate4完成落盘
2020-12-27 23:02:49:209  开始处理数据
2020-12-27 23:02:49:733  右侧计算完成
2020-12-27 23:02:50:039  左侧计算完成
2020-12-27 23:02:50:041  检查结果数据
2020-12-27 23:02:50:043  通知桌面显示数据
2020-12-27 23:02:50:057  开始写入数据库
2020-12-27 23:02:50:079  预警及报警参数加载完成
2020-12-27 23:02:50:081  数据库打开成功
2020-12-27 23:02:50:083  train_info数据表写入成功
2020-12-27 23:02:50:249  train_onlyid读取成功
2020-12-27 23:02:50:251  train_data数据表写入成功
2020-12-27 23:02:50:253  train_fault数据表写入1、1成功
2020-12-27 23:02:50:255  train_fault数据表写入2、1成功
2020-12-27 23:02:50:257  train_fault数据表写入3、1成功
2020-12-27 23:02:50:259  vt_info数据表，第0次写入成功
2020-12-27 23:02:50:259  vt_info数据表，第1次写入成功
2020-12-27 23:02:50:261  vt_info数据表，第2次写入成功
2020-12-27 23:02:50:263  vt_info数据表，第3次写入成功
2020-12-27 23:02:50:265  vt_info数据表，第4次写入成功
2020-12-27 23:02:50:267  vt_info数据表，第5次写入成功
2020-12-27 23:02:50:269  vt_info数据表，第6次写入成功
2020-12-27 23:02:50:271  vt_info数据表，第7次写入成功
2020-12-27 23:02:50:273  vt_info数据表，第8次写入成功
2020-12-27 23:02:50:275  vt_info数据表，第9次写入成功
2020-12-27 23:02:50:277  vt_info数据表，第10次写入成功
2020-12-27 23:02:50:279  vt_info数据表，第11次写入成功
2020-12-27 23:02:50:281  vt_info数据表，第12次写入成功
2020-12-27 23:02:50:283  vt_info数据表，第13次写入成功
2020-12-27 23:02:50:285  vt_info数据表，第14次写入成功
2020-12-27 23:02:50:287  vt_info数据表，第15次写入成功
2020-12-27 23:02:50:289  vt_info数据表，第16次写入成功
2020-12-27 23:02:50:291  vt_info数据表，第17次写入成功
2020-12-27 23:02:50:293  vt_info数据表，第18次写入成功
2020-12-27 23:02:50:295  vt_info数据表，第19次写入成功
2020-12-27 23:02:50:297  vt_info数据表，第20次写入成功
2020-12-27 23:02:50:299  vt_info数据表，第21次写入成功
2020-12-27 23:02:50:303  vt_info数据表，第22次写入成功
2020-12-27 23:02:50:305  vt_info数据表，第23次写入成功
2020-12-27 23:02:50:323  vt_info数据表，第24次写入成功
2020-12-27 23:02:50:325  vt_info数据表，第25次写入成功
2020-12-27 23:02:50:327  vt_info数据表，第26次写入成功
2020-12-27 23:02:50:329  vt_info数据表，第27次写入成功
2020-12-27 23:02:50:331  vt_info数据表，第28次写入成功
2020-12-27 23:02:50:333  vt_info数据表，第29次写入成功
