2020-12-29 11:04:50:306  收到来车信号，流水号：20201229110450，所有设备开始采集
2020-12-29 11:04:50:353  开启A/D采集
2020-12-29 11:05:11:802  收到离车信号，流水号：20201229110450，线号：14，车号：047048，主控端：0，所有设备停止采集
2020-12-29 11:05:11:805  收到停止采集命令，开始停止采集
2020-12-29 11:05:11:811  停止采集数据
2020-12-29 11:05:11:813  采集连接已断开
2020-12-29 11:05:11:815  开始数据分析和落盘
2020-12-29 11:05:16:210  vibration1完成落盘
2020-12-29 11:05:20:086  vibration2完成落盘
2020-12-29 11:05:23:481  vibration3完成落盘
2020-12-29 11:05:27:094  vibration4完成落盘
2020-12-29 11:05:30:657  vibration5完成落盘
2020-12-29 11:05:34:509  vibration6完成落盘
2020-12-29 11:05:37:707  vibration7完成落盘
2020-12-29 11:05:41:064  vibration8完成落盘
2020-12-29 11:05:44:458  magnetic1完成落盘
2020-12-29 11:05:47:980  magnetic2完成落盘
2020-12-29 11:05:50:843  magnetic3完成落盘
2020-12-29 11:05:54:063  magnetic4完成落盘
2020-12-29 11:05:57:582  temperate1完成落盘
2020-12-29 11:06:01:231  temperate2完成落盘
2020-12-29 11:06:04:316  temperate3完成落盘
2020-12-29 11:06:06:940  temperate4完成落盘
2020-12-29 11:06:06:948  开始处理数据
2020-12-29 11:06:07:387  右侧计算完成
2020-12-29 11:06:07:799  左侧计算完成
2020-12-29 11:06:07:801  检查结果数据
2020-12-29 11:06:07:803  通知桌面显示数据
2020-12-29 11:06:07:819  开始写入数据库
2020-12-29 11:06:07:841  预警及报警参数加载完成
2020-12-29 11:06:07:843  数据库打开成功
2020-12-29 11:06:07:845  train_info数据表写入成功
2020-12-29 11:06:07:976  train_onlyid读取成功
2020-12-29 11:06:07:980  train_data数据表写入成功
2020-12-29 11:06:07:984  vt_info数据表，第0次写入成功
2020-12-29 11:06:07:988  vt_info数据表，第1次写入成功
2020-12-29 11:06:07:991  vt_info数据表，第2次写入成功
2020-12-29 11:06:07:994  vt_info数据表，第3次写入成功
2020-12-29 11:06:07:998  vt_info数据表，第4次写入成功
2020-12-29 11:06:08:002  vt_info数据表，第5次写入成功
2020-12-29 11:06:08:005  vt_info数据表，第6次写入成功
2020-12-29 11:06:08:008  vt_info数据表，第7次写入成功
2020-12-29 11:06:08:012  vt_info数据表，第8次写入成功
2020-12-29 11:06:08:016  vt_info数据表，第9次写入成功
2020-12-29 11:06:08:019  vt_info数据表，第10次写入成功
2020-12-29 11:06:08:023  vt_info数据表，第11次写入成功
2020-12-29 11:06:08:026  vt_info数据表，第12次写入成功
2020-12-29 11:06:08:030  vt_info数据表，第13次写入成功
2020-12-29 11:06:08:034  vt_info数据表，第14次写入成功
2020-12-29 11:06:08:037  vt_info数据表，第15次写入成功
2020-12-29 11:06:08:041  vt_info数据表，第16次写入成功
2020-12-29 11:06:08:045  vt_info数据表，第17次写入成功
2020-12-29 11:06:08:049  vt_info数据表，第18次写入成功
2020-12-29 11:06:08:052  vt_info数据表，第19次写入成功
2020-12-29 11:06:08:056  vt_info数据表，第20次写入成功
2020-12-29 11:06:08:060  vt_info数据表，第21次写入成功
2020-12-29 11:06:08:063  vt_info数据表，第22次写入成功
2020-12-29 11:06:08:067  vt_info数据表，第23次写入成功
2020-12-29 11:06:08:070  vt_info数据表，第24次写入成功
2020-12-29 11:06:08:074  vt_info数据表，第25次写入成功
2020-12-29 11:06:08:078  vt_info数据表，第26次写入成功
2020-12-29 11:06:08:081  vt_info数据表，第27次写入成功
2020-12-29 11:06:08:085  vt_info数据表，第28次写入成功
2020-12-29 11:06:08:089  vt_info数据表，第29次写入成功
2020-12-29 11:06:08:092  vt_info数据表，第30次写入成功
2020-12-29 11:06:08:096  vt_info数据表，第31次写入成功
2020-12-29 11:06:08:100  vt_info数据表，第32次写入成功
2020-12-29 11:06:08:103  vt_info数据表，第33次写入成功
2020-12-29 11:06:08:107  vt_info数据表，第34次写入成功
2020-12-29 11:06:08:110  vt_info数据表，第35次写入成功
2020-12-29 11:06:08:114  vt_info数据表，第36次写入成功
2020-12-29 11:06:08:118  vt_info数据表，第37次写入成功
2020-12-29 11:06:08:121  vt_info数据表，第38次写入成功
2020-12-29 11:06:08:125  vt_info数据表，第39次写入成功
2020-12-29 11:06:08:129  vt_info数据表，第40次写入成功
2020-12-29 11:06:08:132  vt_info数据表，第41次写入成功
2020-12-29 11:06:08:136  vt_info数据表，第42次写入成功
2020-12-29 11:06:08:140  vt_info数据表，第43次写入成功
2020-12-29 11:06:08:143  vt_info数据表，第44次写入成功
2020-12-29 11:06:08:147  vt_info数据表，第45次写入成功
2020-12-29 11:06:08:151  vt_info数据表，第46次写入成功
2020-12-29 11:06:08:154  vt_info数据表，第47次写入成功
2020-12-29 11:06:08:157  motor_info数据表，第0次写入成功
2020-12-29 11:06:08:161  motor_info数据表，第1次写入成功
2020-12-29 11:06:08:162  motor_info数据表，第2次写入成功
2020-12-29 11:06:08:165  motor_info数据表，第3次写入成功
2020-12-29 11:06:08:173  motor_info数据表，第4次写入成功
2020-12-29 11:06:08:176  motor_info数据表，第5次写入成功
2020-12-29 11:06:08:179  motor_info数据表，第6次写入成功
2020-12-29 11:06:08:182  motor_info数据表，第7次写入成功
2020-12-29 11:06:08:184  motor_info数据表，第8次写入成功
2020-12-29 11:06:08:187  motor_info数据表，第9次写入成功
2020-12-29 11:06:08:190  motor_info数据表，第10次写入成功
2020-12-29 11:06:08:192  motor_info数据表，第11次写入成功
2020-12-29 11:06:08:195  motor_info数据表，第12次写入成功
2020-12-29 11:06:08:198  motor_info数据表，第13次写入成功
2020-12-29 11:06:08:201  motor_info数据表，第14次写入成功
2020-12-29 11:06:08:213  motor_info数据表，第15次写入成功
2020-12-29 11:06:08:215  数据库关闭！
2020-12-29 11:08:59:002  收到来车信号，流水号：20201229110858，所有设备开始采集
2020-12-29 11:08:59:049  开启A/D采集
2020-12-29 11:09:20:501  收到离车信号，流水号：20201229110858，线号：14，车号：017018，主控端：0，所有设备停止采集
2020-12-29 11:09:20:503  收到停止采集命令，开始停止采集
2020-12-29 11:09:20:506  停止采集数据
