2020-12-23 17:02:57:041  收到来车信号，流水号：20201223170256，所有设备开始采集
2020-12-23 17:02:57:100  开启A/D采集
2020-12-23 17:03:22:637  收到离车信号，流水号：20201223170256，线号：14，车号：059060，主控端：0，所有设备停止采集
2020-12-23 17:03:22:663  收到停止采集命令，开始停止采集
2020-12-23 17:03:22:692  停止采集数据
2020-12-23 17:03:22:695  采集连接已断开
2020-12-23 17:03:22:697  开始数据分析和落盘
2020-12-23 17:03:27:381  vibration1完成落盘
2020-12-23 17:03:31:580  vibration2完成落盘
2020-12-23 17:03:35:466  vibration3完成落盘
2020-12-23 17:03:39:537  vibration4完成落盘
2020-12-23 17:03:43:791  vibration5完成落盘
2020-12-23 17:03:47:930  vibration6完成落盘
2020-12-23 17:03:51:888  vibration7完成落盘
2020-12-23 17:03:55:693  vibration8完成落盘
2020-12-23 17:03:59:971  magnetic1完成落盘
2020-12-23 17:04:04:145  magnetic2完成落盘
2020-12-23 17:04:08:497  magnetic3完成落盘
2020-12-23 17:04:12:662  magnetic4完成落盘
2020-12-23 17:04:16:772  temperate1完成落盘
2020-12-23 17:04:20:909  temperate2完成落盘
2020-12-23 17:04:25:153  temperate3完成落盘
2020-12-23 17:04:29:337  temperate4完成落盘
2020-12-23 17:04:29:347  开始处理数据
2020-12-23 17:04:29:985  右侧计算完成
2020-12-23 17:04:30:515  左侧计算完成
2020-12-23 17:04:30:517  检查结果数据
2020-12-23 17:04:30:519  通知桌面显示数据
2020-12-23 17:04:30:536  开始写入数据库
2020-12-23 17:04:30:558  预警及报警参数加载完成
2020-12-23 17:04:30:560  数据库打开成功
2020-12-23 17:04:30:699  train_info数据表写入成功
2020-12-23 17:04:30:701  train_onlyid读取成功
2020-12-23 17:04:30:703  train_data数据表写入成功
2020-12-23 17:04:30:705  vt_info数据表，第0次写入成功
2020-12-23 17:04:30:707  vt_info数据表，第1次写入成功
2020-12-23 17:04:30:709  vt_info数据表，第2次写入成功
2020-12-23 17:04:30:711  vt_info数据表，第3次写入成功
2020-12-23 17:04:30:713  vt_info数据表，第4次写入成功
2020-12-23 17:04:30:715  vt_info数据表，第5次写入成功
2020-12-23 17:04:30:717  vt_info数据表，第6次写入成功
2020-12-23 17:04:30:719  vt_info数据表，第7次写入成功
2020-12-23 17:04:30:721  vt_info数据表，第8次写入成功
2020-12-23 17:04:30:745  vt_info数据表，第9次写入成功
2020-12-23 17:04:30:747  vt_info数据表，第10次写入成功
2020-12-23 17:04:30:749  vt_info数据表，第11次写入成功
2020-12-23 17:04:30:751  vt_info数据表，第12次写入成功
2020-12-23 17:04:30:753  vt_info数据表，第13次写入成功
2020-12-23 17:04:30:755  vt_info数据表，第14次写入成功
2020-12-23 17:04:30:757  vt_info数据表，第15次写入成功
2020-12-23 17:04:30:760  vt_info数据表，第16次写入成功
2020-12-23 17:04:30:762  vt_info数据表，第17次写入成功
2020-12-23 17:04:30:764  vt_info数据表，第18次写入成功
2020-12-23 17:04:30:766  vt_info数据表，第19次写入成功
2020-12-23 17:04:30:768  vt_info数据表，第20次写入成功
2020-12-23 17:04:30:792  vt_info数据表，第21次写入成功
2020-12-23 17:04:30:794  vt_info数据表，第22次写入成功
2020-12-23 17:04:30:796  vt_info数据表，第23次写入成功
2020-12-23 17:04:30:798  vt_info数据表，第24次写入成功
2020-12-23 17:04:30:800  vt_info数据表，第25次写入成功
2020-12-23 17:04:30:802  vt_info数据表，第26次写入成功
2020-12-23 17:04:30:804  vt_info数据表，第27次写入成功
2020-12-23 17:04:30:806  vt_info数据表，第28次写入成功
2020-12-23 17:04:30:808  vt_info数据表，第29次写入成功
2020-12-23 17:04:30:810  vt_info数据表，第30次写入成功
2020-12-23 17:04:30:812  vt_info数据表，第31次写入成功
2020-12-23 17:04:30:814  vt_info数据表，第32次写入成功
2020-12-23 17:04:30:816  vt_info数据表，第33次写入成功
2020-12-23 17:04:30:840  vt_info数据表，第34次写入成功
2020-12-23 17:04:30:842  vt_info数据表，第35次写入成功
2020-12-23 17:04:30:844  vt_info数据表，第36次写入成功
2020-12-23 17:04:30:846  vt_info数据表，第37次写入成功
2020-12-23 17:04:30:848  vt_info数据表，第38次写入成功
2020-12-23 17:04:30:873  vt_info数据表，第39次写入成功
2020-12-23 17:04:30:875  vt_info数据表，第40次写入成功
2020-12-23 17:04:30:877  vt_info数据表，第41次写入成功
2020-12-23 17:04:30:879  vt_info数据表，第42次写入成功
2020-12-23 17:04:30:881  vt_info数据表，第43次写入成功
2020-12-23 17:04:30:883  vt_info数据表，第44次写入成功
2020-12-23 17:04:30:885  vt_info数据表，第45次写入成功
2020-12-23 17:04:30:910  vt_info数据表，第46次写入成功
