2020-12-23 07:02:13:963  收到来车信号，流水号：20201223070213，所有设备开始采集
2020-12-23 07:02:14:021  开启A/D采集
2020-12-23 07:02:35:360  收到离车信号，流水号：20201223070213，线号：14，车号：037038，主控端：0，所有设备停止采集
2020-12-23 07:02:35:362  收到停止采集命令，开始停止采集
2020-12-23 07:02:35:363  停止采集数据
2020-12-23 07:02:35:365  采集连接已断开
2020-12-23 07:02:35:366  开始数据分析和落盘
2020-12-23 07:02:44:823  vibration1完成落盘
2020-12-23 07:02:53:006  vibration2完成落盘
2020-12-23 07:03:01:230  vibration3完成落盘
2020-12-23 07:03:09:533  vibration4完成落盘
2020-12-23 07:03:17:823  vibration5完成落盘
2020-12-23 07:03:26:118  vibration6完成落盘
2020-12-23 07:03:34:425  vibration7完成落盘
2020-12-23 07:03:42:598  vibration8完成落盘
2020-12-23 07:03:50:678  magnetic1完成落盘
2020-12-23 07:03:58:977  magnetic2完成落盘
2020-12-23 07:04:07:274  magnetic3完成落盘
2020-12-23 07:04:15:563  magnetic4完成落盘
2020-12-23 07:04:23:708  temperate1完成落盘
2020-12-23 07:04:31:912  temperate2完成落盘
2020-12-23 07:04:40:176  temperate3完成落盘
2020-12-23 07:04:48:448  temperate4完成落盘
2020-12-23 07:04:48:454  开始处理数据
2020-12-23 07:04:48:763  右侧计算完成
2020-12-23 07:04:48:897  左侧计算完成
2020-12-23 07:04:48:898  检查结果数据
2020-12-23 07:04:48:900  通知桌面显示数据
2020-12-23 07:04:48:917  开始写入数据库
2020-12-23 07:04:48:936  预警及报警参数加载完成
2020-12-23 07:04:48:938  数据库打开成功
2020-12-23 07:04:48:939  train_info数据表写入成功
2020-12-23 07:04:49:065  train_onlyid读取成功
2020-12-23 07:04:49:070  train_data数据表写入成功
2020-12-23 07:04:49:074  vt_info数据表，第0次写入成功
2020-12-23 07:04:49:078  vt_info数据表，第1次写入成功
2020-12-23 07:04:49:081  vt_info数据表，第2次写入成功
2020-12-23 07:04:49:085  vt_info数据表，第3次写入成功
2020-12-23 07:04:49:089  vt_info数据表，第4次写入成功
2020-12-23 07:04:49:092  vt_info数据表，第5次写入成功
2020-12-23 07:04:49:096  vt_info数据表，第6次写入成功
2020-12-23 07:04:49:103  vt_info数据表，第7次写入成功
2020-12-23 07:04:49:105  vt_info数据表，第8次写入成功
2020-12-23 07:04:49:108  vt_info数据表，第9次写入成功
2020-12-23 07:04:49:112  vt_info数据表，第10次写入成功
2020-12-23 07:04:49:115  vt_info数据表，第11次写入成功
2020-12-23 07:04:49:119  vt_info数据表，第12次写入成功
2020-12-23 07:04:49:123  vt_info数据表，第13次写入成功
2020-12-23 07:04:49:126  vt_info数据表，第14次写入成功
2020-12-23 07:04:49:130  vt_info数据表，第15次写入成功
2020-12-23 07:04:49:134  vt_info数据表，第16次写入成功
2020-12-23 07:04:49:138  vt_info数据表，第17次写入成功
2020-12-23 07:04:49:141  vt_info数据表，第18次写入成功
2020-12-23 07:04:49:145  vt_info数据表，第19次写入成功
2020-12-23 07:04:49:149  vt_info数据表，第20次写入成功
2020-12-23 07:04:49:152  vt_info数据表，第21次写入成功
2020-12-23 07:04:49:156  vt_info数据表，第22次写入成功
2020-12-23 07:04:49:160  vt_info数据表，第23次写入成功
2020-12-23 07:04:49:164  vt_info数据表，第24次写入成功
2020-12-23 07:04:49:167  vt_info数据表，第25次写入成功
2020-12-23 07:04:49:171  vt_info数据表，第26次写入成功
2020-12-23 07:04:49:175  vt_info数据表，第27次写入成功
2020-12-23 07:04:49:178  vt_info数据表，第28次写入成功
2020-12-23 07:04:49:182  vt_info数据表，第29次写入成功
2020-12-23 07:04:49:186  vt_info数据表，第30次写入成功
2020-12-23 07:04:49:190  vt_info数据表，第31次写入成功
2020-12-23 07:04:49:193  vt_info数据表，第32次写入成功
2020-12-23 07:04:49:197  vt_info数据表，第33次写入成功
2020-12-23 07:04:49:201  vt_info数据表，第34次写入成功
2020-12-23 07:04:49:205  vt_info数据表，第35次写入成功
2020-12-23 07:04:49:209  vt_info数据表，第36次写入成功
2020-12-23 07:04:49:213  vt_info数据表，第37次写入成功
2020-12-23 07:04:49:216  vt_info数据表，第38次写入成功
2020-12-23 07:04:49:220  vt_info数据表，第39次写入成功
2020-12-23 07:04:49:224  vt_info数据表，第40次写入成功
2020-12-23 07:04:49:227  vt_info数据表，第41次写入成功
2020-12-23 07:04:49:231  vt_info数据表，第42次写入成功
2020-12-23 07:04:49:235  vt_info数据表，第43次写入成功
2020-12-23 07:04:49:238  vt_info数据表，第44次写入成功
2020-12-23 07:04:49:242  vt_info数据表，第45次写入成功
2020-12-23 07:04:49:246  vt_info数据表，第46次写入成功
2020-12-23 07:04:49:250  vt_info数据表，第47次写入成功
2020-12-23 07:04:49:253  motor_info数据表，第0次写入成功
2020-12-23 07:04:49:255  motor_info数据表，第1次写入成功
2020-12-23 07:04:49:258  motor_info数据表，第2次写入成功
2020-12-23 07:04:49:261  motor_info数据表，第3次写入成功
2020-12-23 07:04:49:264  motor_info数据表，第4次写入成功
2020-12-23 07:04:49:266  motor_info数据表，第5次写入成功
2020-12-23 07:04:49:269  motor_info数据表，第6次写入成功
2020-12-23 07:04:49:272  motor_info数据表，第7次写入成功
2020-12-23 07:04:49:275  motor_info数据表，第8次写入成功
2020-12-23 07:04:49:278  motor_info数据表，第9次写入成功
2020-12-23 07:04:49:281  motor_info数据表，第10次写入成功
