2020-12-22 18:03:36:246  收到来车信号，流水号：20201222180336，所有设备开始采集
2020-12-22 18:03:36:301  开启A/D采集
2020-12-22 18:04:02:095  收到离车信号，流水号：20201222180336，线号：21，车号：031032，主控端：1，所有设备停止采集
2020-12-22 18:04:02:119  收到停止采集命令，开始停止采集
2020-12-22 18:04:02:146  停止采集数据
2020-12-22 18:04:02:148  采集连接已断开
2020-12-22 18:04:02:150  开始数据分析和落盘
2020-12-22 18:04:03:023  vibration1.txt文件创建失败
2020-12-22 18:04:04:420  vibration1完成落盘
2020-12-22 18:04:04:537  vibration2.txt文件创建失败
2020-12-22 18:04:05:971  vibration2完成落盘
2020-12-22 18:04:06:085  vibration3.txt文件创建失败
2020-12-22 18:04:07:744  vibration3完成落盘
2020-12-22 18:04:07:866  vibration4.txt文件创建失败
2020-12-22 18:04:09:520  vibration4完成落盘
2020-12-22 18:04:09:634  vibration5.txt文件创建失败
2020-12-22 18:04:10:816  vibration5完成落盘
2020-12-22 18:04:10:932  vibration6.txt文件创建失败
2020-12-22 18:04:12:149  vibration6完成落盘
2020-12-22 18:04:12:266  vibration7.txt文件创建失败
2020-12-22 18:04:13:709  vibration7完成落盘
2020-12-22 18:04:13:833  vibration8.txt文件创建失败
2020-12-22 18:04:15:001  vibration8完成落盘
2020-12-22 18:04:15:107  magnetic1.txt文件创建失败
2020-12-22 18:04:16:748  magnetic1完成落盘
2020-12-22 18:04:16:857  magnetic2.txt文件创建失败
2020-12-22 18:04:18:671  magnetic2完成落盘
2020-12-22 18:04:18:793  magnetic3.txt文件创建失败
2020-12-22 18:04:20:340  magnetic3完成落盘
2020-12-22 18:04:20:462  magnetic4.txt文件创建失败
2020-12-22 18:04:22:130  magnetic4完成落盘
2020-12-22 18:04:22:251  temperate1.txt文件创建失败
2020-12-22 18:04:23:697  temperate1完成落盘
2020-12-22 18:04:23:823  temperate2.txt文件创建失败
2020-12-22 18:04:25:372  temperate2完成落盘
2020-12-22 18:04:25:493  temperate3.txt文件创建失败
2020-12-22 18:04:27:098  temperate3完成落盘
2020-12-22 18:04:27:221  temperate4.txt文件创建失败
2020-12-22 18:04:28:732  temperate4完成落盘
2020-12-22 18:04:28:739  开始处理数据
2020-12-22 18:04:29:377  右侧计算完成
2020-12-22 18:04:29:901  左侧计算完成
2020-12-22 18:04:29:903  检查结果数据
2020-12-22 18:04:29:905  通知桌面显示数据
2020-12-22 18:04:29:921  开始写入数据库
2020-12-22 18:04:30:061  预警及报警参数加载完成
2020-12-22 18:04:30:062  数据库打开成功
2020-12-22 18:04:30:065  train_info数据表写入成功
2020-12-22 18:04:30:066  train_onlyid读取成功
2020-12-22 18:04:30:068  train_data数据表写入成功
2020-12-22 18:04:30:070  vt_info数据表，第0次写入成功
2020-12-22 18:04:30:072  vt_info数据表，第1次写入成功
2020-12-22 18:04:30:073  vt_info数据表，第2次写入成功
2020-12-22 18:04:30:075  vt_info数据表，第3次写入成功
2020-12-22 18:04:30:076  vt_info数据表，第4次写入成功
2020-12-22 18:04:30:078  vt_info数据表，第5次写入成功
2020-12-22 18:04:30:080  vt_info数据表，第6次写入成功
2020-12-22 18:04:30:081  vt_info数据表，第7次写入成功
2020-12-22 18:04:30:083  vt_info数据表，第8次写入成功
2020-12-22 18:04:30:085  vt_info数据表，第9次写入成功
2020-12-22 18:04:30:087  vt_info数据表，第10次写入成功
2020-12-22 18:04:30:088  vt_info数据表，第11次写入成功
2020-12-22 18:04:30:090  vt_info数据表，第12次写入成功
2020-12-22 18:04:30:112  vt_info数据表，第13次写入成功
