2020-12-20 06:03:12:380  收到来车信号，流水号：20201220060312，所有设备开始采集
2020-12-20 06:03:12:577  开启A/D采集
2020-12-20 06:03:38:235  收到离车信号，流水号：20201220060312，线号：14，车号：041042，主控端：1，所有设备停止采集
2020-12-20 06:03:38:238  收到停止采集命令，开始停止采集
2020-12-20 06:03:38:240  停止采集数据
2020-12-20 06:03:38:242  采集连接已断开
2020-12-20 06:03:38:244  开始数据分析和落盘
2020-12-20 06:04:00:376  vibration1完成落盘
2020-12-20 06:04:18:647  vibration2完成落盘
2020-12-20 06:04:36:542  vibration3完成落盘
2020-12-20 06:04:54:356  vibration4完成落盘
2020-12-20 06:05:12:672  vibration5完成落盘
2020-12-20 06:05:29:728  vibration6完成落盘
2020-12-20 06:05:48:360  vibration7完成落盘
2020-12-20 06:06:06:330  vibration8完成落盘
2020-12-20 06:06:23:316  magnetic1完成落盘
2020-12-20 06:06:40:841  magnetic2完成落盘
2020-12-20 06:06:57:762  magnetic3完成落盘
2020-12-20 06:07:16:714  magnetic4完成落盘
2020-12-20 06:07:35:888  temperate1完成落盘
2020-12-20 06:07:52:938  temperate2完成落盘
2020-12-20 06:08:10:287  temperate3完成落盘
2020-12-20 06:08:28:472  temperate4完成落盘
2020-12-20 06:08:28:479  开始处理数据
2020-12-20 06:08:29:240  右侧计算完成
2020-12-20 06:08:29:535  左侧计算完成
2020-12-20 06:08:29:537  检查结果数据
2020-12-20 06:08:29:539  通知桌面显示数据
2020-12-20 06:08:29:553  开始写入数据库
2020-12-20 06:08:29:573  预警及报警参数加载完成
2020-12-20 06:08:29:574  数据库打开成功
2020-12-20 06:08:29:576  train_info数据表写入成功
2020-12-20 06:08:29:636  train_onlyid读取成功
2020-12-20 06:08:29:640  train_data数据表写入成功
2020-12-20 06:08:29:643  vt_info数据表，第0次写入成功
2020-12-20 06:08:29:647  vt_info数据表，第1次写入成功
2020-12-20 06:08:29:650  vt_info数据表，第2次写入成功
2020-12-20 06:08:29:654  vt_info数据表，第3次写入成功
2020-12-20 06:08:29:657  vt_info数据表，第4次写入成功
2020-12-20 06:08:29:661  vt_info数据表，第5次写入成功
2020-12-20 06:08:29:664  vt_info数据表，第6次写入成功
2020-12-20 06:08:29:668  vt_info数据表，第7次写入成功
2020-12-20 06:08:29:671  vt_info数据表，第8次写入成功
2020-12-20 06:08:29:675  vt_info数据表，第9次写入成功
2020-12-20 06:08:29:678  vt_info数据表，第10次写入成功
2020-12-20 06:08:29:682  vt_info数据表，第11次写入成功
2020-12-20 06:08:29:685  vt_info数据表，第12次写入成功
2020-12-20 06:08:29:689  vt_info数据表，第13次写入成功
2020-12-20 06:08:29:692  vt_info数据表，第14次写入成功
2020-12-20 06:08:29:696  vt_info数据表，第15次写入成功
2020-12-20 06:08:29:700  vt_info数据表，第16次写入成功
2020-12-20 06:08:29:703  vt_info数据表，第17次写入成功
2020-12-20 06:08:29:707  vt_info数据表，第18次写入成功
2020-12-20 06:08:29:710  vt_info数据表，第19次写入成功
2020-12-20 06:08:29:714  vt_info数据表，第20次写入成功
2020-12-20 06:08:29:718  vt_info数据表，第21次写入成功
2020-12-20 06:08:29:721  vt_info数据表，第22次写入成功
2020-12-20 06:08:29:725  vt_info数据表，第23次写入成功
2020-12-20 06:08:29:729  vt_info数据表，第24次写入成功
2020-12-20 06:08:29:732  vt_info数据表，第25次写入成功
2020-12-20 06:08:29:735  vt_info数据表，第26次写入成功
2020-12-20 06:08:29:739  vt_info数据表，第27次写入成功
2020-12-20 06:08:29:743  vt_info数据表，第28次写入成功
2020-12-20 06:08:29:746  vt_info数据表，第29次写入成功
2020-12-20 06:08:29:750  vt_info数据表，第30次写入成功
2020-12-20 06:08:29:753  vt_info数据表，第31次写入成功
2020-12-20 06:08:29:757  vt_info数据表，第32次写入成功
2020-12-20 06:08:29:761  vt_info数据表，第33次写入成功
2020-12-20 06:08:29:764  vt_info数据表，第34次写入成功
2020-12-20 06:08:29:768  vt_info数据表，第35次写入成功
2020-12-20 06:08:29:771  vt_info数据表，第36次写入成功
2020-12-20 06:08:29:775  vt_info数据表，第37次写入成功
2020-12-20 06:08:29:779  vt_info数据表，第38次写入成功
2020-12-20 06:08:29:782  vt_info数据表，第39次写入成功
2020-12-20 06:08:29:786  vt_info数据表，第40次写入成功
2020-12-20 06:08:29:790  vt_info数据表，第41次写入成功
2020-12-20 06:08:29:793  vt_info数据表，第42次写入成功
2020-12-20 06:08:29:798  vt_info数据表，第43次写入成功
2020-12-20 06:08:29:801  vt_info数据表，第44次写入成功
2020-12-20 06:08:29:805  vt_info数据表，第45次写入成功
2020-12-20 06:08:29:808  vt_info数据表，第46次写入成功
2020-12-20 06:08:29:811  vt_info数据表，第47次写入成功
2020-12-20 06:08:29:814  motor_info数据表，第0次写入成功
2020-12-20 06:08:29:818  motor_info数据表，第1次写入成功
2020-12-20 06:08:29:820  motor_info数据表，第2次写入成功
2020-12-20 06:08:29:823  motor_info数据表，第3次写入成功
2020-12-20 06:08:29:826  motor_info数据表，第4次写入成功
2020-12-20 06:08:29:828  motor_info数据表，第5次写入成功
2020-12-20 06:08:29:831  motor_info数据表，第6次写入成功
2020-12-20 06:08:29:833  motor_info数据表，第7次写入成功
2020-12-20 06:08:29:836  motor_info数据表，第8次写入成功
2020-12-20 06:08:29:839  motor_info数据表，第9次写入成功
2020-12-20 06:08:29:842  motor_info数据表，第10次写入成功
2020-12-20 06:08:29:844  motor_info数据表，第11次写入成功
2020-12-20 06:08:29:847  motor_info数据表，第12次写入成功
2020-12-20 06:08:29:849  motor_info数据表，第13次写入成功
2020-12-20 06:08:29:852  motor_info数据表，第14次写入成功
2020-12-20 06:08:29:910  motor_info数据表，第15次写入成功
2020-12-20 06:08:29:912  数据库关闭！
2020-12-20 06:16:49:378  收到来车信号，流水号：20201220061649，所有设备开始采集
2020-12-20 06:16:49:524  开启A/D采集
2020-12-20 06:17:15:032  收到离车信号，流水号：20201220061649，线号：14，车号：059060，主控端：0，所有设备停止采集
2020-12-20 06:17:15:034  收到停止采集命令，开始停止采集
2020-12-20 06:17:15:037  停止采集数据
2020-12-20 06:17:15:039  采集连接已断开
2020-12-20 06:17:15:041  开始数据分析和落盘
2020-12-20 06:17:38:111  vibration1完成落盘
2020-12-20 06:17:58:028  vibration2完成落盘
2020-12-20 06:18:17:862  vibration3完成落盘
2020-12-20 06:18:38:127  vibration4完成落盘
2020-12-20 06:18:57:356  vibration5完成落盘
2020-12-20 06:19:15:262  vibration6完成落盘
2020-12-20 06:19:34:653  vibration7完成落盘
2020-12-20 06:19:54:134  vibration8完成落盘
2020-12-20 06:20:14:062  magnetic1完成落盘
2020-12-20 06:20:33:083  magnetic2完成落盘
2020-12-20 06:20:52:803  magnetic3完成落盘
2020-12-20 06:21:12:022  magnetic4完成落盘
2020-12-20 06:21:31:352  temperate1完成落盘
2020-12-20 06:21:49:836  temperate2完成落盘
2020-12-20 06:22:09:355  temperate3完成落盘
2020-12-20 06:22:28:156  temperate4完成落盘
2020-12-20 06:22:28:166  开始处理数据
2020-12-20 06:22:29:175  右侧计算完成
2020-12-20 06:22:29:537  左侧计算完成
2020-12-20 06:22:29:539  检查结果数据
2020-12-20 06:22:29:541  通知桌面显示数据
2020-12-20 06:22:29:558  开始写入数据库
2020-12-20 06:22:29:579  预警及报警参数加载完成
2020-12-20 06:22:29:581  数据库打开成功
2020-12-20 06:22:29:583  train_info数据表写入成功
2020-12-20 06:22:29:644  train_onlyid读取成功
2020-12-20 06:22:29:648  train_data数据表写入成功
2020-12-20 06:22:29:652  vt_info数据表，第0次写入成功
2020-12-20 06:22:29:656  vt_info数据表，第1次写入成功
2020-12-20 06:22:29:660  vt_info数据表，第2次写入成功
2020-12-20 06:22:29:663  vt_info数据表，第3次写入成功
2020-12-20 06:22:29:667  vt_info数据表，第4次写入成功
2020-12-20 06:22:29:670  vt_info数据表，第5次写入成功
2020-12-20 06:22:29:674  vt_info数据表，第6次写入成功
2020-12-20 06:22:29:677  vt_info数据表，第7次写入成功
2020-12-20 06:22:29:681  vt_info数据表，第8次写入成功
2020-12-20 06:22:29:684  vt_info数据表，第9次写入成功
2020-12-20 06:22:29:688  vt_info数据表，第10次写入成功
2020-12-20 06:22:29:692  vt_info数据表，第11次写入成功
2020-12-20 06:22:29:695  vt_info数据表，第12次写入成功
2020-12-20 06:22:29:699  vt_info数据表，第13次写入成功
2020-12-20 06:22:29:702  vt_info数据表，第14次写入成功
2020-12-20 06:22:29:706  vt_info数据表，第15次写入成功
2020-12-20 06:22:29:709  vt_info数据表，第16次写入成功
2020-12-20 06:22:29:713  vt_info数据表，第17次写入成功
2020-12-20 06:22:29:717  vt_info数据表，第18次写入成功
2020-12-20 06:22:29:720  vt_info数据表，第19次写入成功
2020-12-20 06:22:29:724  vt_info数据表，第20次写入成功
2020-12-20 06:22:29:728  vt_info数据表，第21次写入成功
2020-12-20 06:22:29:731  vt_info数据表，第22次写入成功
2020-12-20 06:22:29:735  vt_info数据表，第23次写入成功
2020-12-20 06:22:29:739  vt_info数据表，第24次写入成功
2020-12-20 06:22:29:742  vt_info数据表，第25次写入成功
2020-12-20 06:22:29:746  vt_info数据表，第26次写入成功
2020-12-20 06:22:29:750  vt_info数据表，第27次写入成功
2020-12-20 06:22:29:753  vt_info数据表，第28次写入成功
2020-12-20 06:22:29:757  vt_info数据表，第29次写入成功
2020-12-20 06:22:29:761  vt_info数据表，第30次写入成功
2020-12-20 06:22:29:764  vt_info数据表，第31次写入成功
2020-12-20 06:22:29:768  vt_info数据表，第32次写入成功
2020-12-20 06:22:29:772  vt_info数据表，第33次写入成功
2020-12-20 06:22:29:775  vt_info数据表，第34次写入成功
2020-12-20 06:22:29:779  vt_info数据表，第35次写入成功
2020-12-20 06:22:29:783  vt_info数据表，第36次写入成功
2020-12-20 06:22:29:786  vt_info数据表，第37次写入成功
2020-12-20 06:22:29:790  vt_info数据表，第38次写入成功
2020-12-20 06:22:29:793  vt_info数据表，第39次写入成功
2020-12-20 06:22:29:797  vt_info数据表，第40次写入成功
2020-12-20 06:22:29:800  vt_info数据表，第41次写入成功
2020-12-20 06:22:29:804  vt_info数据表，第42次写入成功
2020-12-20 06:22:29:808  vt_info数据表，第43次写入成功
2020-12-20 06:22:29:812  vt_info数据表，第44次写入成功
2020-12-20 06:22:29:815  vt_info数据表，第45次写入成功
2020-12-20 06:22:29:819  vt_info数据表，第46次写入成功
2020-12-20 06:22:29:822  vt_info数据表，第47次写入成功
2020-12-20 06:22:29:825  motor_info数据表，第0次写入成功
2020-12-20 06:22:29:828  motor_info数据表，第1次写入成功
2020-12-20 06:22:29:830  motor_info数据表，第2次写入成功
2020-12-20 06:22:29:833  motor_info数据表，第3次写入成功
2020-12-20 06:22:29:836  motor_info数据表，第4次写入成功
2020-12-20 06:22:29:839  motor_info数据表，第5次写入成功
2020-12-20 06:22:29:841  motor_info数据表，第6次写入成功
2020-12-20 06:22:29:844  motor_info数据表，第7次写入成功
2020-12-20 06:22:29:847  motor_info数据表，第8次写入成功
2020-12-20 06:22:29:849  motor_info数据表，第9次写入成功
2020-12-20 06:22:29:852  motor_info数据表，第10次写入成功
2020-12-20 06:22:29:855  motor_info数据表，第11次写入成功
2020-12-20 06:22:29:857  motor_info数据表，第12次写入成功
2020-12-20 06:22:29:860  motor_info数据表，第13次写入成功
2020-12-20 06:22:29:863  motor_info数据表，第14次写入成功
2020-12-20 06:22:29:919  motor_info数据表，第15次写入成功
2020-12-20 06:22:29:921  数据库关闭！
2020-12-20 06:29:47:242  收到来车信号，流水号：20201220062947，所有设备开始采集
2020-12-20 06:29:47:388  开启A/D采集
2020-12-20 06:30:12:896  收到离车信号，流水号：20201220062947，线号：14，车号：015016，主控端：1，所有设备停止采集
2020-12-20 06:30:12:898  收到停止采集命令，开始停止采集
2020-12-20 06:30:12:901  停止采集数据
2020-12-20 06:30:12:903  采集连接已断开
2020-12-20 06:30:12:905  开始数据分析和落盘
2020-12-20 06:30:37:826  vibration1完成落盘
2020-12-20 06:30:59:910  vibration2完成落盘
2020-12-20 06:31:22:068  vibration3完成落盘
2020-12-20 06:31:43:540  vibration4完成落盘
2020-12-20 06:32:04:751  vibration5完成落盘
2020-12-20 06:32:26:449  vibration6完成落盘
2020-12-20 06:32:47:600  vibration7完成落盘
2020-12-20 06:33:09:183  vibration8完成落盘
2020-12-20 06:33:30:164  magnetic1完成落盘
2020-12-20 06:33:52:848  magnetic2完成落盘
2020-12-20 06:34:15:251  magnetic3完成落盘
2020-12-20 06:34:37:934  magnetic4完成落盘
2020-12-20 06:35:00:002  temperate1完成落盘
2020-12-20 06:35:22:559  temperate2完成落盘
2020-12-20 06:35:44:938  temperate3完成落盘
2020-12-20 06:36:06:692  temperate4完成落盘
2020-12-20 06:36:06:703  开始处理数据
2020-12-20 06:36:07:859  右侧计算完成
2020-12-20 06:36:08:303  左侧计算完成
2020-12-20 06:36:08:305  检查结果数据
2020-12-20 06:36:08:307  通知桌面显示数据
2020-12-20 06:36:08:325  开始写入数据库
2020-12-20 06:36:08:346  预警及报警参数加载完成
2020-12-20 06:36:08:348  数据库打开成功
2020-12-20 06:36:08:350  train_info数据表写入成功
2020-12-20 06:36:08:410  train_onlyid读取成功
2020-12-20 06:36:08:414  train_data数据表写入成功
2020-12-20 06:36:08:418  vt_info数据表，第0次写入成功
2020-12-20 06:36:08:422  vt_info数据表，第1次写入成功
2020-12-20 06:36:08:425  vt_info数据表，第2次写入成功
2020-12-20 06:36:08:429  vt_info数据表，第3次写入成功
2020-12-20 06:36:08:432  vt_info数据表，第4次写入成功
2020-12-20 06:36:08:436  vt_info数据表，第5次写入成功
2020-12-20 06:36:08:440  vt_info数据表，第6次写入成功
2020-12-20 06:36:08:443  vt_info数据表，第7次写入成功
2020-12-20 06:36:08:447  vt_info数据表，第8次写入成功
2020-12-20 06:36:08:450  vt_info数据表，第9次写入成功
2020-12-20 06:36:08:454  vt_info数据表，第10次写入成功
2020-12-20 06:36:08:458  vt_info数据表，第11次写入成功
2020-12-20 06:36:08:461  vt_info数据表，第12次写入成功
2020-12-20 06:36:08:465  vt_info数据表，第13次写入成功
2020-12-20 06:36:08:469  vt_info数据表，第14次写入成功
2020-12-20 06:36:08:472  vt_info数据表，第15次写入成功
2020-12-20 06:36:08:476  vt_info数据表，第16次写入成功
2020-12-20 06:36:08:480  vt_info数据表，第17次写入成功
2020-12-20 06:36:08:484  vt_info数据表，第18次写入成功
2020-12-20 06:36:08:487  vt_info数据表，第19次写入成功
2020-12-20 06:36:08:491  vt_info数据表，第20次写入成功
2020-12-20 06:36:08:494  vt_info数据表，第21次写入成功
2020-12-20 06:36:08:498  vt_info数据表，第22次写入成功
