2020-12-27 19:01:57:719  收到来车信号，流水号：20201227190157，所有设备开始采集
2020-12-27 19:01:57:767  开启A/D采集
2020-12-27 19:02:19:111  收到离车信号，流水号：20201227190157，线号：14，车号：025026，主控端：0，所有设备停止采集
2020-12-27 19:02:19:113  收到停止采集命令，开始停止采集
2020-12-27 19:02:19:116  停止采集数据
2020-12-27 19:02:19:118  采集连接已断开
2020-12-27 19:02:19:120  开始数据分析和落盘
2020-12-27 19:02:22:691  vibration1完成落盘
2020-12-27 19:02:26:007  vibration2完成落盘
2020-12-27 19:02:29:519  vibration3完成落盘
2020-12-27 19:02:32:880  vibration4完成落盘
2020-12-27 19:02:36:256  vibration5完成落盘
2020-12-27 19:02:39:601  vibration6完成落盘
2020-12-27 19:02:42:794  vibration7完成落盘
2020-12-27 19:02:46:107  vibration8完成落盘
2020-12-27 19:02:49:164  magnetic1完成落盘
2020-12-27 19:02:52:633  magnetic2完成落盘
2020-12-27 19:02:56:019  magnetic3完成落盘
2020-12-27 19:02:59:185  magnetic4完成落盘
2020-12-27 19:03:02:168  temperate1完成落盘
2020-12-27 19:03:05:092  temperate2完成落盘
2020-12-27 19:03:08:692  temperate3完成落盘
2020-12-27 19:03:11:934  temperate4完成落盘
2020-12-27 19:03:11:943  开始处理数据
2020-12-27 19:03:12:468  右侧计算完成
2020-12-27 19:03:12:906  左侧计算完成
2020-12-27 19:03:12:908  检查结果数据
2020-12-27 19:03:12:910  通知桌面显示数据
2020-12-27 19:03:12:927  开始写入数据库
2020-12-27 19:03:12:948  预警及报警参数加载完成
2020-12-27 19:03:12:950  数据库打开成功
2020-12-27 19:03:12:952  train_info数据表写入成功
2020-12-27 19:03:13:081  train_onlyid读取成功
2020-12-27 19:03:13:085  train_data数据表写入成功
2020-12-27 19:03:13:089  vt_info数据表，第0次写入成功
2020-12-27 19:03:13:092  vt_info数据表，第1次写入成功
2020-12-27 19:03:13:096  vt_info数据表，第2次写入成功
2020-12-27 19:03:13:100  vt_info数据表，第3次写入成功
2020-12-27 19:03:13:104  vt_info数据表，第4次写入成功
2020-12-27 19:03:13:107  vt_info数据表，第5次写入成功
2020-12-27 19:03:13:111  vt_info数据表，第6次写入成功
2020-12-27 19:03:13:114  vt_info数据表，第7次写入成功
2020-12-27 19:03:13:118  vt_info数据表，第8次写入成功
2020-12-27 19:03:13:122  vt_info数据表，第9次写入成功
2020-12-27 19:03:13:126  vt_info数据表，第10次写入成功
2020-12-27 19:03:13:129  vt_info数据表，第11次写入成功
2020-12-27 19:03:13:133  vt_info数据表，第12次写入成功
2020-12-27 19:03:13:137  vt_info数据表，第13次写入成功
2020-12-27 19:03:13:140  vt_info数据表，第14次写入成功
2020-12-27 19:03:13:144  vt_info数据表，第15次写入成功
2020-12-27 19:03:13:147  vt_info数据表，第16次写入成功
2020-12-27 19:03:13:151  vt_info数据表，第17次写入成功
2020-12-27 19:03:13:155  vt_info数据表，第18次写入成功
2020-12-27 19:03:13:159  vt_info数据表，第19次写入成功
2020-12-27 19:03:13:162  vt_info数据表，第20次写入成功
2020-12-27 19:03:13:166  vt_info数据表，第21次写入成功
2020-12-27 19:03:13:169  vt_info数据表，第22次写入成功
2020-12-27 19:03:13:173  vt_info数据表，第23次写入成功
2020-12-27 19:03:13:177  vt_info数据表，第24次写入成功
2020-12-27 19:03:13:180  vt_info数据表，第25次写入成功
2020-12-27 19:03:13:184  vt_info数据表，第26次写入成功
2020-12-27 19:03:13:188  vt_info数据表，第27次写入成功
2020-12-27 19:03:13:192  vt_info数据表，第28次写入成功
2020-12-27 19:03:13:195  vt_info数据表，第29次写入成功
2020-12-27 19:03:13:199  vt_info数据表，第30次写入成功
2020-12-27 19:03:13:203  vt_info数据表，第31次写入成功
2020-12-27 19:03:13:206  vt_info数据表，第32次写入成功
2020-12-27 19:03:13:210  vt_info数据表，第33次写入成功
2020-12-27 19:03:13:213  vt_info数据表，第34次写入成功
2020-12-27 19:03:13:217  vt_info数据表，第35次写入成功
2020-12-27 19:03:13:221  vt_info数据表，第36次写入成功
2020-12-27 19:03:13:224  vt_info数据表，第37次写入成功
2020-12-27 19:03:13:228  vt_info数据表，第38次写入成功
2020-12-27 19:03:13:232  vt_info数据表，第39次写入成功
2020-12-27 19:03:13:235  vt_info数据表，第40次写入成功
2020-12-27 19:03:13:239  vt_info数据表，第41次写入成功
2020-12-27 19:03:13:243  vt_info数据表，第42次写入成功
