2020-12-29 08:03:04:702  收到来车信号，流水号：20201229080304，所有设备开始采集
2020-12-29 08:03:04:750  开启A/D采集
2020-12-29 08:03:26:101  收到离车信号，流水号：20201229080304，线号：14，车号：049050，主控端：0，所有设备停止采集
2020-12-29 08:03:26:103  收到停止采集命令，开始停止采集
2020-12-29 08:03:26:109  停止采集数据
2020-12-29 08:03:26:111  采集连接已断开
2020-12-29 08:03:26:113  开始数据分析和落盘
2020-12-29 08:03:30:512  vibration1完成落盘
2020-12-29 08:03:33:742  vibration2完成落盘
2020-12-29 08:03:36:861  vibration3完成落盘
2020-12-29 08:03:40:136  vibration4完成落盘
2020-12-29 08:03:43:450  vibration5完成落盘
2020-12-29 08:03:46:695  vibration6完成落盘
2020-12-29 08:03:50:391  vibration7完成落盘
2020-12-29 08:03:54:067  vibration8完成落盘
2020-12-29 08:03:57:408  magnetic1完成落盘
2020-12-29 08:04:00:586  magnetic2完成落盘
2020-12-29 08:04:03:997  magnetic3完成落盘
2020-12-29 08:04:07:269  magnetic4完成落盘
2020-12-29 08:04:10:557  temperate1完成落盘
2020-12-29 08:04:13:546  temperate2完成落盘
2020-12-29 08:04:16:453  temperate3完成落盘
2020-12-29 08:04:19:802  temperate4完成落盘
2020-12-29 08:04:19:810  开始处理数据
2020-12-29 08:04:20:334  右侧计算完成
2020-12-29 08:04:20:687  左侧计算完成
2020-12-29 08:04:20:689  检查结果数据
2020-12-29 08:04:20:691  通知桌面显示数据
2020-12-29 08:04:20:707  开始写入数据库
2020-12-29 08:04:20:721  预警及报警参数加载完成
2020-12-29 08:04:20:723  数据库打开成功
2020-12-29 08:04:20:725  train_info数据表写入成功
2020-12-29 08:04:20:856  train_onlyid读取成功
2020-12-29 08:04:20:861  train_data数据表写入成功
2020-12-29 08:04:20:864  vt_info数据表，第0次写入成功
2020-12-29 08:04:20:868  vt_info数据表，第1次写入成功
2020-12-29 08:04:20:872  vt_info数据表，第2次写入成功
2020-12-29 08:04:20:875  vt_info数据表，第3次写入成功
2020-12-29 08:04:20:878  vt_info数据表，第4次写入成功
2020-12-29 08:04:20:882  vt_info数据表，第5次写入成功
2020-12-29 08:04:20:885  vt_info数据表，第6次写入成功
2020-12-29 08:04:20:889  vt_info数据表，第7次写入成功
2020-12-29 08:04:20:893  vt_info数据表，第8次写入成功
2020-12-29 08:04:20:896  vt_info数据表，第9次写入成功
2020-12-29 08:04:20:901  vt_info数据表，第10次写入成功
2020-12-29 08:04:20:905  vt_info数据表，第11次写入成功
2020-12-29 08:04:20:909  vt_info数据表，第12次写入成功
2020-12-29 08:04:20:912  vt_info数据表，第13次写入成功
2020-12-29 08:04:20:916  vt_info数据表，第14次写入成功
2020-12-29 08:04:20:920  vt_info数据表，第15次写入成功
2020-12-29 08:04:20:923  vt_info数据表，第16次写入成功
2020-12-29 08:04:20:927  vt_info数据表，第17次写入成功
2020-12-29 08:04:20:931  vt_info数据表，第18次写入成功
2020-12-29 08:04:20:934  vt_info数据表，第19次写入成功
2020-12-29 08:04:20:938  vt_info数据表，第20次写入成功
2020-12-29 08:04:20:941  vt_info数据表，第21次写入成功
2020-12-29 08:04:20:945  vt_info数据表，第22次写入成功
2020-12-29 08:04:20:949  vt_info数据表，第23次写入成功
2020-12-29 08:04:20:952  vt_info数据表，第24次写入成功
2020-12-29 08:04:20:956  vt_info数据表，第25次写入成功
2020-12-29 08:04:20:960  vt_info数据表，第26次写入成功
2020-12-29 08:04:20:963  vt_info数据表，第27次写入成功
2020-12-29 08:04:20:967  vt_info数据表，第28次写入成功
2020-12-29 08:04:20:971  vt_info数据表，第29次写入成功
2020-12-29 08:04:20:974  vt_info数据表，第30次写入成功
2020-12-29 08:04:20:978  vt_info数据表，第31次写入成功
2020-12-29 08:04:20:981  vt_info数据表，第32次写入成功
2020-12-29 08:04:20:985  vt_info数据表，第33次写入成功
2020-12-29 08:04:20:989  vt_info数据表，第34次写入成功
2020-12-29 08:04:20:993  vt_info数据表，第35次写入成功
2020-12-29 08:04:20:996  vt_info数据表，第36次写入成功
2020-12-29 08:04:21:000  vt_info数据表，第37次写入成功
2020-12-29 08:04:21:004  vt_info数据表，第38次写入成功
2020-12-29 08:04:21:007  vt_info数据表，第39次写入成功
2020-12-29 08:04:21:011  vt_info数据表，第40次写入成功
2020-12-29 08:04:21:014  vt_info数据表，第41次写入成功
2020-12-29 08:04:21:018  vt_info数据表，第42次写入成功
2020-12-29 08:04:21:022  vt_info数据表，第43次写入成功
2020-12-29 08:04:21:025  vt_info数据表，第44次写入成功
2020-12-29 08:04:21:029  vt_info数据表，第45次写入成功
2020-12-29 08:04:21:033  vt_info数据表，第46次写入成功
2020-12-29 08:04:21:036  vt_info数据表，第47次写入成功
2020-12-29 08:04:21:039  motor_info数据表，第0次写入成功
2020-12-29 08:04:21:042  motor_info数据表，第1次写入成功
2020-12-29 08:04:21:045  motor_info数据表，第2次写入成功
2020-12-29 08:04:21:047  motor_info数据表，第3次写入成功
2020-12-29 08:04:21:050  motor_info数据表，第4次写入成功
2020-12-29 08:04:21:053  motor_info数据表，第5次写入成功
2020-12-29 08:04:21:055  motor_info数据表，第6次写入成功
2020-12-29 08:04:21:058  motor_info数据表，第7次写入成功
2020-12-29 08:04:21:061  motor_info数据表，第8次写入成功
2020-12-29 08:04:21:063  motor_info数据表，第9次写入成功
2020-12-29 08:04:21:066  motor_info数据表，第10次写入成功
2020-12-29 08:04:21:069  motor_info数据表，第11次写入成功
2020-12-29 08:04:21:071  motor_info数据表，第12次写入成功
2020-12-29 08:04:21:074  motor_info数据表，第13次写入成功
2020-12-29 08:04:21:077  motor_info数据表，第14次写入成功
2020-12-29 08:04:21:089  motor_info数据表，第15次写入成功
2020-12-29 08:04:21:091  数据库关闭！
2020-12-29 08:09:05:308  收到来车信号，流水号：20201229080905，所有设备开始采集
2020-12-29 08:09:05:354  开启A/D采集
2020-12-29 08:09:26:874  收到离车信号，流水号：20201229080905，线号：14，车号：051052，主控端：0，所有设备停止采集
2020-12-29 08:09:26:876  收到停止采集命令，开始停止采集
2020-12-29 08:09:26:879  停止采集数据
2020-12-29 08:09:26:882  采集连接已断开
2020-12-29 08:09:26:883  开始数据分析和落盘
2020-12-29 08:09:31:248  vibration1完成落盘
2020-12-29 08:09:35:095  vibration2完成落盘
2020-12-29 08:09:38:947  vibration3完成落盘
2020-12-29 08:09:42:818  vibration4完成落盘
2020-12-29 08:09:46:586  vibration5完成落盘
2020-12-29 08:09:50:435  vibration6完成落盘
2020-12-29 08:09:54:287  vibration7完成落盘
2020-12-29 08:09:58:141  vibration8完成落盘
2020-12-29 08:10:02:039  magnetic1完成落盘
2020-12-29 08:10:05:818  magnetic2完成落盘
2020-12-29 08:10:09:629  magnetic3完成落盘
2020-12-29 08:10:13:447  magnetic4完成落盘
2020-12-29 08:10:17:095  temperate1完成落盘
2020-12-29 08:10:20:639  temperate2完成落盘
2020-12-29 08:10:24:308  temperate3完成落盘
2020-12-29 08:10:27:910  temperate4完成落盘
2020-12-29 08:10:27:919  开始处理数据
2020-12-29 08:10:28:476  右侧计算完成
2020-12-29 08:10:28:937  左侧计算完成
2020-12-29 08:10:28:939  检查结果数据
2020-12-29 08:10:28:941  通知桌面显示数据
2020-12-29 08:10:28:957  开始写入数据库
2020-12-29 08:10:28:979  预警及报警参数加载完成
2020-12-29 08:10:28:981  数据库打开成功
2020-12-29 08:10:28:983  train_info数据表写入成功
2020-12-29 08:10:29:116  train_onlyid读取成功
2020-12-29 08:10:29:120  train_data数据表写入成功
2020-12-29 08:10:29:124  vt_info数据表，第0次写入成功
2020-12-29 08:10:29:128  vt_info数据表，第1次写入成功
2020-12-29 08:10:29:131  vt_info数据表，第2次写入成功
2020-12-29 08:10:29:135  vt_info数据表，第3次写入成功
2020-12-29 08:10:29:139  vt_info数据表，第4次写入成功
2020-12-29 08:10:29:143  vt_info数据表，第5次写入成功
2020-12-29 08:10:29:146  vt_info数据表，第6次写入成功
2020-12-29 08:10:29:150  vt_info数据表，第7次写入成功
2020-12-29 08:10:29:154  vt_info数据表，第8次写入成功
2020-12-29 08:10:29:157  vt_info数据表，第9次写入成功
2020-12-29 08:10:29:161  vt_info数据表，第10次写入成功
2020-12-29 08:10:29:164  vt_info数据表，第11次写入成功
2020-12-29 08:10:29:168  vt_info数据表，第12次写入成功
2020-12-29 08:10:29:172  vt_info数据表，第13次写入成功
2020-12-29 08:10:29:176  vt_info数据表，第14次写入成功
2020-12-29 08:10:29:180  vt_info数据表，第15次写入成功
2020-12-29 08:10:29:183  vt_info数据表，第16次写入成功
2020-12-29 08:10:29:187  vt_info数据表，第17次写入成功
2020-12-29 08:10:29:191  vt_info数据表，第18次写入成功
2020-12-29 08:10:29:194  vt_info数据表，第19次写入成功
2020-12-29 08:10:29:198  vt_info数据表，第20次写入成功
2020-12-29 08:10:29:202  vt_info数据表，第21次写入成功
2020-12-29 08:10:29:205  vt_info数据表，第22次写入成功
2020-12-29 08:10:29:209  vt_info数据表，第23次写入成功
2020-12-29 08:10:29:213  vt_info数据表，第24次写入成功
2020-12-29 08:10:29:217  vt_info数据表，第25次写入成功
2020-12-29 08:10:29:220  vt_info数据表，第26次写入成功
2020-12-29 08:10:29:224  vt_info数据表，第27次写入成功
2020-12-29 08:10:29:228  vt_info数据表，第28次写入成功
2020-12-29 08:10:29:232  vt_info数据表，第29次写入成功
2020-12-29 08:10:29:235  vt_info数据表，第30次写入成功
2020-12-29 08:10:29:239  vt_info数据表，第31次写入成功
2020-12-29 08:10:29:243  vt_info数据表，第32次写入成功
2020-12-29 08:10:29:247  vt_info数据表，第33次写入成功
2020-12-29 08:10:29:250  vt_info数据表，第34次写入成功
2020-12-29 08:10:29:254  vt_info数据表，第35次写入成功
2020-12-29 08:10:29:258  vt_info数据表，第36次写入成功
2020-12-29 08:10:29:262  vt_info数据表，第37次写入成功
2020-12-29 08:10:29:266  vt_info数据表，第38次写入成功
2020-12-29 08:10:29:270  vt_info数据表，第39次写入成功
2020-12-29 08:10:29:273  vt_info数据表，第40次写入成功
2020-12-29 08:10:29:277  vt_info数据表，第41次写入成功
2020-12-29 08:10:29:280  vt_info数据表，第42次写入成功
2020-12-29 08:10:29:284  vt_info数据表，第43次写入成功
2020-12-29 08:10:29:288  vt_info数据表，第44次写入成功
2020-12-29 08:10:29:291  vt_info数据表，第45次写入成功
2020-12-29 08:10:29:295  vt_info数据表，第46次写入成功
2020-12-29 08:10:29:299  vt_info数据表，第47次写入成功
2020-12-29 08:10:29:302  motor_info数据表，第0次写入成功
2020-12-29 08:10:29:305  motor_info数据表，第1次写入成功
2020-12-29 08:10:29:307  motor_info数据表，第2次写入成功
2020-12-29 08:10:29:310  motor_info数据表，第3次写入成功
2020-12-29 08:10:29:313  motor_info数据表，第4次写入成功
2020-12-29 08:10:29:316  motor_info数据表，第5次写入成功
2020-12-29 08:10:29:318  motor_info数据表，第6次写入成功
2020-12-29 08:10:29:321  motor_info数据表，第7次写入成功
2020-12-29 08:10:29:324  motor_info数据表，第8次写入成功
2020-12-29 08:10:29:327  motor_info数据表，第9次写入成功
2020-12-29 08:10:29:329  motor_info数据表，第10次写入成功
2020-12-29 08:10:29:332  motor_info数据表，第11次写入成功
2020-12-29 08:10:29:335  motor_info数据表，第12次写入成功
2020-12-29 08:10:29:337  motor_info数据表，第13次写入成功
2020-12-29 08:10:29:340  motor_info数据表，第14次写入成功
2020-12-29 08:10:29:352  motor_info数据表，第15次写入成功
2020-12-29 08:10:29:354  数据库关闭！
2020-12-29 08:13:01:511  收到来车信号，流水号：20201229081301，所有设备开始采集
2020-12-29 08:13:01:557  开启A/D采集
2020-12-29 08:13:22:866  收到离车信号，流水号：20201229081301，线号：14，车号：045046，主控端：0，所有设备停止采集
2020-12-29 08:13:22:868  收到停止采集命令，开始停止采集
2020-12-29 08:13:22:876  停止采集数据
2020-12-29 08:13:22:878  采集连接已断开
2020-12-29 08:13:22:880  开始数据分析和落盘
2020-12-29 08:13:26:869  vibration1完成落盘
2020-12-29 08:13:30:333  vibration2完成落盘
2020-12-29 08:13:33:632  vibration3完成落盘
2020-12-29 08:13:37:150  vibration4完成落盘
2020-12-29 08:13:40:397  vibration5完成落盘
2020-12-29 08:13:43:723  vibration6完成落盘
2020-12-29 08:13:46:780  vibration7完成落盘
2020-12-29 08:13:49:892  vibration8完成落盘
2020-12-29 08:13:52:834  magnetic1完成落盘
2020-12-29 08:13:56:134  magnetic2完成落盘
2020-12-29 08:13:59:408  magnetic3完成落盘
2020-12-29 08:14:02:930  magnetic4完成落盘
2020-12-29 08:14:06:033  temperate1完成落盘
2020-12-29 08:14:08:878  temperate2完成落盘
2020-12-29 08:14:12:050  temperate3完成落盘
2020-12-29 08:14:15:329  temperate4完成落盘
2020-12-29 08:14:15:338  开始处理数据
2020-12-29 08:14:15:889  右侧计算完成
2020-12-29 08:14:16:348  左侧计算完成
2020-12-29 08:14:16:350  检查结果数据
2020-12-29 08:14:16:352  通知桌面显示数据
2020-12-29 08:14:16:368  开始写入数据库
2020-12-29 08:14:16:389  预警及报警参数加载完成
2020-12-29 08:14:16:391  数据库打开成功
2020-12-29 08:14:16:394  train_info数据表写入成功
2020-12-29 08:14:16:528  train_onlyid读取成功
2020-12-29 08:14:16:533  train_data数据表写入成功
2020-12-29 08:14:16:537  vt_info数据表，第0次写入成功
2020-12-29 08:14:16:540  vt_info数据表，第1次写入成功
2020-12-29 08:14:16:544  vt_info数据表，第2次写入成功
2020-12-29 08:14:16:548  vt_info数据表，第3次写入成功
2020-12-29 08:14:16:552  vt_info数据表，第4次写入成功
2020-12-29 08:14:16:555  vt_info数据表，第5次写入成功
2020-12-29 08:14:16:559  vt_info数据表，第6次写入成功
