2020-12-18 15:01:16:098  收到来车信号，流水号：20201218150116，所有设备开始采集
2020-12-18 15:01:16:290  开启A/D采集
2020-12-18 15:01:41:861  收到离车信号，流水号：20201218150116，线号：14，车号：023024，主控端：0，所有设备停止采集
2020-12-18 15:01:41:887  收到停止采集命令，开始停止采集
2020-12-18 15:01:41:913  停止采集数据
2020-12-18 15:01:41:915  采集连接已断开
2020-12-18 15:01:41:917  开始数据分析和落盘
2020-12-18 15:02:10:814  vibration1完成落盘
2020-12-18 15:02:35:131  vibration2完成落盘
2020-12-18 15:02:59:965  vibration3完成落盘
2020-12-18 15:03:23:820  vibration4完成落盘
2020-12-18 15:03:48:289  vibration5完成落盘
2020-12-18 15:04:12:411  vibration6完成落盘
2020-12-18 15:04:36:161  vibration7完成落盘
2020-12-18 15:04:59:406  vibration8完成落盘
2020-12-18 15:05:22:089  magnetic1完成落盘
2020-12-18 15:05:47:555  magnetic2完成落盘
2020-12-18 15:06:12:877  magnetic3完成落盘
2020-12-18 15:06:36:998  magnetic4完成落盘
2020-12-18 15:07:01:470  temperate1完成落盘
2020-12-18 15:07:26:041  temperate2完成落盘
2020-12-18 15:07:50:166  temperate3完成落盘
2020-12-18 15:08:14:801  temperate4完成落盘
2020-12-18 15:08:14:812  开始处理数据
2020-12-18 15:08:16:117  右侧计算完成
2020-12-18 15:08:16:624  左侧计算完成
2020-12-18 15:08:16:626  检查结果数据
2020-12-18 15:08:16:628  通知桌面显示数据
2020-12-18 15:08:16:645  开始写入数据库
2020-12-18 15:08:16:668  预警及报警参数加载完成
2020-12-18 15:08:16:670  数据库打开成功
2020-12-18 15:08:16:837  train_info数据表写入成功
2020-12-18 15:08:16:839  train_onlyid读取成功
2020-12-18 15:08:16:841  train_data数据表写入成功
2020-12-18 15:08:16:843  vt_info数据表，第0次写入成功
2020-12-18 15:08:16:845  vt_info数据表，第1次写入成功
2020-12-18 15:08:16:847  vt_info数据表，第2次写入成功
2020-12-18 15:08:16:849  vt_info数据表，第3次写入成功
2020-12-18 15:08:16:851  vt_info数据表，第4次写入成功
2020-12-18 15:08:16:852  vt_info数据表，第5次写入成功
2020-12-18 15:08:16:854  vt_info数据表，第6次写入成功
2020-12-18 15:08:16:856  vt_info数据表，第7次写入成功
2020-12-18 15:08:16:858  vt_info数据表，第8次写入成功
2020-12-18 15:08:16:860  vt_info数据表，第9次写入成功
2020-12-18 15:08:16:862  vt_info数据表，第10次写入成功
2020-12-18 15:08:16:865  vt_info数据表，第11次写入成功
2020-12-18 15:08:16:867  vt_info数据表，第12次写入成功
2020-12-18 15:08:16:869  vt_info数据表，第13次写入成功
2020-12-18 15:08:16:870  vt_info数据表，第14次写入成功
2020-12-18 15:08:16:872  vt_info数据表，第15次写入成功
2020-12-18 15:08:16:874  vt_info数据表，第16次写入成功
2020-12-18 15:08:16:876  vt_info数据表，第17次写入成功
2020-12-18 15:08:16:878  vt_info数据表，第18次写入成功
2020-12-18 15:08:16:899  vt_info数据表，第19次写入成功
2020-12-18 15:08:16:927  vt_info数据表，第20次写入成功
2020-12-18 15:08:16:929  vt_info数据表，第21次写入成功
2020-12-18 15:08:16:931  vt_info数据表，第22次写入成功
2020-12-18 15:08:16:933  vt_info数据表，第23次写入成功
2020-12-18 15:08:16:957  vt_info数据表，第24次写入成功
2020-12-18 15:08:16:959  vt_info数据表，第25次写入成功
