2022-07-23 20:06:51:199  本地IP：127.0.0.1
2022-07-23 20:06:51:215  本地端口号：4500
2022-07-23 20:06:51:338  通讯模块设置成功
2022-07-23 20:06:51:366  综合数据盒连接IP：192.168.1.198
2022-07-23 20:06:51:368  正在打开设备...
2022-07-23 20:07:12:485  创建连接出现异常，错误代码为：-6
2022-07-23 20:07:12:487  同步采集仪设置异常
2022-07-23 20:07:12:490  采集仪增益设置异常
2022-07-23 20:07:23:021  正在读取检测数据...
2022-07-23 20:07:28:625  开始处理数据
2022-07-23 20:07:28:928  右侧计算完成
2022-07-23 20:07:29:138  左侧计算完成
2022-07-23 20:07:29:140  检查结果数据
2022-07-23 20:07:29:142  通知桌面显示数据
2022-07-23 20:07:29:188  开始写入数据库
2022-07-23 20:07:29:459  预警及报警参数加载完成
2022-07-23 20:07:29:460  数据库打开成功
2022-07-23 20:07:29:462  train_info数据表写入成功
2022-07-23 20:07:29:464  train_onlyid读取成功
2022-07-23 20:07:29:465  train_data数据表写入成功
2022-07-23 20:07:29:467  train_fault数据表写入1、1成功
2022-07-23 20:07:29:470  train_fault数据表写入3、1成功
2022-07-23 20:07:29:473  vt_info数据表，第0次写入成功
2022-07-23 20:07:29:609  vt_info数据表，第1次写入成功
2022-07-23 20:07:29:610  vt_info数据表，第2次写入成功
2022-07-23 20:07:29:612  vt_info数据表，第3次写入成功
2022-07-23 20:07:29:614  vt_info数据表，第4次写入成功
2022-07-23 20:07:29:616  vt_info数据表，第5次写入成功
2022-07-23 20:07:29:619  vt_info数据表，第6次写入成功
2022-07-23 20:07:29:622  vt_info数据表，第7次写入成功
2022-07-23 20:07:29:624  vt_info数据表，第8次写入成功
2022-07-23 20:07:29:627  vt_info数据表，第9次写入成功
2022-07-23 20:07:29:632  vt_info数据表，第10次写入成功
2022-07-23 20:07:29:635  vt_info数据表，第11次写入成功
2022-07-23 20:07:29:639  vt_info数据表，第12次写入成功
2022-07-23 20:07:29:641  vt_info数据表，第13次写入成功
2022-07-23 20:07:29:647  vt_info数据表，第14次写入成功
2022-07-23 20:07:29:652  vt_info数据表，第15次写入成功
2022-07-23 20:07:29:655  vt_info数据表，第16次写入成功
2022-07-23 20:07:29:661  vt_info数据表，第17次写入成功
2022-07-23 20:07:29:664  vt_info数据表，第18次写入成功
2022-07-23 20:07:29:665  vt_info数据表，第19次写入成功
2022-07-23 20:07:29:687  vt_info数据表，第20次写入成功
2022-07-23 20:07:29:692  vt_info数据表，第21次写入成功
2022-07-23 20:07:29:695  vt_info数据表，第22次写入成功
2022-07-23 20:07:29:699  vt_info数据表，第23次写入成功
2022-07-23 20:07:29:702  vt_info数据表，第24次写入成功
2022-07-23 20:07:29:706  vt_info数据表，第25次写入成功
2022-07-23 20:07:29:709  vt_info数据表，第26次写入成功
2022-07-23 20:07:29:711  vt_info数据表，第27次写入成功
2022-07-23 20:07:29:714  vt_info数据表，第28次写入成功
2022-07-23 20:07:29:717  vt_info数据表，第29次写入成功
2022-07-23 20:07:29:743  vt_info数据表，第30次写入成功
2022-07-23 20:07:29:747  vt_info数据表，第31次写入成功
2022-07-23 20:07:29:750  vt_info数据表，第32次写入成功
2022-07-23 20:07:29:753  vt_info数据表，第33次写入成功
2022-07-23 20:07:29:758  vt_info数据表，第34次写入成功
2022-07-23 20:07:29:762  vt_info数据表，第35次写入成功
2022-07-23 20:07:29:765  vt_info数据表，第36次写入成功
2022-07-23 20:07:29:790  vt_info数据表，第37次写入成功
2022-07-23 20:07:29:793  vt_info数据表，第38次写入成功
2022-07-23 20:07:29:796  vt_info数据表，第39次写入成功
2022-07-23 20:07:29:798  vt_info数据表，第40次写入成功
2022-07-23 20:07:29:803  vt_info数据表，第41次写入成功
2022-07-23 20:07:29:831  vt_info数据表，第42次写入成功
2022-07-23 20:07:29:833  vt_info数据表，第43次写入成功
2022-07-23 20:07:29:835  vt_info数据表，第44次写入成功
2022-07-23 20:07:29:839  vt_info数据表，第45次写入成功
2022-07-23 20:07:29:866  vt_info数据表，第46次写入成功
2022-07-23 20:07:29:869  vt_info数据表，第47次写入成功
2022-07-23 20:07:29:873  motor_info数据表，第0次写入成功
2022-07-23 20:07:29:875  motor_info数据表，第1次写入成功
2022-07-23 20:07:29:909  motor_info数据表，第2次写入成功
2022-07-23 20:07:29:911  motor_info数据表，第3次写入成功
2022-07-23 20:07:29:913  motor_info数据表，第4次写入成功
2022-07-23 20:07:29:915  motor_info数据表，第5次写入成功
2022-07-23 20:07:29:919  motor_info数据表，第6次写入成功
2022-07-23 20:07:29:922  motor_info数据表，第7次写入成功
2022-07-23 20:07:29:950  motor_info数据表，第8次写入成功
2022-07-23 20:07:29:954  motor_info数据表，第9次写入成功
2022-07-23 20:07:29:957  motor_info数据表，第10次写入成功
2022-07-23 20:07:29:964  motor_info数据表，第11次写入成功
2022-07-23 20:07:29:975  motor_info数据表，第12次写入成功
2022-07-23 20:07:29:978  motor_info数据表，第13次写入成功
2022-07-23 20:07:30:002  motor_info数据表，第14次写入成功
2022-07-23 20:07:30:005  motor_info数据表，第15次写入成功
2022-07-23 20:07:30:007  数据库关闭！
