2020-12-20 12:00:06:330  收到来车信号，流水号：20201220120006，所有设备开始采集
2020-12-20 12:00:06:399  开启A/D采集
2020-12-20 12:00:27:722  收到离车信号，流水号：20201220120006，线号：14，车号：051052，主控端：0，所有设备停止采集
2020-12-20 12:00:27:758  收到停止采集命令，开始停止采集
2020-12-20 12:00:27:794  停止采集数据
2020-12-20 12:00:27:795  采集连接已断开
2020-12-20 12:00:27:797  开始数据分析和落盘
2020-12-20 12:00:32:624  vibration1完成落盘
2020-12-20 12:00:36:800  vibration2完成落盘
2020-12-20 12:00:41:011  vibration3完成落盘
2020-12-20 12:00:45:159  vibration4完成落盘
2020-12-20 12:00:49:375  vibration5完成落盘
2020-12-20 12:00:53:501  vibration6完成落盘
2020-12-20 12:00:57:725  vibration7完成落盘
2020-12-20 12:01:01:929  vibration8完成落盘
2020-12-20 12:01:06:142  magnetic1完成落盘
2020-12-20 12:01:10:334  magnetic2完成落盘
2020-12-20 12:01:14:532  magnetic3完成落盘
2020-12-20 12:01:18:679  magnetic4完成落盘
2020-12-20 12:01:22:639  temperate1完成落盘
2020-12-20 12:01:26:607  temperate2完成落盘
2020-12-20 12:01:30:607  temperate3完成落盘
2020-12-20 12:01:34:600  temperate4完成落盘
2020-12-20 12:01:34:607  开始处理数据
2020-12-20 12:01:35:147  右侧计算完成
2020-12-20 12:01:35:604  左侧计算完成
2020-12-20 12:01:35:606  检查结果数据
2020-12-20 12:01:35:607  通知桌面显示数据
2020-12-20 12:01:35:624  开始写入数据库
2020-12-20 12:01:35:653  预警及报警参数加载完成
2020-12-20 12:01:35:654  数据库打开成功
2020-12-20 12:01:35:656  train_info数据表写入成功
2020-12-20 12:01:35:835  train_onlyid读取成功
2020-12-20 12:01:35:836  train_data数据表写入成功
2020-12-20 12:01:35:838  vt_info数据表，第0次写入成功
2020-12-20 12:01:35:839  vt_info数据表，第1次写入成功
2020-12-20 12:01:35:841  vt_info数据表，第2次写入成功
2020-12-20 12:01:35:843  vt_info数据表，第3次写入成功
2020-12-20 12:01:35:844  vt_info数据表，第4次写入成功
2020-12-20 12:01:35:846  vt_info数据表，第5次写入成功
2020-12-20 12:01:35:847  vt_info数据表，第6次写入成功
2020-12-20 12:01:35:849  vt_info数据表，第7次写入成功
2020-12-20 12:01:35:850  vt_info数据表，第8次写入成功
2020-12-20 12:01:35:852  vt_info数据表，第9次写入成功
