2020-12-26 14:04:11:239  收到来车信号，流水号：20201226140411，所有设备开始采集
2020-12-26 14:04:11:303  开启A/D采集
2020-12-26 14:04:51:088  收到离车信号，流水号：20201226140411，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-26 14:04:51:090  收到停止采集命令，开始停止采集
2020-12-26 14:04:51:098  停止采集数据
2020-12-26 14:04:51:100  采集连接已断开
2020-12-26 14:04:51:102  开始数据分析和落盘
2020-12-26 14:04:58:881  vibration1完成落盘
2020-12-26 14:05:05:845  vibration2完成落盘
2020-12-26 14:05:12:388  vibration3完成落盘
2020-12-26 14:05:18:881  vibration4完成落盘
2020-12-26 14:05:25:080  vibration5完成落盘
2020-12-26 14:05:31:435  vibration6完成落盘
2020-12-26 14:05:38:363  vibration7完成落盘
2020-12-26 14:05:44:482  vibration8完成落盘
2020-12-26 14:05:50:850  magnetic1完成落盘
2020-12-26 14:05:57:016  magnetic2完成落盘
2020-12-26 14:06:03:844  magnetic3完成落盘
2020-12-26 14:06:10:510  magnetic4完成落盘
2020-12-26 14:06:16:650  temperate1完成落盘
2020-12-26 14:06:22:655  temperate2完成落盘
2020-12-26 14:06:29:015  temperate3完成落盘
2020-12-26 14:06:34:651  temperate4完成落盘
2020-12-26 14:06:34:661  开始处理数据
2020-12-26 14:06:35:133  右侧计算完成
2020-12-26 14:06:35:421  左侧计算完成
2020-12-26 14:06:35:423  检查结果数据
2020-12-26 14:06:35:425  通知桌面显示数据
2020-12-26 14:06:35:439  开始写入数据库
2020-12-26 14:06:35:455  预警及报警参数加载完成
2020-12-26 14:06:35:457  数据库打开成功
2020-12-26 14:06:35:459  train_info数据表写入成功
2020-12-26 14:06:35:461  train_onlyid读取成功
2020-12-26 14:06:35:465  train_data数据表写入成功
2020-12-26 14:06:35:467  train_fault数据表写入1、1成功
2020-12-26 14:06:35:469  train_fault数据表写入2、1成功
2020-12-26 14:06:35:471  train_fault数据表写入3、1成功
2020-12-26 14:06:35:475  vt_info数据表，第0次写入成功
2020-12-26 14:06:35:479  vt_info数据表，第1次写入成功
2020-12-26 14:06:35:483  vt_info数据表，第2次写入成功
2020-12-26 14:06:35:487  vt_info数据表，第3次写入成功
2020-12-26 14:06:35:489  vt_info数据表，第4次写入成功
2020-12-26 14:06:35:493  vt_info数据表，第5次写入成功
2020-12-26 14:06:35:497  vt_info数据表，第6次写入成功
2020-12-26 14:06:35:501  vt_info数据表，第7次写入成功
2020-12-26 14:06:35:505  vt_info数据表，第8次写入成功
2020-12-26 14:06:35:509  vt_info数据表，第9次写入成功
2020-12-26 14:06:35:511  vt_info数据表，第10次写入成功
2020-12-26 14:06:35:515  vt_info数据表，第11次写入成功
2020-12-26 14:06:35:519  vt_info数据表，第12次写入成功
2020-12-26 14:06:35:523  vt_info数据表，第13次写入成功
2020-12-26 14:06:35:527  vt_info数据表，第14次写入成功
2020-12-26 14:06:35:531  vt_info数据表，第15次写入成功
2020-12-26 14:06:35:535  vt_info数据表，第16次写入成功
2020-12-26 14:06:35:537  vt_info数据表，第17次写入成功
2020-12-26 14:06:35:541  vt_info数据表，第18次写入成功
2020-12-26 14:06:35:545  vt_info数据表，第19次写入成功
2020-12-26 14:06:35:549  vt_info数据表，第20次写入成功
2020-12-26 14:06:35:553  vt_info数据表，第21次写入成功
2020-12-26 14:06:35:557  vt_info数据表，第22次写入成功
2020-12-26 14:06:35:559  vt_info数据表，第23次写入成功
2020-12-26 14:06:35:563  vt_info数据表，第24次写入成功
2020-12-26 14:06:35:567  vt_info数据表，第25次写入成功
2020-12-26 14:06:35:571  vt_info数据表，第26次写入成功
2020-12-26 14:06:35:575  vt_info数据表，第27次写入成功
2020-12-26 14:06:35:579  vt_info数据表，第28次写入成功
2020-12-26 14:06:35:583  vt_info数据表，第29次写入成功
2020-12-26 14:06:35:585  vt_info数据表，第30次写入成功
2020-12-26 14:06:35:589  vt_info数据表，第31次写入成功
2020-12-26 14:06:35:593  vt_info数据表，第32次写入成功
2020-12-26 14:06:35:597  vt_info数据表，第33次写入成功
2020-12-26 14:06:35:601  vt_info数据表，第34次写入成功
2020-12-26 14:06:35:605  vt_info数据表，第35次写入成功
2020-12-26 14:06:35:607  vt_info数据表，第36次写入成功
2020-12-26 14:06:35:611  vt_info数据表，第37次写入成功
