2020-12-13 13:05:43:993  收到来车信号，流水号：20201213130543，所有设备开始采集
2020-12-13 13:05:44:024  开启A/D采集
2020-12-13 13:06:09:727  收到离车信号，流水号：20201213130543，线号：14，车号：019020，主控端：1，所有设备停止采集
2020-12-13 13:06:09:727  收到停止采集命令，开始停止采集
2020-12-13 13:06:09:743  停止采集数据
2020-12-13 13:06:09:743  采集连接已断开
2020-12-13 13:06:09:743  开始数据分析和落盘
2020-12-13 13:06:14:884  vibration1完成落盘
2020-12-13 13:06:19:368  vibration2完成落盘
2020-12-13 13:06:23:493  vibration3完成落盘
2020-12-13 13:06:27:806  vibration4完成落盘
2020-12-13 13:06:32:118  vibration5完成落盘
2020-12-13 13:06:36:399  vibration6完成落盘
2020-12-13 13:06:40:618  vibration7完成落盘
2020-12-13 13:06:44:509  vibration8完成落盘
2020-12-13 13:06:48:415  magnetic1完成落盘
2020-12-13 13:06:52:915  magnetic2完成落盘
2020-12-13 13:06:57:384  magnetic3完成落盘
2020-12-13 13:07:01:899  magnetic4完成落盘
2020-12-13 13:07:05:931  temperate1完成落盘
2020-12-13 13:07:09:790  temperate2完成落盘
2020-12-13 13:07:13:868  temperate3完成落盘
2020-12-13 13:07:17:868  temperate4完成落盘
2020-12-13 13:07:17:868  开始处理数据
2020-12-13 13:07:18:525  右侧计算完成
2020-12-13 13:07:19:025  左侧计算完成
2020-12-13 13:07:19:025  检查结果数据
2020-12-13 13:07:19:025  通知桌面显示数据
2020-12-13 13:07:19:040  开始写入数据库
2020-12-13 13:07:19:056  预警及报警参数加载完成
2020-12-13 13:07:19:056  数据库打开成功
2020-12-13 13:07:19:056  train_info数据表写入成功
2020-12-13 13:07:19:118  train_onlyid读取成功
2020-12-13 13:07:19:118  train_data数据表写入成功
2020-12-13 13:07:19:134  vt_info数据表，第0次写入成功
2020-12-13 13:07:19:134  vt_info数据表，第1次写入成功
2020-12-13 13:07:19:134  vt_info数据表，第2次写入成功
2020-12-13 13:07:19:134  vt_info数据表，第3次写入成功
2020-12-13 13:07:19:134  vt_info数据表，第4次写入成功
2020-12-13 13:07:19:150  vt_info数据表，第5次写入成功
2020-12-13 13:07:19:150  vt_info数据表，第6次写入成功
2020-12-13 13:07:19:150  vt_info数据表，第7次写入成功
2020-12-13 13:07:19:150  vt_info数据表，第8次写入成功
