2020-12-23 11:02:33:147  收到来车信号，流水号：20201223110233，所有设备开始采集
2020-12-23 11:02:33:205  开启A/D采集
2020-12-23 11:02:58:738  收到离车信号，流水号：20201223110233，线号：14，车号：059060，主控端：0，所有设备停止采集
2020-12-23 11:02:58:764  收到停止采集命令，开始停止采集
2020-12-23 11:02:58:794  停止采集数据
2020-12-23 11:02:58:796  采集连接已断开
2020-12-23 11:02:58:799  开始数据分析和落盘
2020-12-23 11:03:03:323  vibration1完成落盘
2020-12-23 11:03:07:055  vibration2完成落盘
2020-12-23 11:03:11:546  vibration3完成落盘
2020-12-23 11:03:15:835  vibration4完成落盘
2020-12-23 11:03:19:688  vibration5完成落盘
2020-12-23 11:03:23:603  vibration6完成落盘
2020-12-23 11:03:27:352  vibration7完成落盘
2020-12-23 11:03:31:336  vibration8完成落盘
2020-12-23 11:03:35:145  magnetic1完成落盘
2020-12-23 11:03:39:083  magnetic2完成落盘
2020-12-23 11:03:42:952  magnetic3完成落盘
2020-12-23 11:03:46:730  magnetic4完成落盘
2020-12-23 11:03:50:052  temperate1完成落盘
2020-12-23 11:03:53:605  temperate2完成落盘
2020-12-23 11:03:57:644  temperate3完成落盘
2020-12-23 11:04:01:093  temperate4完成落盘
2020-12-23 11:04:01:102  开始处理数据
2020-12-23 11:04:01:727  右侧计算完成
2020-12-23 11:04:02:148  左侧计算完成
2020-12-23 11:04:02:149  检查结果数据
2020-12-23 11:04:02:151  通知桌面显示数据
2020-12-23 11:04:02:166  开始写入数据库
2020-12-23 11:04:02:300  预警及报警参数加载完成
2020-12-23 11:04:02:302  数据库打开成功
2020-12-23 11:04:02:304  train_info数据表写入成功
2020-12-23 11:04:02:306  train_onlyid读取成功
2020-12-23 11:04:02:308  train_data数据表写入成功
2020-12-23 11:04:02:310  vt_info数据表，第0次写入成功
2020-12-23 11:04:02:312  vt_info数据表，第1次写入成功
2020-12-23 11:04:02:314  vt_info数据表，第2次写入成功
2020-12-23 11:04:02:316  vt_info数据表，第3次写入成功
2020-12-23 11:04:02:318  vt_info数据表，第4次写入成功
2020-12-23 11:04:02:320  vt_info数据表，第5次写入成功
2020-12-23 11:04:02:322  vt_info数据表，第6次写入成功
2020-12-23 11:04:02:324  vt_info数据表，第7次写入成功
2020-12-23 11:04:02:326  vt_info数据表，第8次写入成功
2020-12-23 11:04:02:328  vt_info数据表，第9次写入成功
2020-12-23 11:04:02:330  vt_info数据表，第10次写入成功
2020-12-23 11:04:02:332  vt_info数据表，第11次写入成功
2020-12-23 11:04:02:356  vt_info数据表，第12次写入成功
2020-12-23 11:04:02:358  vt_info数据表，第13次写入成功
2020-12-23 11:04:02:360  vt_info数据表，第14次写入成功
2020-12-23 11:04:02:362  vt_info数据表，第15次写入成功
2020-12-23 11:04:02:364  vt_info数据表，第16次写入成功
2020-12-23 11:04:02:366  vt_info数据表，第17次写入成功
2020-12-23 11:04:02:368  vt_info数据表，第18次写入成功
2020-12-23 11:04:02:370  vt_info数据表，第19次写入成功
2020-12-23 11:04:02:372  vt_info数据表，第20次写入成功
2020-12-23 11:04:02:374  vt_info数据表，第21次写入成功
2020-12-23 11:04:02:376  vt_info数据表，第22次写入成功
2020-12-23 11:04:02:378  vt_info数据表，第23次写入成功
2020-12-23 11:04:02:380  vt_info数据表，第24次写入成功
2020-12-23 11:04:02:382  vt_info数据表，第25次写入成功
2020-12-23 11:04:02:384  vt_info数据表，第26次写入成功
