2020-12-11 10:02:41:307  收到来车信号，流水号：20201211100241，所有设备开始采集
2020-12-11 10:02:41:370  开启A/D采集
2020-12-11 10:03:07:026  收到离车信号，流水号：20201211100241，线号：21，车号：029030，主控端：0，所有设备停止采集
2020-12-11 10:03:07:057  收到停止采集命令，开始停止采集
2020-12-11 10:03:07:073  停止采集数据
2020-12-11 10:03:07:073  采集连接已断开
2020-12-11 10:03:07:089  开始数据分析和落盘
2020-12-11 10:03:11:932  vibration1完成落盘
2020-12-11 10:03:16:104  vibration2完成落盘
2020-12-11 10:03:20:526  vibration3完成落盘
2020-12-11 10:03:24:948  vibration4完成落盘
2020-12-11 10:03:29:011  vibration5完成落盘
2020-12-11 10:03:32:448  vibration6完成落盘
2020-12-11 10:03:36:214  vibration7完成落盘
2020-12-11 10:03:40:214  vibration8完成落盘
2020-12-11 10:03:44:261  magnetic1完成落盘
2020-12-11 10:03:48:167  magnetic2完成落盘
2020-12-11 10:03:52:183  magnetic3完成落盘
2020-12-11 10:03:56:323  magnetic4完成落盘
2020-12-11 10:04:00:480  temperate1完成落盘
2020-12-11 10:04:04:495  temperate2完成落盘
2020-12-11 10:04:08:808  temperate3完成落盘
2020-12-11 10:04:12:761  temperate4完成落盘
2020-12-11 10:04:12:777  开始处理数据
2020-12-11 10:04:13:370  右侧计算完成
2020-12-11 10:04:13:870  左侧计算完成
2020-12-11 10:04:13:886  检查结果数据
2020-12-11 10:04:13:886  通知桌面显示数据
2020-12-11 10:04:13:902  开始写入数据库
2020-12-11 10:04:13:917  预警及报警参数加载完成
2020-12-11 10:04:13:917  数据库打开成功
2020-12-11 10:04:14:058  train_info数据表写入成功
2020-12-11 10:04:14:058  train_onlyid读取成功
2020-12-11 10:04:14:058  train_data数据表写入成功
2020-12-11 10:04:14:058  vt_info数据表，第0次写入成功
2020-12-11 10:04:14:058  vt_info数据表，第1次写入成功
2020-12-11 10:04:14:058  vt_info数据表，第2次写入成功
2020-12-11 10:04:14:058  vt_info数据表，第3次写入成功
2020-12-11 10:04:14:058  vt_info数据表，第4次写入成功
2020-12-11 10:04:14:058  vt_info数据表，第5次写入成功
2020-12-11 10:04:14:073  vt_info数据表，第6次写入成功
2020-12-11 10:04:14:073  vt_info数据表，第7次写入成功
2020-12-11 10:04:14:073  vt_info数据表，第8次写入成功
