2020-12-15 15:01:19:037  收到来车信号，流水号：20201215150119，所有设备开始采集
2020-12-15 15:01:19:084  开启A/D采集
2020-12-15 15:01:44:647  收到离车信号，流水号：20201215150119，线号：14，车号：015016，主控端：1，所有设备停止采集
2020-12-15 15:01:44:647  收到停止采集命令，开始停止采集
2020-12-15 15:01:44:663  停止采集数据
2020-12-15 15:01:44:663  采集连接已断开
2020-12-15 15:01:44:663  开始数据分析和落盘
2020-12-15 15:01:49:616  vibration1完成落盘
2020-12-15 15:01:54:085  vibration2完成落盘
2020-12-15 15:01:58:350  vibration3完成落盘
2020-12-15 15:02:02:819  vibration4完成落盘
2020-12-15 15:02:07:178  vibration5完成落盘
2020-12-15 15:02:11:522  vibration6完成落盘
2020-12-15 15:02:15:335  vibration7完成落盘
2020-12-15 15:02:19:241  vibration8完成落盘
2020-12-15 15:02:23:475  magnetic1完成落盘
2020-12-15 15:02:27:725  magnetic2完成落盘
2020-12-15 15:02:32:272  magnetic3完成落盘
2020-12-15 15:02:36:725  magnetic4完成落盘
2020-12-15 15:02:40:866  temperate1完成落盘
2020-12-15 15:02:45:163  temperate2完成落盘
2020-12-15 15:02:49:444  temperate3完成落盘
2020-12-15 15:02:53:741  temperate4完成落盘
2020-12-15 15:02:53:741  开始处理数据
2020-12-15 15:02:54:366  右侧计算完成
2020-12-15 15:02:54:882  左侧计算完成
2020-12-15 15:02:54:882  检查结果数据
2020-12-15 15:02:54:882  通知桌面显示数据
2020-12-15 15:02:54:897  开始写入数据库
2020-12-15 15:02:54:929  预警及报警参数加载完成
2020-12-15 15:02:54:929  数据库打开成功
2020-12-15 15:02:54:929  train_info数据表写入成功
2020-12-15 15:02:54:991  train_onlyid读取成功
2020-12-15 15:02:54:991  train_data数据表写入成功
2020-12-15 15:02:55:007  vt_info数据表，第0次写入成功
2020-12-15 15:02:55:007  vt_info数据表，第1次写入成功
2020-12-15 15:02:55:007  vt_info数据表，第2次写入成功
2020-12-15 15:02:55:007  vt_info数据表，第3次写入成功
2020-12-15 15:02:55:007  vt_info数据表，第4次写入成功
2020-12-15 15:02:55:022  vt_info数据表，第5次写入成功
2020-12-15 15:02:55:022  vt_info数据表，第6次写入成功
2020-12-15 15:02:55:022  vt_info数据表，第7次写入成功
2020-12-15 15:02:55:022  vt_info数据表，第8次写入成功
2020-12-15 15:02:55:038  vt_info数据表，第9次写入成功
2020-12-15 15:02:55:038  vt_info数据表，第10次写入成功
2020-12-15 15:02:55:038  vt_info数据表，第11次写入成功
2020-12-15 15:02:55:038  vt_info数据表，第12次写入成功
2020-12-15 15:02:55:054  vt_info数据表，第13次写入成功
2020-12-15 15:02:55:054  vt_info数据表，第14次写入成功
2020-12-15 15:02:55:054  vt_info数据表，第15次写入成功
2020-12-15 15:02:55:054  vt_info数据表，第16次写入成功
2020-12-15 15:02:55:054  vt_info数据表，第17次写入成功
2020-12-15 15:02:55:069  vt_info数据表，第18次写入成功
2020-12-15 15:02:55:069  vt_info数据表，第19次写入成功
2020-12-15 15:02:55:069  vt_info数据表，第20次写入成功
2020-12-15 15:02:55:069  vt_info数据表，第21次写入成功
2020-12-15 15:02:55:085  vt_info数据表，第22次写入成功
2020-12-15 15:02:55:085  vt_info数据表，第23次写入成功
2020-12-15 15:02:55:085  vt_info数据表，第24次写入成功
2020-12-15 15:02:55:085  vt_info数据表，第25次写入成功
2020-12-15 15:02:55:100  vt_info数据表，第26次写入成功
2020-12-15 15:02:55:100  vt_info数据表，第27次写入成功
2020-12-15 15:02:55:100  vt_info数据表，第28次写入成功
2020-12-15 15:02:55:100  vt_info数据表，第29次写入成功
2020-12-15 15:02:55:100  vt_info数据表，第30次写入成功
2020-12-15 15:02:55:116  vt_info数据表，第31次写入成功
2020-12-15 15:02:55:116  vt_info数据表，第32次写入成功
2020-12-15 15:02:55:116  vt_info数据表，第33次写入成功
2020-12-15 15:02:55:116  vt_info数据表，第34次写入成功
2020-12-15 15:02:55:132  vt_info数据表，第35次写入成功
2020-12-15 15:02:55:132  vt_info数据表，第36次写入成功
2020-12-15 15:02:55:132  vt_info数据表，第37次写入成功
2020-12-15 15:02:55:132  vt_info数据表，第38次写入成功
2020-12-15 15:02:55:132  vt_info数据表，第39次写入成功
2020-12-15 15:02:55:147  vt_info数据表，第40次写入成功
2020-12-15 15:02:55:147  vt_info数据表，第41次写入成功
2020-12-15 15:02:55:147  vt_info数据表，第42次写入成功
2020-12-15 15:02:55:147  vt_info数据表，第43次写入成功
2020-12-15 15:02:55:163  vt_info数据表，第44次写入成功
2020-12-15 15:02:55:163  vt_info数据表，第45次写入成功
2020-12-15 15:02:55:163  vt_info数据表，第46次写入成功
2020-12-15 15:02:55:163  vt_info数据表，第47次写入成功
2020-12-15 15:02:55:163  motor_info数据表，第0次写入成功
2020-12-15 15:02:55:179  motor_info数据表，第1次写入成功
2020-12-15 15:02:55:179  motor_info数据表，第2次写入成功
2020-12-15 15:02:55:179  motor_info数据表，第3次写入成功
2020-12-15 15:02:55:179  motor_info数据表，第4次写入成功
2020-12-15 15:02:55:179  motor_info数据表，第5次写入成功
2020-12-15 15:02:55:179  motor_info数据表，第6次写入成功
2020-12-15 15:02:55:194  motor_info数据表，第7次写入成功
2020-12-15 15:02:55:194  motor_info数据表，第8次写入成功
2020-12-15 15:02:55:194  motor_info数据表，第9次写入成功
2020-12-15 15:02:55:194  motor_info数据表，第10次写入成功
2020-12-15 15:02:55:194  motor_info数据表，第11次写入成功
2020-12-15 15:02:55:194  motor_info数据表，第12次写入成功
2020-12-15 15:02:55:194  motor_info数据表，第13次写入成功
2020-12-15 15:02:55:210  motor_info数据表，第14次写入成功
2020-12-15 15:02:55:226  motor_info数据表，第15次写入成功
2020-12-15 15:02:55:226  数据库关闭！
2020-12-15 15:11:56:541  收到来车信号，流水号：20201215151156，所有设备开始采集
2020-12-15 15:11:56:573  开启A/D采集
2020-12-15 15:12:22:432  收到离车信号，流水号：20201215151156，线号：14，车号：057058，主控端：0，所有设备停止采集
2020-12-15 15:12:22:432  收到停止采集命令，开始停止采集
2020-12-15 15:12:22:432  停止采集数据
