2020-12-18 09:02:32:845  收到来车信号，流水号：20201218090232，所有设备开始采集
2020-12-18 09:02:33:031  开启A/D采集
2020-12-18 09:02:58:672  收到离车信号，流水号：20201218090232，线号：14，车号：023024，主控端：0，所有设备停止采集
2020-12-18 09:02:58:697  收到停止采集命令，开始停止采集
2020-12-18 09:02:58:827  数据采集中出现错误
2020-12-18 09:02:58:828  停止采集数据
2020-12-18 09:02:58:829  采集连接已断开
2020-12-18 09:02:58:831  开始数据分析和落盘
2020-12-18 09:03:29:622  vibration1完成落盘
2020-12-18 09:03:55:324  vibration2完成落盘
2020-12-18 09:04:20:228  vibration3完成落盘
2020-12-18 09:04:45:700  vibration4完成落盘
2020-12-18 09:05:10:845  vibration5完成落盘
2020-12-18 09:05:37:466  vibration6完成落盘
2020-12-18 09:06:03:286  vibration7完成落盘
2020-12-18 09:06:28:579  vibration8完成落盘
2020-12-18 09:06:54:303  magnetic1完成落盘
2020-12-18 09:07:19:137  magnetic2完成落盘
2020-12-18 09:07:45:574  magnetic3完成落盘
2020-12-18 09:08:12:109  magnetic4完成落盘
2020-12-18 09:08:37:611  temperate1完成落盘
2020-12-18 09:09:03:379  temperate2完成落盘
2020-12-18 09:09:27:341  temperate3完成落盘
2020-12-18 09:09:53:641  temperate4完成落盘
2020-12-18 09:09:53:650  开始处理数据
2020-12-18 09:09:54:937  右侧计算完成
2020-12-18 09:09:55:449  左侧计算完成
2020-12-18 09:09:55:451  检查结果数据
2020-12-18 09:09:55:453  通知桌面显示数据
2020-12-18 09:09:55:471  开始写入数据库
2020-12-18 09:09:55:493  预警及报警参数加载完成
2020-12-18 09:09:55:655  数据库打开成功
2020-12-18 09:09:55:657  train_info数据表写入成功
2020-12-18 09:09:55:658  train_onlyid读取成功
2020-12-18 09:09:55:660  train_data数据表写入成功
2020-12-18 09:09:55:662  vt_info数据表，第0次写入成功
2020-12-18 09:09:55:664  vt_info数据表，第1次写入成功
2020-12-18 09:09:55:666  vt_info数据表，第2次写入成功
2020-12-18 09:09:55:668  vt_info数据表，第3次写入成功
2020-12-18 09:09:55:670  vt_info数据表，第4次写入成功
2020-12-18 09:09:55:671  vt_info数据表，第5次写入成功
2020-12-18 09:09:55:673  vt_info数据表，第6次写入成功
2020-12-18 09:09:55:675  vt_info数据表，第7次写入成功
2020-12-18 09:09:55:677  vt_info数据表，第8次写入成功
2020-12-18 09:09:55:679  vt_info数据表，第9次写入成功
2020-12-18 09:09:55:681  vt_info数据表，第10次写入成功
2020-12-18 09:09:55:683  vt_info数据表，第11次写入成功
2020-12-18 09:09:55:685  vt_info数据表，第12次写入成功
2020-12-18 09:09:55:686  vt_info数据表，第13次写入成功
2020-12-18 09:09:55:688  vt_info数据表，第14次写入成功
2020-12-18 09:09:55:690  vt_info数据表，第15次写入成功
2020-12-18 09:09:55:759  vt_info数据表，第16次写入成功
2020-12-18 09:09:55:761  vt_info数据表，第17次写入成功
2020-12-18 09:09:55:763  vt_info数据表，第18次写入成功
2020-12-18 09:09:55:765  vt_info数据表，第19次写入成功
2020-12-18 09:09:55:767  vt_info数据表，第20次写入成功
2020-12-18 09:09:55:768  vt_info数据表，第21次写入成功
2020-12-18 09:09:55:770  vt_info数据表，第22次写入成功
2020-12-18 09:09:55:772  vt_info数据表，第23次写入成功
2020-12-18 09:09:55:774  vt_info数据表，第24次写入成功
2020-12-18 09:09:55:776  vt_info数据表，第25次写入成功
2020-12-18 09:09:55:778  vt_info数据表，第26次写入成功
2020-12-18 09:09:55:779  vt_info数据表，第27次写入成功
2020-12-18 09:09:55:781  vt_info数据表，第28次写入成功
2020-12-18 09:09:55:783  vt_info数据表，第29次写入成功
2020-12-18 09:09:55:785  vt_info数据表，第30次写入成功
2020-12-18 09:09:55:787  vt_info数据表，第31次写入成功
2020-12-18 09:09:55:826  vt_info数据表，第32次写入成功
2020-12-18 09:09:55:829  vt_info数据表，第33次写入成功
2020-12-18 09:09:55:831  vt_info数据表，第34次写入成功
2020-12-18 09:09:55:833  vt_info数据表，第35次写入成功
2020-12-18 09:09:55:834  vt_info数据表，第36次写入成功
2020-12-18 09:09:55:836  vt_info数据表，第37次写入成功
2020-12-18 09:09:55:838  vt_info数据表，第38次写入成功
2020-12-18 09:09:55:840  vt_info数据表，第39次写入成功
2020-12-18 09:09:55:842  vt_info数据表，第40次写入成功
2020-12-18 09:09:55:844  vt_info数据表，第41次写入成功
2020-12-18 09:09:55:846  vt_info数据表，第42次写入成功
2020-12-18 09:09:55:848  vt_info数据表，第43次写入成功
2020-12-18 09:09:55:850  vt_info数据表，第44次写入成功
2020-12-18 09:09:55:852  vt_info数据表，第45次写入成功
2020-12-18 09:09:55:854  vt_info数据表，第46次写入成功
2020-12-18 09:09:55:960  vt_info数据表，第47次写入成功
2020-12-18 09:09:55:962  motor_info数据表，第0次写入成功
2020-12-18 09:09:55:964  motor_info数据表，第1次写入成功
2020-12-18 09:09:55:965  motor_info数据表，第2次写入成功
2020-12-18 09:09:55:967  motor_info数据表，第3次写入成功
2020-12-18 09:09:55:969  motor_info数据表，第4次写入成功
2020-12-18 09:09:55:971  motor_info数据表，第5次写入成功
2020-12-18 09:09:55:973  motor_info数据表，第6次写入成功
2020-12-18 09:09:55:975  motor_info数据表，第7次写入成功
2020-12-18 09:09:55:976  motor_info数据表，第8次写入成功
2020-12-18 09:09:55:978  motor_info数据表，第9次写入成功
2020-12-18 09:09:55:980  motor_info数据表，第10次写入成功
2020-12-18 09:09:55:982  motor_info数据表，第11次写入成功
2020-12-18 09:09:55:984  motor_info数据表，第12次写入成功
2020-12-18 09:09:55:986  motor_info数据表，第13次写入成功
2020-12-18 09:09:55:988  motor_info数据表，第14次写入成功
2020-12-18 09:09:55:989  motor_info数据表，第15次写入成功
2020-12-18 09:09:55:991  数据库关闭！
2020-12-18 09:12:22:075  收到来车信号，流水号：20201218091222，所有设备开始采集
2020-12-18 09:12:22:297  开启A/D采集
2020-12-18 09:12:47:471  收到离车信号，流水号：20201218091222，线号：14，车号：007008，主控端：0，所有设备停止采集
2020-12-18 09:12:47:497  收到停止采集命令，开始停止采集
2020-12-18 09:12:47:537  停止采集数据
2020-12-18 09:12:47:539  采集连接已断开
2020-12-18 09:12:47:541  开始数据分析和落盘
2020-12-18 09:13:11:383  vibration1完成落盘
2020-12-18 09:13:31:759  vibration2完成落盘
2020-12-18 09:13:51:772  vibration3完成落盘
2020-12-18 09:14:11:352  vibration4完成落盘
2020-12-18 09:14:31:342  vibration5完成落盘
2020-12-18 09:14:51:245  vibration6完成落盘
2020-12-18 09:15:11:417  vibration7完成落盘
2020-12-18 09:15:31:573  vibration8完成落盘
2020-12-18 09:15:51:537  magnetic1完成落盘
2020-12-18 09:16:11:060  magnetic2完成落盘
2020-12-18 09:16:31:403  magnetic3完成落盘
2020-12-18 09:16:51:751  magnetic4完成落盘
2020-12-18 09:17:11:733  temperate1完成落盘
2020-12-18 09:17:31:939  temperate2完成落盘
2020-12-18 09:17:52:280  temperate3完成落盘
2020-12-18 09:18:12:325  temperate4完成落盘
2020-12-18 09:18:12:334  开始处理数据
2020-12-18 09:18:13:229  右侧计算完成
2020-12-18 09:18:13:624  左侧计算完成
2020-12-18 09:18:13:626  检查结果数据
2020-12-18 09:18:13:628  通知桌面显示数据
2020-12-18 09:18:13:646  开始写入数据库
2020-12-18 09:18:13:668  预警及报警参数加载完成
2020-12-18 09:18:13:670  数据库打开成功
2020-12-18 09:18:13:836  train_info数据表写入成功
2020-12-18 09:18:13:838  train_onlyid读取成功
2020-12-18 09:18:13:840  train_data数据表写入成功
2020-12-18 09:18:13:842  vt_info数据表，第0次写入成功
2020-12-18 09:18:13:843  vt_info数据表，第1次写入成功
2020-12-18 09:18:13:845  vt_info数据表，第2次写入成功
2020-12-18 09:18:13:847  vt_info数据表，第3次写入成功
2020-12-18 09:18:13:849  vt_info数据表，第4次写入成功
2020-12-18 09:18:13:851  vt_info数据表，第5次写入成功
2020-12-18 09:18:13:853  vt_info数据表，第6次写入成功
2020-12-18 09:18:13:856  vt_info数据表，第7次写入成功
2020-12-18 09:18:13:858  vt_info数据表，第8次写入成功
2020-12-18 09:18:13:859  vt_info数据表，第9次写入成功
2020-12-18 09:18:13:861  vt_info数据表，第10次写入成功
2020-12-18 09:18:13:863  vt_info数据表，第11次写入成功
2020-12-18 09:18:13:865  vt_info数据表，第12次写入成功
2020-12-18 09:18:13:867  vt_info数据表，第13次写入成功
2020-12-18 09:18:13:869  vt_info数据表，第14次写入成功
2020-12-18 09:18:13:876  vt_info数据表，第15次写入成功
2020-12-18 09:18:13:908  vt_info数据表，第16次写入成功
2020-12-18 09:18:13:923  vt_info数据表，第17次写入成功
2020-12-18 09:18:13:925  vt_info数据表，第18次写入成功
2020-12-18 09:18:13:927  vt_info数据表，第19次写入成功
2020-12-18 09:18:13:929  vt_info数据表，第20次写入成功
2020-12-18 09:18:13:931  vt_info数据表，第21次写入成功
2020-12-18 09:18:13:933  vt_info数据表，第22次写入成功
2020-12-18 09:18:13:935  vt_info数据表，第23次写入成功
2020-12-18 09:18:13:959  vt_info数据表，第24次写入成功
2020-12-18 09:18:13:961  vt_info数据表，第25次写入成功
2020-12-18 09:18:13:963  vt_info数据表，第26次写入成功
2020-12-18 09:18:13:965  vt_info数据表，第27次写入成功
2020-12-18 09:18:13:967  vt_info数据表，第28次写入成功
2020-12-18 09:18:13:969  vt_info数据表，第29次写入成功
2020-12-18 09:18:13:971  vt_info数据表，第30次写入成功
2020-12-18 09:18:13:972  vt_info数据表，第31次写入成功
2020-12-18 09:18:13:974  vt_info数据表，第32次写入成功
2020-12-18 09:18:13:976  vt_info数据表，第33次写入成功
2020-12-18 09:18:13:978  vt_info数据表，第34次写入成功
2020-12-18 09:18:13:980  vt_info数据表，第35次写入成功
2020-12-18 09:18:13:983  vt_info数据表，第36次写入成功
2020-12-18 09:18:13:985  vt_info数据表，第37次写入成功
2020-12-18 09:18:13:987  vt_info数据表，第38次写入成功
2020-12-18 09:18:13:989  vt_info数据表，第39次写入成功
2020-12-18 09:18:13:991  vt_info数据表，第40次写入成功
2020-12-18 09:18:13:993  vt_info数据表，第41次写入成功
2020-12-18 09:18:13:995  vt_info数据表，第42次写入成功
2020-12-18 09:18:13:997  vt_info数据表，第43次写入成功
2020-12-18 09:18:14:015  vt_info数据表，第44次写入成功
2020-12-18 09:18:14:088  vt_info数据表，第45次写入成功
2020-12-18 09:18:14:090  vt_info数据表，第46次写入成功
2020-12-18 09:18:14:092  vt_info数据表，第47次写入成功
2020-12-18 09:18:14:094  motor_info数据表，第0次写入成功
2020-12-18 09:18:14:096  motor_info数据表，第1次写入成功
2020-12-18 09:18:14:098  motor_info数据表，第2次写入成功
2020-12-18 09:18:14:099  motor_info数据表，第3次写入成功
2020-12-18 09:18:14:101  motor_info数据表，第4次写入成功
2020-12-18 09:18:14:103  motor_info数据表，第5次写入成功
2020-12-18 09:18:14:105  motor_info数据表，第6次写入成功
2020-12-18 09:18:14:107  motor_info数据表，第7次写入成功
2020-12-18 09:18:14:108  motor_info数据表，第8次写入成功
2020-12-18 09:18:14:110  motor_info数据表，第9次写入成功
2020-12-18 09:18:14:112  motor_info数据表，第10次写入成功
2020-12-18 09:18:14:114  motor_info数据表，第11次写入成功
2020-12-18 09:18:14:116  motor_info数据表，第12次写入成功
2020-12-18 09:18:14:118  motor_info数据表，第13次写入成功
2020-12-18 09:18:14:120  motor_info数据表，第14次写入成功
2020-12-18 09:18:14:122  motor_info数据表，第15次写入成功
2020-12-18 09:18:14:124  数据库关闭！
2020-12-18 09:21:59:476  收到来车信号，流水号：20201218092159，所有设备开始采集
2020-12-18 09:21:59:661  开启A/D采集
2020-12-18 09:22:25:073  收到离车信号，流水号：20201218092159，线号：14，车号：059060，主控端：0，所有设备停止采集
2020-12-18 09:22:25:099  收到停止采集命令，开始停止采集
2020-12-18 09:22:25:125  停止采集数据
2020-12-18 09:22:25:127  采集连接已断开
2020-12-18 09:22:25:129  开始数据分析和落盘
2020-12-18 09:22:48:451  vibration1完成落盘
2020-12-18 09:23:07:348  vibration2完成落盘
2020-12-18 09:23:27:588  vibration3完成落盘
2020-12-18 09:23:48:255  vibration4完成落盘
2020-12-18 09:24:08:244  vibration5完成落盘
2020-12-18 09:24:28:659  vibration6完成落盘
2020-12-18 09:24:49:243  vibration7完成落盘
2020-12-18 09:25:10:247  vibration8完成落盘
2020-12-18 09:25:29:672  magnetic1完成落盘
2020-12-18 09:25:49:827  magnetic2完成落盘
2020-12-18 09:26:10:581  magnetic3完成落盘
2020-12-18 09:26:30:886  magnetic4完成落盘
2020-12-18 09:26:51:652  temperate1完成落盘
2020-12-18 09:27:11:993  temperate2完成落盘
2020-12-18 09:27:32:147  temperate3完成落盘
2020-12-18 09:27:52:404  temperate4完成落盘
2020-12-18 09:27:52:413  开始处理数据
2020-12-18 09:27:53:363  右侧计算完成
2020-12-18 09:27:53:767  左侧计算完成
2020-12-18 09:27:53:769  检查结果数据
2020-12-18 09:27:53:771  通知桌面显示数据
2020-12-18 09:27:53:789  开始写入数据库
2020-12-18 09:27:53:811  预警及报警参数加载完成
2020-12-18 09:27:53:812  数据库打开成功
2020-12-18 09:27:53:976  train_info数据表写入成功
2020-12-18 09:27:53:978  train_onlyid读取成功
2020-12-18 09:27:53:980  train_data数据表写入成功
2020-12-18 09:27:53:982  vt_info数据表，第0次写入成功
2020-12-18 09:27:53:983  vt_info数据表，第1次写入成功
2020-12-18 09:27:53:985  vt_info数据表，第2次写入成功
2020-12-18 09:27:53:987  vt_info数据表，第3次写入成功
2020-12-18 09:27:53:989  vt_info数据表，第4次写入成功
2020-12-18 09:27:53:991  vt_info数据表，第5次写入成功
2020-12-18 09:27:53:993  vt_info数据表，第6次写入成功
2020-12-18 09:27:53:995  vt_info数据表，第7次写入成功
2020-12-18 09:27:53:997  vt_info数据表，第8次写入成功
2020-12-18 09:27:53:999  vt_info数据表，第9次写入成功
2020-12-18 09:27:54:001  vt_info数据表，第10次写入成功
2020-12-18 09:27:54:002  vt_info数据表，第11次写入成功
2020-12-18 09:27:54:004  vt_info数据表，第12次写入成功
2020-12-18 09:27:54:006  vt_info数据表，第13次写入成功
2020-12-18 09:27:54:008  vt_info数据表，第14次写入成功
2020-12-18 09:27:54:010  vt_info数据表，第15次写入成功
2020-12-18 09:27:54:012  vt_info数据表，第16次写入成功
2020-12-18 09:27:54:014  vt_info数据表，第17次写入成功
2020-12-18 09:27:54:028  vt_info数据表，第18次写入成功
2020-12-18 09:27:54:064  vt_info数据表，第19次写入成功
2020-12-18 09:27:54:066  vt_info数据表，第20次写入成功
2020-12-18 09:27:54:068  vt_info数据表，第21次写入成功
2020-12-18 09:27:54:070  vt_info数据表，第22次写入成功
2020-12-18 09:27:54:072  vt_info数据表，第23次写入成功
2020-12-18 09:27:54:096  vt_info数据表，第24次写入成功
2020-12-18 09:27:54:098  vt_info数据表，第25次写入成功
2020-12-18 09:27:54:100  vt_info数据表，第26次写入成功
2020-12-18 09:27:54:102  vt_info数据表，第27次写入成功
2020-12-18 09:27:54:104  vt_info数据表，第28次写入成功
2020-12-18 09:27:54:106  vt_info数据表，第29次写入成功
2020-12-18 09:27:54:108  vt_info数据表，第30次写入成功
2020-12-18 09:27:54:110  vt_info数据表，第31次写入成功
2020-12-18 09:27:54:112  vt_info数据表，第32次写入成功
2020-12-18 09:27:54:113  vt_info数据表，第33次写入成功
2020-12-18 09:27:54:115  vt_info数据表，第34次写入成功
2020-12-18 09:27:54:117  vt_info数据表，第35次写入成功
2020-12-18 09:27:54:119  vt_info数据表，第36次写入成功
2020-12-18 09:27:54:121  vt_info数据表，第37次写入成功
2020-12-18 09:27:54:123  vt_info数据表，第38次写入成功
2020-12-18 09:27:54:125  vt_info数据表，第39次写入成功
2020-12-18 09:27:54:127  vt_info数据表，第40次写入成功
2020-12-18 09:27:54:129  vt_info数据表，第41次写入成功
2020-12-18 09:27:54:130  vt_info数据表，第42次写入成功
2020-12-18 09:27:54:132  vt_info数据表，第43次写入成功
2020-12-18 09:27:54:134  vt_info数据表，第44次写入成功
2020-12-18 09:27:54:224  vt_info数据表，第45次写入成功
2020-12-18 09:27:54:226  vt_info数据表，第46次写入成功
2020-12-18 09:27:54:228  vt_info数据表，第47次写入成功
2020-12-18 09:27:54:230  motor_info数据表，第0次写入成功
2020-12-18 09:27:54:232  motor_info数据表，第1次写入成功
2020-12-18 09:27:54:234  motor_info数据表，第2次写入成功
