2020-12-30 20:23:09:634  收到来车信号，流水号：20201230202309，所有设备开始采集
2020-12-30 20:23:09:720  开启A/D采集
2020-12-30 20:23:49:445  收到离车信号，流水号：20201230202309，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-30 20:23:49:477  收到停止采集命令，开始停止采集
2020-12-30 20:23:49:511  停止采集数据
2020-12-30 20:23:49:513  采集连接已断开
2020-12-30 20:23:49:515  开始数据分析和落盘
2020-12-30 20:23:57:046  vibration1完成落盘
2020-12-30 20:24:03:819  vibration2完成落盘
2020-12-30 20:24:10:011  vibration3完成落盘
2020-12-30 20:24:16:194  vibration4完成落盘
2020-12-30 20:24:22:995  vibration5完成落盘
2020-12-30 20:24:29:744  vibration6完成落盘
2020-12-30 20:24:36:025  vibration7完成落盘
2020-12-30 20:24:42:609  vibration8完成落盘
2020-12-30 20:24:49:027  magnetic1完成落盘
2020-12-30 20:24:55:022  magnetic2完成落盘
2020-12-30 20:25:01:099  magnetic3完成落盘
2020-12-30 20:25:07:632  magnetic4完成落盘
2020-12-30 20:25:14:300  temperate1完成落盘
2020-12-30 20:25:20:264  temperate2完成落盘
2020-12-30 20:25:26:824  temperate3完成落盘
2020-12-30 20:25:32:835  temperate4完成落盘
2020-12-30 20:25:32:845  开始处理数据
2020-12-30 20:25:33:317  右侧计算完成
2020-12-30 20:25:33:611  左侧计算完成
2020-12-30 20:25:33:613  检查结果数据
2020-12-30 20:25:33:615  通知桌面显示数据
2020-12-30 20:25:33:631  开始写入数据库
2020-12-30 20:25:33:657  预警及报警参数加载完成
2020-12-30 20:25:33:659  数据库打开成功
2020-12-30 20:25:33:661  train_info数据表写入成功
2020-12-30 20:25:33:663  train_onlyid读取成功
2020-12-30 20:25:33:665  train_data数据表写入成功
2020-12-30 20:25:33:667  train_fault数据表写入1、1成功
2020-12-30 20:25:33:669  train_fault数据表写入2、1成功
2020-12-30 20:25:33:671  train_fault数据表写入3、1成功
2020-12-30 20:25:33:841  vt_info数据表，第0次写入成功
2020-12-30 20:25:33:843  vt_info数据表，第1次写入成功
2020-12-30 20:25:33:845  vt_info数据表，第2次写入成功
2020-12-30 20:25:33:847  vt_info数据表，第3次写入成功
2020-12-30 20:25:33:849  vt_info数据表，第4次写入成功
2020-12-30 20:25:33:851  vt_info数据表，第5次写入成功
2020-12-30 20:25:33:853  vt_info数据表，第6次写入成功
2020-12-30 20:25:33:855  vt_info数据表，第7次写入成功
2020-12-30 20:25:33:857  vt_info数据表，第8次写入成功
2020-12-30 20:25:33:859  vt_info数据表，第9次写入成功
2020-12-30 20:25:33:861  vt_info数据表，第10次写入成功
2020-12-30 20:25:33:863  vt_info数据表，第11次写入成功
2020-12-30 20:25:33:865  vt_info数据表，第12次写入成功
2020-12-30 20:25:33:867  vt_info数据表，第13次写入成功
2020-12-30 20:25:33:869  vt_info数据表，第14次写入成功
2020-12-30 20:25:33:871  vt_info数据表，第15次写入成功
2020-12-30 20:25:33:873  vt_info数据表，第16次写入成功
2020-12-30 20:25:33:891  vt_info数据表，第17次写入成功
2020-12-30 20:25:33:893  vt_info数据表，第18次写入成功
2020-12-30 20:25:33:895  vt_info数据表，第19次写入成功
2020-12-30 20:25:33:897  vt_info数据表，第20次写入成功
2020-12-30 20:25:33:899  vt_info数据表，第21次写入成功
2020-12-30 20:25:33:901  vt_info数据表，第22次写入成功
2020-12-30 20:25:33:903  vt_info数据表，第23次写入成功
2020-12-30 20:25:33:905  vt_info数据表，第24次写入成功
2020-12-30 20:25:33:907  vt_info数据表，第25次写入成功
2020-12-30 20:25:33:909  vt_info数据表，第26次写入成功
2020-12-30 20:25:33:911  vt_info数据表，第27次写入成功
2020-12-30 20:25:33:913  vt_info数据表，第28次写入成功
2020-12-30 20:25:33:915  vt_info数据表，第29次写入成功
2020-12-30 20:25:33:917  vt_info数据表，第30次写入成功
2020-12-30 20:25:33:919  vt_info数据表，第31次写入成功
2020-12-30 20:25:33:921  vt_info数据表，第32次写入成功
2020-12-30 20:25:33:923  vt_info数据表，第33次写入成功
2020-12-30 20:25:33:925  vt_info数据表，第34次写入成功
2020-12-30 20:25:33:927  vt_info数据表，第35次写入成功
2020-12-30 20:25:33:929  vt_info数据表，第36次写入成功
2020-12-30 20:25:33:931  vt_info数据表，第37次写入成功
2020-12-30 20:25:33:933  vt_info数据表，第38次写入成功
2020-12-30 20:25:33:935  vt_info数据表，第39次写入成功
