2020-12-15 21:04:25:839  收到来车信号，流水号：20201215210425，所有设备开始采集
2020-12-15 21:04:25:886  开启A/D采集
2020-12-15 21:04:51:558  收到离车信号，流水号：20201215210425，线号：14，车号：015016，主控端：1，所有设备停止采集
2020-12-15 21:04:51:558  收到停止采集命令，开始停止采集
2020-12-15 21:04:51:558  停止采集数据
2020-12-15 21:04:51:558  采集连接已断开
2020-12-15 21:04:51:558  开始数据分析和落盘
2020-12-15 21:04:56:730  vibration1完成落盘
2020-12-15 21:05:01:245  vibration2完成落盘
2020-12-15 21:05:05:745  vibration3完成落盘
2020-12-15 21:05:10:167  vibration4完成落盘
2020-12-15 21:05:14:495  vibration5完成落盘
2020-12-15 21:05:18:902  vibration6完成落盘
2020-12-15 21:05:23:027  vibration7完成落盘
2020-12-15 21:05:27:214  vibration8完成落盘
2020-12-15 21:05:31:152  magnetic1完成落盘
2020-12-15 21:05:35:542  magnetic2完成落盘
2020-12-15 21:05:40:042  magnetic3完成落盘
2020-12-15 21:05:44:371  magnetic4完成落盘
2020-12-15 21:05:48:527  temperate1完成落盘
2020-12-15 21:05:52:636  temperate2完成落盘
2020-12-15 21:05:56:730  temperate3完成落盘
2020-12-15 21:06:01:074  temperate4完成落盘
2020-12-15 21:06:01:089  开始处理数据
2020-12-15 21:06:01:730  右侧计算完成
2020-12-15 21:06:02:246  左侧计算完成
2020-12-15 21:06:02:246  检查结果数据
2020-12-15 21:06:02:246  通知桌面显示数据
2020-12-15 21:06:02:261  开始写入数据库
2020-12-15 21:06:02:293  预警及报警参数加载完成
2020-12-15 21:06:02:293  数据库打开成功
2020-12-15 21:06:02:293  train_info数据表写入成功
2020-12-15 21:06:02:355  train_onlyid读取成功
2020-12-15 21:06:02:355  train_data数据表写入成功
2020-12-15 21:06:02:355  vt_info数据表，第0次写入成功
2020-12-15 21:06:02:355  vt_info数据表，第1次写入成功
2020-12-15 21:06:02:371  vt_info数据表，第2次写入成功
2020-12-15 21:06:02:371  vt_info数据表，第3次写入成功
2020-12-15 21:06:02:371  vt_info数据表，第4次写入成功
2020-12-15 21:06:02:371  vt_info数据表，第5次写入成功
2020-12-15 21:06:02:386  vt_info数据表，第6次写入成功
2020-12-15 21:06:02:386  vt_info数据表，第7次写入成功
2020-12-15 21:06:02:386  vt_info数据表，第8次写入成功
2020-12-15 21:06:02:386  vt_info数据表，第9次写入成功
2020-12-15 21:06:02:402  vt_info数据表，第10次写入成功
2020-12-15 21:06:02:402  vt_info数据表，第11次写入成功
2020-12-15 21:06:02:402  vt_info数据表，第12次写入成功
2020-12-15 21:06:02:402  vt_info数据表，第13次写入成功
2020-12-15 21:06:02:418  vt_info数据表，第14次写入成功
2020-12-15 21:06:02:418  vt_info数据表，第15次写入成功
2020-12-15 21:06:02:418  vt_info数据表，第16次写入成功
2020-12-15 21:06:02:418  vt_info数据表，第17次写入成功
2020-12-15 21:06:02:433  vt_info数据表，第18次写入成功
2020-12-15 21:06:02:433  vt_info数据表，第19次写入成功
2020-12-15 21:06:02:433  vt_info数据表，第20次写入成功
2020-12-15 21:06:02:433  vt_info数据表，第21次写入成功
2020-12-15 21:06:02:433  vt_info数据表，第22次写入成功
2020-12-15 21:06:02:449  vt_info数据表，第23次写入成功
2020-12-15 21:06:02:449  vt_info数据表，第24次写入成功
2020-12-15 21:06:02:449  vt_info数据表，第25次写入成功
2020-12-15 21:06:02:449  vt_info数据表，第26次写入成功
2020-12-15 21:06:02:464  vt_info数据表，第27次写入成功
2020-12-15 21:06:02:464  vt_info数据表，第28次写入成功
2020-12-15 21:06:02:464  vt_info数据表，第29次写入成功
2020-12-15 21:06:02:464  vt_info数据表，第30次写入成功
2020-12-15 21:06:02:480  vt_info数据表，第31次写入成功
2020-12-15 21:06:02:480  vt_info数据表，第32次写入成功
2020-12-15 21:06:02:480  vt_info数据表，第33次写入成功
2020-12-15 21:06:02:480  vt_info数据表，第34次写入成功
2020-12-15 21:06:02:480  vt_info数据表，第35次写入成功
2020-12-15 21:06:02:496  vt_info数据表，第36次写入成功
2020-12-15 21:06:02:496  vt_info数据表，第37次写入成功
2020-12-15 21:06:02:496  vt_info数据表，第38次写入成功
2020-12-15 21:06:02:496  vt_info数据表，第39次写入成功
2020-12-15 21:06:02:511  vt_info数据表，第40次写入成功
2020-12-15 21:06:02:511  vt_info数据表，第41次写入成功
2020-12-15 21:06:02:511  vt_info数据表，第42次写入成功
2020-12-15 21:06:02:511  vt_info数据表，第43次写入成功
2020-12-15 21:06:02:511  vt_info数据表，第44次写入成功
2020-12-15 21:06:02:527  vt_info数据表，第45次写入成功
2020-12-15 21:06:02:527  vt_info数据表，第46次写入成功
2020-12-15 21:06:02:527  vt_info数据表，第47次写入成功
2020-12-15 21:06:02:527  motor_info数据表，第0次写入成功
2020-12-15 21:06:02:527  motor_info数据表，第1次写入成功
2020-12-15 21:06:02:543  motor_info数据表，第2次写入成功
2020-12-15 21:06:02:543  motor_info数据表，第3次写入成功
2020-12-15 21:06:02:543  motor_info数据表，第4次写入成功
2020-12-15 21:06:02:543  motor_info数据表，第5次写入成功
2020-12-15 21:06:02:543  motor_info数据表，第6次写入成功
2020-12-15 21:06:02:543  motor_info数据表，第7次写入成功
2020-12-15 21:06:02:558  motor_info数据表，第8次写入成功
2020-12-15 21:06:02:558  motor_info数据表，第9次写入成功
2020-12-15 21:06:02:558  motor_info数据表，第10次写入成功
2020-12-15 21:06:02:558  motor_info数据表，第11次写入成功
2020-12-15 21:06:02:558  motor_info数据表，第12次写入成功
2020-12-15 21:06:02:558  motor_info数据表，第13次写入成功
2020-12-15 21:06:02:574  motor_info数据表，第14次写入成功
2020-12-15 21:06:02:574  motor_info数据表，第15次写入成功
2020-12-15 21:06:02:589  数据库关闭！
2020-12-15 21:16:15:444  收到来车信号，流水号：20201215211615，所有设备开始采集
2020-12-15 21:16:15:475  开启A/D采集
2020-12-15 21:16:41:236  收到离车信号，流水号：20201215211615，线号：14，车号：057058，主控端：0，所有设备停止采集
2020-12-15 21:16:41:252  收到停止采集命令，开始停止采集
2020-12-15 21:16:41:252  停止采集数据
2020-12-15 21:16:41:252  采集连接已断开
2020-12-15 21:16:41:252  开始数据分析和落盘
2020-12-15 21:16:46:455  vibration1完成落盘
2020-12-15 21:16:50:877  vibration2完成落盘
2020-12-15 21:16:55:221  vibration3完成落盘
2020-12-15 21:16:59:783  vibration4完成落盘
2020-12-15 21:17:04:236  vibration5完成落盘
2020-12-15 21:17:08:658  vibration6完成落盘
2020-12-15 21:17:12:893  vibration7完成落盘
2020-12-15 21:17:17:096  vibration8完成落盘
2020-12-15 21:17:21:580  magnetic1完成落盘
2020-12-15 21:17:25:971  magnetic2完成落盘
2020-12-15 21:17:29:908  magnetic3完成落盘
2020-12-15 21:17:34:002  magnetic4完成落盘
2020-12-15 21:17:38:080  temperate1完成落盘
2020-12-15 21:17:42:362  temperate2完成落盘
2020-12-15 21:17:46:565  temperate3完成落盘
2020-12-15 21:17:50:768  temperate4完成落盘
2020-12-15 21:17:50:768  开始处理数据
2020-12-15 21:17:51:127  右侧计算完成
2020-12-15 21:17:51:362  左侧计算完成
2020-12-15 21:17:51:377  检查结果数据
2020-12-15 21:17:51:377  通知桌面显示数据
2020-12-15 21:17:51:393  开始写入数据库
2020-12-15 21:17:51:408  预警及报警参数加载完成
2020-12-15 21:17:51:408  数据库打开成功
2020-12-15 21:17:51:408  train_info数据表写入成功
2020-12-15 21:17:51:471  train_onlyid读取成功
2020-12-15 21:17:51:471  train_data数据表写入成功
2020-12-15 21:17:51:487  vt_info数据表，第0次写入成功
2020-12-15 21:17:51:487  vt_info数据表，第1次写入成功
2020-12-15 21:17:51:487  vt_info数据表，第2次写入成功
2020-12-15 21:17:51:487  vt_info数据表，第3次写入成功
2020-12-15 21:17:51:502  vt_info数据表，第4次写入成功
2020-12-15 21:17:51:502  vt_info数据表，第5次写入成功
2020-12-15 21:17:51:502  vt_info数据表，第6次写入成功
2020-12-15 21:17:51:502  vt_info数据表，第7次写入成功
2020-12-15 21:17:51:518  vt_info数据表，第8次写入成功
2020-12-15 21:17:51:518  vt_info数据表，第9次写入成功
2020-12-15 21:17:51:518  vt_info数据表，第10次写入成功
2020-12-15 21:17:51:518  vt_info数据表，第11次写入成功
2020-12-15 21:17:51:518  vt_info数据表，第12次写入成功
2020-12-15 21:17:51:533  vt_info数据表，第13次写入成功
2020-12-15 21:17:51:533  vt_info数据表，第14次写入成功
2020-12-15 21:17:51:533  vt_info数据表，第15次写入成功
2020-12-15 21:17:51:533  vt_info数据表，第16次写入成功
2020-12-15 21:17:51:549  vt_info数据表，第17次写入成功
2020-12-15 21:17:51:549  vt_info数据表，第18次写入成功
2020-12-15 21:17:51:549  vt_info数据表，第19次写入成功
2020-12-15 21:17:51:549  vt_info数据表，第20次写入成功
2020-12-15 21:17:51:565  vt_info数据表，第21次写入成功
2020-12-15 21:17:51:565  vt_info数据表，第22次写入成功
2020-12-15 21:17:51:565  vt_info数据表，第23次写入成功
2020-12-15 21:17:51:565  vt_info数据表，第24次写入成功
2020-12-15 21:17:51:580  vt_info数据表，第25次写入成功
2020-12-15 21:17:51:580  vt_info数据表，第26次写入成功
2020-12-15 21:17:51:580  vt_info数据表，第27次写入成功
2020-12-15 21:17:51:580  vt_info数据表，第28次写入成功
2020-12-15 21:17:51:580  vt_info数据表，第29次写入成功
2020-12-15 21:17:51:596  vt_info数据表，第30次写入成功
2020-12-15 21:17:51:596  vt_info数据表，第31次写入成功
2020-12-15 21:17:51:596  vt_info数据表，第32次写入成功
2020-12-15 21:17:51:596  vt_info数据表，第33次写入成功
2020-12-15 21:17:51:612  vt_info数据表，第34次写入成功
2020-12-15 21:17:51:612  vt_info数据表，第35次写入成功
2020-12-15 21:17:51:612  vt_info数据表，第36次写入成功
2020-12-15 21:17:51:612  vt_info数据表，第37次写入成功
2020-12-15 21:17:51:627  vt_info数据表，第38次写入成功
2020-12-15 21:17:51:627  vt_info数据表，第39次写入成功
2020-12-15 21:17:51:627  vt_info数据表，第40次写入成功
2020-12-15 21:17:51:627  vt_info数据表，第41次写入成功
2020-12-15 21:17:51:643  vt_info数据表，第42次写入成功
2020-12-15 21:17:51:643  vt_info数据表，第43次写入成功
2020-12-15 21:17:51:643  vt_info数据表，第44次写入成功
2020-12-15 21:17:51:643  vt_info数据表，第45次写入成功
2020-12-15 21:17:51:643  vt_info数据表，第46次写入成功
2020-12-15 21:17:51:658  vt_info数据表，第47次写入成功
2020-12-15 21:17:51:658  motor_info数据表，第0次写入成功
2020-12-15 21:17:51:658  motor_info数据表，第1次写入成功
2020-12-15 21:17:51:658  motor_info数据表，第2次写入成功
2020-12-15 21:17:51:658  motor_info数据表，第3次写入成功
2020-12-15 21:17:51:674  motor_info数据表，第4次写入成功
2020-12-15 21:17:51:674  motor_info数据表，第5次写入成功
2020-12-15 21:17:51:674  motor_info数据表，第6次写入成功
2020-12-15 21:17:51:674  motor_info数据表，第7次写入成功
2020-12-15 21:17:51:674  motor_info数据表，第8次写入成功
2020-12-15 21:17:51:674  motor_info数据表，第9次写入成功
2020-12-15 21:17:51:690  motor_info数据表，第10次写入成功
2020-12-15 21:17:51:690  motor_info数据表，第11次写入成功
2020-12-15 21:17:51:690  motor_info数据表，第12次写入成功
2020-12-15 21:17:51:690  motor_info数据表，第13次写入成功
2020-12-15 21:17:51:690  motor_info数据表，第14次写入成功
2020-12-15 21:17:51:705  motor_info数据表，第15次写入成功
2020-12-15 21:17:51:705  数据库关闭！
2020-12-15 21:27:37:990  收到来车信号，流水号：20201215212737，所有设备开始采集
2020-12-15 21:27:38:021  开启A/D采集
2020-12-15 21:28:03:740  收到离车信号，流水号：20201215212737，线号：14，车号：031032，主控端：1，所有设备停止采集
2020-12-15 21:28:03:740  收到停止采集命令，开始停止采集
2020-12-15 21:28:03:740  停止采集数据
2020-12-15 21:28:03:740  采集连接已断开
2020-12-15 21:28:03:740  开始数据分析和落盘
2020-12-15 21:28:08:803  vibration1完成落盘
2020-12-15 21:28:13:365  vibration2完成落盘
2020-12-15 21:28:17:819  vibration3完成落盘
2020-12-15 21:28:22:412  vibration4完成落盘
2020-12-15 21:28:26:584  vibration5完成落盘
2020-12-15 21:28:30:865  vibration6完成落盘
2020-12-15 21:28:35:147  vibration7完成落盘
2020-12-15 21:28:39:178  vibration8完成落盘
2020-12-15 21:28:43:334  magnetic1完成落盘
2020-12-15 21:28:47:834  magnetic2完成落盘
2020-12-15 21:28:52:037  magnetic3完成落盘
2020-12-15 21:28:56:397  magnetic4完成落盘
2020-12-15 21:29:00:381  temperate1完成落盘
2020-12-15 21:29:04:569  temperate2完成落盘
2020-12-15 21:29:08:538  temperate3完成落盘
2020-12-15 21:29:12:756  temperate4完成落盘
2020-12-15 21:29:12:772  开始处理数据
2020-12-15 21:29:13:413  右侧计算完成
2020-12-15 21:29:13:944  左侧计算完成
2020-12-15 21:29:13:944  检查结果数据
2020-12-15 21:29:13:944  通知桌面显示数据
2020-12-15 21:29:13:959  开始写入数据库
2020-12-15 21:29:13:991  预警及报警参数加载完成
2020-12-15 21:29:13:991  数据库打开成功
2020-12-15 21:29:13:991  train_info数据表写入成功
2020-12-15 21:29:14:053  train_onlyid读取成功
2020-12-15 21:29:14:053  train_data数据表写入成功
2020-12-15 21:29:14:053  vt_info数据表，第0次写入成功
2020-12-15 21:29:14:053  vt_info数据表，第1次写入成功
2020-12-15 21:29:14:069  vt_info数据表，第2次写入成功
2020-12-15 21:29:14:069  vt_info数据表，第3次写入成功
2020-12-15 21:29:14:069  vt_info数据表，第4次写入成功
2020-12-15 21:29:14:069  vt_info数据表，第5次写入成功
2020-12-15 21:29:14:084  vt_info数据表，第6次写入成功
2020-12-15 21:29:14:084  vt_info数据表，第7次写入成功
2020-12-15 21:29:14:084  vt_info数据表，第8次写入成功
2020-12-15 21:29:14:084  vt_info数据表，第9次写入成功
2020-12-15 21:29:14:084  vt_info数据表，第10次写入成功
2020-12-15 21:29:14:100  vt_info数据表，第11次写入成功
2020-12-15 21:29:14:100  vt_info数据表，第12次写入成功
2020-12-15 21:29:14:100  vt_info数据表，第13次写入成功
2020-12-15 21:29:14:100  vt_info数据表，第14次写入成功
2020-12-15 21:29:14:116  vt_info数据表，第15次写入成功
2020-12-15 21:29:14:116  vt_info数据表，第16次写入成功
2020-12-15 21:29:14:116  vt_info数据表，第17次写入成功
2020-12-15 21:29:14:116  vt_info数据表，第18次写入成功
2020-12-15 21:29:14:131  vt_info数据表，第19次写入成功
2020-12-15 21:29:14:131  vt_info数据表，第20次写入成功
2020-12-15 21:29:14:131  vt_info数据表，第21次写入成功
2020-12-15 21:29:14:131  vt_info数据表，第22次写入成功
2020-12-15 21:29:14:131  vt_info数据表，第23次写入成功
2020-12-15 21:29:14:147  vt_info数据表，第24次写入成功
2020-12-15 21:29:14:147  vt_info数据表，第25次写入成功
2020-12-15 21:29:14:147  vt_info数据表，第26次写入成功
2020-12-15 21:29:14:147  vt_info数据表，第27次写入成功
2020-12-15 21:29:14:163  vt_info数据表，第28次写入成功
2020-12-15 21:29:14:163  vt_info数据表，第29次写入成功
2020-12-15 21:29:14:163  vt_info数据表，第30次写入成功
2020-12-15 21:29:14:163  vt_info数据表，第31次写入成功
2020-12-15 21:29:14:178  vt_info数据表，第32次写入成功
2020-12-15 21:29:14:178  vt_info数据表，第33次写入成功
2020-12-15 21:29:14:178  vt_info数据表，第34次写入成功
2020-12-15 21:29:14:178  vt_info数据表，第35次写入成功
2020-12-15 21:29:14:178  vt_info数据表，第36次写入成功
2020-12-15 21:29:14:194  vt_info数据表，第37次写入成功
2020-12-15 21:29:14:194  vt_info数据表，第38次写入成功
2020-12-15 21:29:14:194  vt_info数据表，第39次写入成功
2020-12-15 21:29:14:194  vt_info数据表，第40次写入成功
2020-12-15 21:29:14:209  vt_info数据表，第41次写入成功
2020-12-15 21:29:14:209  vt_info数据表，第42次写入成功
2020-12-15 21:29:14:209  vt_info数据表，第43次写入成功
2020-12-15 21:29:14:209  vt_info数据表，第44次写入成功
2020-12-15 21:29:14:209  vt_info数据表，第45次写入成功
2020-12-15 21:29:14:225  vt_info数据表，第46次写入成功
2020-12-15 21:29:14:225  vt_info数据表，第47次写入成功
2020-12-15 21:29:14:225  motor_info数据表，第0次写入成功
2020-12-15 21:29:14:225  motor_info数据表，第1次写入成功
2020-12-15 21:29:14:225  motor_info数据表，第2次写入成功
2020-12-15 21:29:14:241  motor_info数据表，第3次写入成功
2020-12-15 21:29:14:241  motor_info数据表，第4次写入成功
2020-12-15 21:29:14:241  motor_info数据表，第5次写入成功
2020-12-15 21:29:14:241  motor_info数据表，第6次写入成功
2020-12-15 21:29:14:241  motor_info数据表，第7次写入成功
2020-12-15 21:29:14:241  motor_info数据表，第8次写入成功
2020-12-15 21:29:14:256  motor_info数据表，第9次写入成功
2020-12-15 21:29:14:256  motor_info数据表，第10次写入成功
2020-12-15 21:29:14:256  motor_info数据表，第11次写入成功
2020-12-15 21:29:14:256  motor_info数据表，第12次写入成功
2020-12-15 21:29:14:256  motor_info数据表，第13次写入成功
2020-12-15 21:29:14:256  motor_info数据表，第14次写入成功
2020-12-15 21:29:14:272  motor_info数据表，第15次写入成功
2020-12-15 21:29:14:272  数据库关闭！
2020-12-15 21:39:46:760  收到来车信号，流水号：20201215213946，所有设备开始采集
2020-12-15 21:39:46:791  开启A/D采集
