2020-12-23 10:02:37:246  收到来车信号，流水号：20201223100237，所有设备开始采集
2020-12-23 10:02:37:305  开启A/D采集
2020-12-23 10:03:02:839  收到离车信号，流水号：20201223100237，线号：14，车号：059060，主控端：0，所有设备停止采集
2020-12-23 10:03:02:864  收到停止采集命令，开始停止采集
2020-12-23 10:03:02:894  停止采集数据
2020-12-23 10:03:02:896  采集连接已断开
2020-12-23 10:03:02:898  开始数据分析和落盘
2020-12-23 10:03:07:875  vibration1完成落盘
2020-12-23 10:03:11:772  vibration2完成落盘
2020-12-23 10:03:15:859  vibration3完成落盘
2020-12-23 10:03:19:905  vibration4完成落盘
2020-12-23 10:03:24:201  vibration5完成落盘
2020-12-23 10:03:28:179  vibration6完成落盘
2020-12-23 10:03:31:952  vibration7完成落盘
2020-12-23 10:03:35:860  vibration8完成落盘
2020-12-23 10:03:39:546  magnetic1完成落盘
2020-12-23 10:03:43:410  magnetic2完成落盘
2020-12-23 10:03:46:924  magnetic3完成落盘
2020-12-23 10:03:50:757  magnetic4完成落盘
2020-12-23 10:03:54:116  temperate1完成落盘
2020-12-23 10:03:57:760  temperate2完成落盘
2020-12-23 10:04:01:597  temperate3完成落盘
2020-12-23 10:04:05:500  temperate4完成落盘
2020-12-23 10:04:05:509  开始处理数据
2020-12-23 10:04:06:125  右侧计算完成
2020-12-23 10:04:06:602  左侧计算完成
2020-12-23 10:04:06:604  检查结果数据
2020-12-23 10:04:06:605  通知桌面显示数据
2020-12-23 10:04:06:622  开始写入数据库
2020-12-23 10:04:06:644  预警及报警参数加载完成
2020-12-23 10:04:06:646  数据库打开成功
2020-12-23 10:04:06:786  train_info数据表写入成功
2020-12-23 10:04:06:787  train_onlyid读取成功
2020-12-23 10:04:06:790  train_data数据表写入成功
2020-12-23 10:04:06:792  vt_info数据表，第0次写入成功
2020-12-23 10:04:06:794  vt_info数据表，第1次写入成功
2020-12-23 10:04:06:796  vt_info数据表，第2次写入成功
2020-12-23 10:04:06:798  vt_info数据表，第3次写入成功
2020-12-23 10:04:06:800  vt_info数据表，第4次写入成功
2020-12-23 10:04:06:802  vt_info数据表，第5次写入成功
2020-12-23 10:04:06:803  vt_info数据表，第6次写入成功
2020-12-23 10:04:06:806  vt_info数据表，第7次写入成功
2020-12-23 10:04:06:808  vt_info数据表，第8次写入成功
2020-12-23 10:04:06:810  vt_info数据表，第9次写入成功
2020-12-23 10:04:06:811  vt_info数据表，第10次写入成功
2020-12-23 10:04:06:813  vt_info数据表，第11次写入成功
2020-12-23 10:04:06:815  vt_info数据表，第12次写入成功
2020-12-23 10:04:06:817  vt_info数据表，第13次写入成功
2020-12-23 10:04:06:841  vt_info数据表，第14次写入成功
2020-12-23 10:04:06:843  vt_info数据表，第15次写入成功
2020-12-23 10:04:06:845  vt_info数据表，第16次写入成功
2020-12-23 10:04:06:848  vt_info数据表，第17次写入成功
2020-12-23 10:04:06:850  vt_info数据表，第18次写入成功
2020-12-23 10:04:06:852  vt_info数据表，第19次写入成功
2020-12-23 10:04:06:854  vt_info数据表，第20次写入成功
2020-12-23 10:04:06:856  vt_info数据表，第21次写入成功
2020-12-23 10:04:06:858  vt_info数据表，第22次写入成功
2020-12-23 10:04:06:860  vt_info数据表，第23次写入成功
2020-12-23 10:04:06:862  vt_info数据表，第24次写入成功
2020-12-23 10:04:06:864  vt_info数据表，第25次写入成功
2020-12-23 10:04:06:866  vt_info数据表，第26次写入成功
2020-12-23 10:04:06:868  vt_info数据表，第27次写入成功
2020-12-23 10:04:06:870  vt_info数据表，第28次写入成功
2020-12-23 10:04:06:894  vt_info数据表，第29次写入成功
2020-12-23 10:04:06:897  vt_info数据表，第30次写入成功
2020-12-23 10:04:06:899  vt_info数据表，第31次写入成功
2020-12-23 10:04:06:901  vt_info数据表，第32次写入成功
2020-12-23 10:04:06:903  vt_info数据表，第33次写入成功
2020-12-23 10:04:06:905  vt_info数据表，第34次写入成功
2020-12-23 10:04:06:907  vt_info数据表，第35次写入成功
2020-12-23 10:04:06:909  vt_info数据表，第36次写入成功
2020-12-23 10:04:06:911  vt_info数据表，第37次写入成功
2020-12-23 10:04:06:913  vt_info数据表，第38次写入成功
2020-12-23 10:04:06:915  vt_info数据表，第39次写入成功
2020-12-23 10:04:06:917  vt_info数据表，第40次写入成功
2020-12-23 10:04:06:919  vt_info数据表，第41次写入成功
2020-12-23 10:04:06:922  vt_info数据表，第42次写入成功
2020-12-23 10:04:06:946  vt_info数据表，第43次写入成功
2020-12-23 10:04:06:948  vt_info数据表，第44次写入成功
2020-12-23 10:04:06:950  vt_info数据表，第45次写入成功
2020-12-23 10:04:06:952  vt_info数据表，第46次写入成功
2020-12-23 10:04:06:954  vt_info数据表，第47次写入成功
2020-12-23 10:04:06:956  motor_info数据表，第0次写入成功
2020-12-23 10:04:06:958  motor_info数据表，第1次写入成功
2020-12-23 10:04:06:971  motor_info数据表，第2次写入成功
2020-12-23 10:04:06:973  motor_info数据表，第3次写入成功
2020-12-23 10:04:06:975  motor_info数据表，第4次写入成功
2020-12-23 10:04:06:977  motor_info数据表，第5次写入成功
2020-12-23 10:04:06:979  motor_info数据表，第6次写入成功
2020-12-23 10:04:06:981  motor_info数据表，第7次写入成功
2020-12-23 10:04:06:983  motor_info数据表，第8次写入成功
2020-12-23 10:04:06:985  motor_info数据表，第9次写入成功
2020-12-23 10:04:06:987  motor_info数据表，第10次写入成功
2020-12-23 10:04:07:011  motor_info数据表，第11次写入成功
2020-12-23 10:04:07:014  motor_info数据表，第12次写入成功
2020-12-23 10:04:07:016  motor_info数据表，第13次写入成功
2020-12-23 10:04:07:018  motor_info数据表，第14次写入成功
2020-12-23 10:04:07:020  motor_info数据表，第15次写入成功
2020-12-23 10:04:07:022  数据库关闭！
2020-12-23 10:12:07:848  收到来车信号，流水号：20201223101207，所有设备开始采集
2020-12-23 10:12:07:906  开启A/D采集
2020-12-23 10:12:33:840  收到离车信号，流水号：20201223101207，线号：14，车号：053054，主控端：0，所有设备停止采集
2020-12-23 10:12:33:866  收到停止采集命令，开始停止采集
2020-12-23 10:12:33:894  停止采集数据
2020-12-23 10:12:33:896  采集连接已断开
2020-12-23 10:12:33:898  开始数据分析和落盘
2020-12-23 10:12:38:521  vibration1完成落盘
2020-12-23 10:12:42:299  vibration2完成落盘
2020-12-23 10:12:46:224  vibration3完成落盘
2020-12-23 10:12:50:223  vibration4完成落盘
2020-12-23 10:12:53:780  vibration5完成落盘
2020-12-23 10:12:57:118  vibration6完成落盘
2020-12-23 10:13:00:729  vibration7完成落盘
2020-12-23 10:13:04:408  vibration8完成落盘
2020-12-23 10:13:08:198  magnetic1完成落盘
2020-12-23 10:13:12:119  magnetic2完成落盘
2020-12-23 10:13:15:989  magnetic3完成落盘
2020-12-23 10:13:19:892  magnetic4完成落盘
2020-12-23 10:13:23:919  temperate1完成落盘
2020-12-23 10:13:27:409  temperate2完成落盘
2020-12-23 10:13:31:306  temperate3完成落盘
2020-12-23 10:13:35:015  temperate4完成落盘
2020-12-23 10:13:35:025  开始处理数据
2020-12-23 10:13:35:662  右侧计算完成
2020-12-23 10:13:36:179  左侧计算完成
2020-12-23 10:13:36:181  检查结果数据
2020-12-23 10:13:36:182  通知桌面显示数据
2020-12-23 10:13:36:198  开始写入数据库
2020-12-23 10:13:36:332  预警及报警参数加载完成
2020-12-23 10:13:36:334  数据库打开成功
2020-12-23 10:13:36:336  train_info数据表写入成功
2020-12-23 10:13:36:338  train_onlyid读取成功
2020-12-23 10:13:36:340  train_data数据表写入成功
2020-12-23 10:13:36:342  vt_info数据表，第0次写入成功
2020-12-23 10:13:36:344  vt_info数据表，第1次写入成功
2020-12-23 10:13:36:346  vt_info数据表，第2次写入成功
2020-12-23 10:13:36:348  vt_info数据表，第3次写入成功
2020-12-23 10:13:36:350  vt_info数据表，第4次写入成功
2020-12-23 10:13:36:352  vt_info数据表，第5次写入成功
2020-12-23 10:13:36:354  vt_info数据表，第6次写入成功
2020-12-23 10:13:36:355  vt_info数据表，第7次写入成功
2020-12-23 10:13:36:357  vt_info数据表，第8次写入成功
2020-12-23 10:13:36:359  vt_info数据表，第9次写入成功
2020-12-23 10:13:36:361  vt_info数据表，第10次写入成功
2020-12-23 10:13:36:363  vt_info数据表，第11次写入成功
2020-12-23 10:13:36:387  vt_info数据表，第12次写入成功
2020-12-23 10:13:36:389  vt_info数据表，第13次写入成功
2020-12-23 10:13:36:391  vt_info数据表，第14次写入成功
2020-12-23 10:13:36:393  vt_info数据表，第15次写入成功
2020-12-23 10:13:36:395  vt_info数据表，第16次写入成功
2020-12-23 10:13:36:397  vt_info数据表，第17次写入成功
2020-12-23 10:13:36:399  vt_info数据表，第18次写入成功
2020-12-23 10:13:36:401  vt_info数据表，第19次写入成功
2020-12-23 10:13:36:403  vt_info数据表，第20次写入成功
2020-12-23 10:13:36:405  vt_info数据表，第21次写入成功
2020-12-23 10:13:36:407  vt_info数据表，第22次写入成功
