2020-12-14 22:03:14:683  收到来车信号，流水号：20201214220314，所有设备开始采集
2020-12-14 22:03:14:715  开启A/D采集
2020-12-14 22:03:40:465  收到离车信号，流水号：20201214220314，线号：14，车号：027028，主控端：0，所有设备停止采集
2020-12-14 22:03:40:465  收到停止采集命令，开始停止采集
2020-12-14 22:03:40:465  停止采集数据
2020-12-14 22:03:40:480  采集连接已断开
2020-12-14 22:03:40:480  开始数据分析和落盘
2020-12-14 22:03:45:668  vibration1完成落盘
2020-12-14 22:03:50:152  vibration2完成落盘
2020-12-14 22:03:54:574  vibration3完成落盘
2020-12-14 22:03:58:824  vibration4完成落盘
2020-12-14 22:04:03:121  vibration5完成落盘
2020-12-14 22:04:07:293  vibration6完成落盘
2020-12-14 22:04:11:387  vibration7完成落盘
2020-12-14 22:04:15:746  vibration8完成落盘
2020-12-14 22:04:19:996  magnetic1完成落盘
2020-12-14 22:04:24:278  magnetic2完成落盘
2020-12-14 22:04:28:731  magnetic3完成落盘
2020-12-14 22:04:33:200  magnetic4完成落盘
2020-12-14 22:04:37:387  temperate1完成落盘
2020-12-14 22:04:41:621  temperate2完成落盘
2020-12-14 22:04:45:871  temperate3完成落盘
2020-12-14 22:04:50:075  temperate4完成落盘
2020-12-14 22:04:50:075  开始处理数据
2020-12-14 22:04:50:715  右侧计算完成
2020-12-14 22:04:51:231  左侧计算完成
2020-12-14 22:04:51:231  检查结果数据
2020-12-14 22:04:51:231  通知桌面显示数据
2020-12-14 22:04:51:247  开始写入数据库
2020-12-14 22:04:51:278  预警及报警参数加载完成
2020-12-14 22:04:51:278  数据库打开成功
2020-12-14 22:04:51:278  train_info数据表写入成功
2020-12-14 22:04:51:340  train_onlyid读取成功
2020-12-14 22:04:51:340  train_data数据表写入成功
2020-12-14 22:04:51:340  vt_info数据表，第0次写入成功
2020-12-14 22:04:51:356  vt_info数据表，第1次写入成功
2020-12-14 22:04:51:356  vt_info数据表，第2次写入成功
2020-12-14 22:04:51:356  vt_info数据表，第3次写入成功
2020-12-14 22:04:51:356  vt_info数据表，第4次写入成功
2020-12-14 22:04:51:372  vt_info数据表，第5次写入成功
2020-12-14 22:04:51:372  vt_info数据表，第6次写入成功
2020-12-14 22:04:51:372  vt_info数据表，第7次写入成功
2020-12-14 22:04:51:372  vt_info数据表，第8次写入成功
2020-12-14 22:04:51:372  vt_info数据表，第9次写入成功
2020-12-14 22:04:51:387  vt_info数据表，第10次写入成功
2020-12-14 22:04:51:387  vt_info数据表，第11次写入成功
2020-12-14 22:04:51:387  vt_info数据表，第12次写入成功
2020-12-14 22:04:51:387  vt_info数据表，第13次写入成功
2020-12-14 22:04:51:403  vt_info数据表，第14次写入成功
2020-12-14 22:04:51:403  vt_info数据表，第15次写入成功
2020-12-14 22:04:51:403  vt_info数据表，第16次写入成功
2020-12-14 22:04:51:403  vt_info数据表，第17次写入成功
2020-12-14 22:04:51:418  vt_info数据表，第18次写入成功
2020-12-14 22:04:51:418  vt_info数据表，第19次写入成功
2020-12-14 22:04:51:418  vt_info数据表，第20次写入成功
2020-12-14 22:04:51:418  vt_info数据表，第21次写入成功
2020-12-14 22:04:51:418  vt_info数据表，第22次写入成功
2020-12-14 22:04:51:434  vt_info数据表，第23次写入成功
2020-12-14 22:04:51:434  vt_info数据表，第24次写入成功
2020-12-14 22:04:51:434  vt_info数据表，第25次写入成功
2020-12-14 22:04:51:434  vt_info数据表，第26次写入成功
2020-12-14 22:04:51:450  vt_info数据表，第27次写入成功
2020-12-14 22:04:51:450  vt_info数据表，第28次写入成功
2020-12-14 22:04:51:450  vt_info数据表，第29次写入成功
2020-12-14 22:04:51:450  vt_info数据表，第30次写入成功
2020-12-14 22:04:51:450  vt_info数据表，第31次写入成功
2020-12-14 22:04:51:465  vt_info数据表，第32次写入成功
2020-12-14 22:04:51:465  vt_info数据表，第33次写入成功
2020-12-14 22:04:51:465  vt_info数据表，第34次写入成功
2020-12-14 22:04:51:465  vt_info数据表，第35次写入成功
2020-12-14 22:04:51:481  vt_info数据表，第36次写入成功
2020-12-14 22:04:51:481  vt_info数据表，第37次写入成功
2020-12-14 22:04:51:481  vt_info数据表，第38次写入成功
2020-12-14 22:04:51:481  vt_info数据表，第39次写入成功
2020-12-14 22:04:51:497  vt_info数据表，第40次写入成功
2020-12-14 22:04:51:497  vt_info数据表，第41次写入成功
2020-12-14 22:04:51:497  vt_info数据表，第42次写入成功
2020-12-14 22:04:51:497  vt_info数据表，第43次写入成功
2020-12-14 22:04:51:497  vt_info数据表，第44次写入成功
2020-12-14 22:04:51:512  vt_info数据表，第45次写入成功
2020-12-14 22:04:51:512  vt_info数据表，第46次写入成功
2020-12-14 22:04:51:512  vt_info数据表，第47次写入成功
2020-12-14 22:04:51:512  motor_info数据表，第0次写入成功
2020-12-14 22:04:51:528  motor_info数据表，第1次写入成功
2020-12-14 22:04:51:528  motor_info数据表，第2次写入成功
2020-12-14 22:04:51:528  motor_info数据表，第3次写入成功
2020-12-14 22:04:51:528  motor_info数据表，第4次写入成功
2020-12-14 22:04:51:528  motor_info数据表，第5次写入成功
2020-12-14 22:04:51:528  motor_info数据表，第6次写入成功
2020-12-14 22:04:51:543  motor_info数据表，第7次写入成功
2020-12-14 22:04:51:543  motor_info数据表，第8次写入成功
2020-12-14 22:04:51:543  motor_info数据表，第9次写入成功
2020-12-14 22:04:51:543  motor_info数据表，第10次写入成功
2020-12-14 22:04:51:543  motor_info数据表，第11次写入成功
2020-12-14 22:04:51:543  motor_info数据表，第12次写入成功
2020-12-14 22:04:51:559  motor_info数据表，第13次写入成功
2020-12-14 22:04:51:559  motor_info数据表，第14次写入成功
2020-12-14 22:04:51:575  motor_info数据表，第15次写入成功
2020-12-14 22:04:51:575  数据库关闭！
2020-12-14 22:15:15:688  收到来车信号，流水号：20201214221515，所有设备开始采集
2020-12-14 22:15:15:719  开启A/D采集
2020-12-14 22:15:41:329  收到离车信号，流水号：20201214221515，线号：14，车号：011012，主控端：1，所有设备停止采集
2020-12-14 22:15:41:329  收到停止采集命令，开始停止采集
2020-12-14 22:15:41:329  停止采集数据
2020-12-14 22:15:41:329  采集连接已断开
2020-12-14 22:15:41:344  开始数据分析和落盘
2020-12-14 22:15:46:469  vibration1完成落盘
2020-12-14 22:15:50:813  vibration2完成落盘
2020-12-14 22:15:55:282  vibration3完成落盘
2020-12-14 22:15:59:704  vibration4完成落盘
2020-12-14 22:16:04:001  vibration5完成落盘
2020-12-14 22:16:08:282  vibration6完成落盘
2020-12-14 22:16:12:626  vibration7完成落盘
2020-12-14 22:16:16:876  vibration8完成落盘
2020-12-14 22:16:21:313  magnetic1完成落盘
