2020-12-16 11:02:51:111  收到来车信号，流水号：20201216110251，所有设备开始采集
2020-12-16 11:02:51:158  开启A/D采集
2020-12-16 11:03:16:722  收到离车信号，流水号：20201216110251，线号：14，车号：057058，主控端：0，所有设备停止采集
2020-12-16 11:03:16:754  收到停止采集命令，开始停止采集
2020-12-16 11:03:16:769  停止采集数据
2020-12-16 11:03:16:769  采集连接已断开
2020-12-16 11:03:16:785  开始数据分析和落盘
2020-12-16 11:03:21:988  vibration1完成落盘
2020-12-16 11:03:26:347  vibration2完成落盘
2020-12-16 11:03:30:707  vibration3完成落盘
2020-12-16 11:03:35:236  vibration4完成落盘
2020-12-16 11:03:39:643  vibration5完成落盘
2020-12-16 11:03:43:955  vibration6完成落盘
2020-12-16 11:03:48:174  vibration7完成落盘
2020-12-16 11:03:52:112  vibration8完成落盘
2020-12-16 11:03:56:221  magnetic1完成落盘
2020-12-16 11:04:00:705  magnetic2完成落盘
2020-12-16 11:04:04:985  magnetic3完成落盘
2020-12-16 11:04:09:501  magnetic4完成落盘
2020-12-16 11:04:13:532  temperate1完成落盘
2020-12-16 11:04:17:376  temperate2完成落盘
2020-12-16 11:04:21:485  temperate3完成落盘
2020-12-16 11:04:25:767  temperate4完成落盘
2020-12-16 11:04:25:782  开始处理数据
2020-12-16 11:04:26:126  右侧计算完成
2020-12-16 11:04:26:329  左侧计算完成
2020-12-16 11:04:26:329  检查结果数据
2020-12-16 11:04:26:329  通知桌面显示数据
2020-12-16 11:04:26:345  开始写入数据库
2020-12-16 11:04:26:376  预警及报警参数加载完成
2020-12-16 11:04:26:517  数据库打开成功
2020-12-16 11:04:26:517  train_info数据表写入成功
2020-12-16 11:04:26:517  train_onlyid读取成功
2020-12-16 11:04:26:517  train_data数据表写入成功
2020-12-16 11:04:26:517  vt_info数据表，第0次写入成功
2020-12-16 11:04:26:517  vt_info数据表，第1次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第2次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第3次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第4次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第5次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第6次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第7次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第8次写入成功
2020-12-16 11:04:26:532  vt_info数据表，第9次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第10次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第11次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第12次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第13次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第14次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第15次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第16次写入成功
2020-12-16 11:04:26:548  vt_info数据表，第17次写入成功
2020-12-16 11:04:26:564  vt_info数据表，第18次写入成功
2020-12-16 11:04:26:564  vt_info数据表，第19次写入成功
2020-12-16 11:04:26:579  vt_info数据表，第20次写入成功
2020-12-16 11:04:26:579  vt_info数据表，第21次写入成功
2020-12-16 11:04:26:579  vt_info数据表，第22次写入成功
2020-12-16 11:04:26:595  vt_info数据表，第23次写入成功
2020-12-16 11:04:26:595  vt_info数据表，第24次写入成功
2020-12-16 11:04:26:595  vt_info数据表，第25次写入成功
2020-12-16 11:04:26:595  vt_info数据表，第26次写入成功
2020-12-16 11:04:26:595  vt_info数据表，第27次写入成功
2020-12-16 11:04:26:595  vt_info数据表，第28次写入成功
2020-12-16 11:04:26:595  vt_info数据表，第29次写入成功
