2020-12-30 13:02:04:749  收到来车信号，流水号：20201230130204，所有设备开始采集
2020-12-30 13:02:04:797  开启A/D采集
2020-12-30 13:02:26:270  收到离车信号，流水号：20201230130204，线号：14，车号：027028，主控端：0，所有设备停止采集
2020-12-30 13:02:26:272  收到停止采集命令，开始停止采集
2020-12-30 13:02:26:278  停止采集数据
2020-12-30 13:02:26:281  采集连接已断开
2020-12-30 13:02:26:283  开始数据分析和落盘
2020-12-30 13:02:30:719  vibration1完成落盘
2020-12-30 13:02:34:564  vibration2完成落盘
2020-12-30 13:02:38:404  vibration3完成落盘
2020-12-30 13:02:42:262  vibration4完成落盘
2020-12-30 13:02:46:168  vibration5完成落盘
2020-12-30 13:02:50:057  vibration6完成落盘
2020-12-30 13:02:53:855  vibration7完成落盘
2020-12-30 13:02:57:735  vibration8完成落盘
2020-12-30 13:03:01:666  magnetic1完成落盘
2020-12-30 13:03:05:451  magnetic2完成落盘
2020-12-30 13:03:09:297  magnetic3完成落盘
2020-12-30 13:03:13:171  magnetic4完成落盘
2020-12-30 13:03:16:820  temperate1完成落盘
2020-12-30 13:03:20:514  temperate2完成落盘
2020-12-30 13:03:24:160  temperate3完成落盘
2020-12-30 13:03:27:788  temperate4完成落盘
2020-12-30 13:03:27:797  开始处理数据
2020-12-30 13:03:28:318  右侧计算完成
2020-12-30 13:03:28:748  左侧计算完成
2020-12-30 13:03:28:750  检查结果数据
2020-12-30 13:03:28:752  通知桌面显示数据
2020-12-30 13:03:28:768  开始写入数据库
2020-12-30 13:03:28:790  预警及报警参数加载完成
2020-12-30 13:03:28:792  数据库打开成功
2020-12-30 13:03:28:794  train_info数据表写入成功
2020-12-30 13:03:28:926  train_onlyid读取成功
2020-12-30 13:03:28:930  train_data数据表写入成功
2020-12-30 13:03:28:934  vt_info数据表，第0次写入成功
2020-12-30 13:03:28:938  vt_info数据表，第1次写入成功
2020-12-30 13:03:28:942  vt_info数据表，第2次写入成功
2020-12-30 13:03:28:945  vt_info数据表，第3次写入成功
2020-12-30 13:03:28:949  vt_info数据表，第4次写入成功
2020-12-30 13:03:28:953  vt_info数据表，第5次写入成功
2020-12-30 13:03:28:957  vt_info数据表，第6次写入成功
2020-12-30 13:03:28:960  vt_info数据表，第7次写入成功
2020-12-30 13:03:28:964  vt_info数据表，第8次写入成功
2020-12-30 13:03:28:967  vt_info数据表，第9次写入成功
2020-12-30 13:03:28:971  vt_info数据表，第10次写入成功
2020-12-30 13:03:28:975  vt_info数据表，第11次写入成功
2020-12-30 13:03:28:978  vt_info数据表，第12次写入成功
2020-12-30 13:03:28:982  vt_info数据表，第13次写入成功
2020-12-30 13:03:28:986  vt_info数据表，第14次写入成功
2020-12-30 13:03:28:989  vt_info数据表，第15次写入成功
2020-12-30 13:03:28:993  vt_info数据表，第16次写入成功
2020-12-30 13:03:28:997  vt_info数据表，第17次写入成功
2020-12-30 13:03:29:000  vt_info数据表，第18次写入成功
2020-12-30 13:03:29:004  vt_info数据表，第19次写入成功
2020-12-30 13:03:29:008  vt_info数据表，第20次写入成功
2020-12-30 13:03:29:012  vt_info数据表，第21次写入成功
2020-12-30 13:03:29:015  vt_info数据表，第22次写入成功
2020-12-30 13:03:29:019  vt_info数据表，第23次写入成功
2020-12-30 13:03:29:023  vt_info数据表，第24次写入成功
2020-12-30 13:03:29:026  vt_info数据表，第25次写入成功
2020-12-30 13:03:29:030  vt_info数据表，第26次写入成功
2020-12-30 13:03:29:034  vt_info数据表，第27次写入成功
2020-12-30 13:03:29:038  vt_info数据表，第28次写入成功
2020-12-30 13:03:29:041  vt_info数据表，第29次写入成功
2020-12-30 13:03:29:045  vt_info数据表，第30次写入成功
2020-12-30 13:03:29:049  vt_info数据表，第31次写入成功
2020-12-30 13:03:29:052  vt_info数据表，第32次写入成功
2020-12-30 13:03:29:056  vt_info数据表，第33次写入成功
2020-12-30 13:03:29:060  vt_info数据表，第34次写入成功
2020-12-30 13:03:29:063  vt_info数据表，第35次写入成功
2020-12-30 13:03:29:067  vt_info数据表，第36次写入成功
2020-12-30 13:03:29:071  vt_info数据表，第37次写入成功
2020-12-30 13:03:29:075  vt_info数据表，第38次写入成功
2020-12-30 13:03:29:078  vt_info数据表，第39次写入成功
2020-12-30 13:03:29:082  vt_info数据表，第40次写入成功
2020-12-30 13:03:29:086  vt_info数据表，第41次写入成功
2020-12-30 13:03:29:089  vt_info数据表，第42次写入成功
