2022-10-10 11:32:20:507  正在读取检测数据...
2022-10-10 11:32:26:041  开始处理数据
2022-10-10 11:32:26:326  右侧计算完成
2022-10-10 11:32:26:533  左侧计算完成
2022-10-10 11:32:26:535  检查结果数据
2022-10-10 11:32:26:537  通知桌面显示数据
2022-10-10 11:32:26:545  开始写入数据库
2022-10-10 11:32:26:649  预警及报警参数加载完成
2022-10-10 11:32:26:650  数据库打开成功
2022-10-10 11:32:26:683  train_info数据表写入成功
2022-10-10 11:32:26:685  train_onlyid读取成功
2022-10-10 11:32:26:702  train_data数据表写入成功
2022-10-10 11:32:26:704  vt_info数据表，第0次写入成功
2022-10-10 11:32:26:705  vt_info数据表，第1次写入成功
2022-10-10 11:32:26:735  vt_info数据表，第2次写入成功
2022-10-10 11:32:26:749  vt_info数据表，第3次写入成功
2022-10-10 11:32:26:751  vt_info数据表，第4次写入成功
2022-10-10 11:32:26:753  vt_info数据表，第5次写入成功
2022-10-10 11:32:26:754  vt_info数据表，第6次写入成功
2022-10-10 11:32:26:770  vt_info数据表，第7次写入成功
2022-10-10 11:32:26:773  vt_info数据表，第8次写入成功
2022-10-10 11:32:26:775  vt_info数据表，第9次写入成功
2022-10-10 11:32:26:779  vt_info数据表，第10次写入成功
2022-10-10 11:32:26:783  vt_info数据表，第11次写入成功
2022-10-10 11:32:26:800  vt_info数据表，第12次写入成功
2022-10-10 11:32:26:803  vt_info数据表，第13次写入成功
2022-10-10 11:32:26:804  vt_info数据表，第14次写入成功
2022-10-10 11:32:26:806  vt_info数据表，第15次写入成功
2022-10-10 11:32:26:810  vt_info数据表，第16次写入成功
2022-10-10 11:32:26:816  vt_info数据表，第17次写入成功
2022-10-10 11:32:26:821  vt_info数据表，第18次写入成功
2022-10-10 11:32:26:854  vt_info数据表，第19次写入成功
2022-10-10 11:32:26:856  vt_info数据表，第20次写入成功
2022-10-10 11:32:26:858  vt_info数据表，第21次写入成功
2022-10-10 11:32:26:860  vt_info数据表，第22次写入成功
2022-10-10 11:32:26:862  vt_info数据表，第23次写入成功
2022-10-10 11:32:26:865  vt_info数据表，第24次写入成功
2022-10-10 11:32:26:867  vt_info数据表，第25次写入成功
2022-10-10 11:32:26:871  vt_info数据表，第26次写入成功
2022-10-10 11:32:26:900  vt_info数据表，第27次写入成功
2022-10-10 11:32:26:903  vt_info数据表，第28次写入成功
2022-10-10 11:32:26:905  vt_info数据表，第29次写入成功
2022-10-10 11:32:26:907  vt_info数据表，第30次写入成功
2022-10-10 11:32:26:909  vt_info数据表，第31次写入成功
2022-10-10 11:32:26:912  vt_info数据表，第32次写入成功
2022-10-10 11:32:26:916  vt_info数据表，第33次写入成功
2022-10-10 11:32:26:922  vt_info数据表，第34次写入成功
2022-10-10 11:32:26:925  vt_info数据表，第35次写入成功
2022-10-10 11:32:26:953  vt_info数据表，第36次写入成功
2022-10-10 11:32:26:955  vt_info数据表，第37次写入成功
2022-10-10 11:32:26:956  vt_info数据表，第38次写入成功
2022-10-10 11:32:26:958  vt_info数据表，第39次写入成功
2022-10-10 11:32:26:961  vt_info数据表，第40次写入成功
2022-10-10 11:32:26:964  vt_info数据表，第41次写入成功
2022-10-10 11:32:26:966  vt_info数据表，第42次写入成功
2022-10-10 11:32:26:968  vt_info数据表，第43次写入成功
2022-10-10 11:32:26:972  vt_info数据表，第44次写入成功
2022-10-10 11:32:26:974  vt_info数据表，第45次写入成功
2022-10-10 11:32:26:976  vt_info数据表，第46次写入成功
2022-10-10 11:32:26:986  vt_info数据表，第47次写入成功
2022-10-10 11:32:27:003  motor_info数据表，第0次写入成功
2022-10-10 11:32:27:005  motor_info数据表，第1次写入成功
2022-10-10 11:32:27:006  motor_info数据表，第2次写入成功
2022-10-10 11:32:27:009  motor_info数据表，第3次写入成功
2022-10-10 11:32:27:010  motor_info数据表，第4次写入成功
2022-10-10 11:32:27:013  motor_info数据表，第5次写入成功
2022-10-10 11:32:27:015  motor_info数据表，第6次写入成功
2022-10-10 11:32:27:017  motor_info数据表，第7次写入成功
2022-10-10 11:32:27:020  motor_info数据表，第8次写入成功
2022-10-10 11:32:27:023  motor_info数据表，第9次写入成功
2022-10-10 11:32:27:025  motor_info数据表，第10次写入成功
2022-10-10 11:32:27:027  motor_info数据表，第11次写入成功
2022-10-10 11:32:27:045  motor_info数据表，第12次写入成功
2022-10-10 11:32:27:048  motor_info数据表，第13次写入成功
2022-10-10 11:32:27:049  motor_info数据表，第14次写入成功
2022-10-10 11:32:27:051  motor_info数据表，第15次写入成功
2022-10-10 11:32:27:052  数据库关闭！
