2020-12-29 14:03:51:225  收到来车信号，流水号：20201229140351，所有设备开始采集
2020-12-29 14:03:51:272  开启A/D采集
2020-12-29 14:04:12:618  收到离车信号，流水号：20201229140351，线号：14，车号：041042，主控端：1，所有设备停止采集
2020-12-29 14:04:12:620  收到停止采集命令，开始停止采集
2020-12-29 14:04:12:626  停止采集数据
2020-12-29 14:04:12:628  采集连接已断开
2020-12-29 14:04:12:630  开始数据分析和落盘
2020-12-29 14:04:16:984  vibration1完成落盘
2020-12-29 14:04:20:798  vibration2完成落盘
2020-12-29 14:04:24:634  vibration3完成落盘
2020-12-29 14:04:28:445  vibration4完成落盘
2020-12-29 14:04:32:282  vibration5完成落盘
2020-12-29 14:04:36:104  vibration6完成落盘
2020-12-29 14:04:39:945  vibration7完成落盘
2020-12-29 14:04:43:771  vibration8完成落盘
2020-12-29 14:04:47:621  magnetic1完成落盘
2020-12-29 14:04:51:396  magnetic2完成落盘
2020-12-29 14:04:55:206  magnetic3完成落盘
2020-12-29 14:04:58:856  magnetic4完成落盘
2020-12-29 14:05:02:482  temperate1完成落盘
2020-12-29 14:05:06:123  temperate2完成落盘
2020-12-29 14:05:09:727  temperate3完成落盘
2020-12-29 14:05:13:316  temperate4完成落盘
2020-12-29 14:05:13:325  开始处理数据
2020-12-29 14:05:13:883  右侧计算完成
2020-12-29 14:05:14:338  左侧计算完成
2020-12-29 14:05:14:340  检查结果数据
2020-12-29 14:05:14:342  通知桌面显示数据
2020-12-29 14:05:14:358  开始写入数据库
2020-12-29 14:05:14:381  预警及报警参数加载完成
2020-12-29 14:05:14:383  数据库打开成功
2020-12-29 14:05:14:385  train_info数据表写入成功
2020-12-29 14:05:14:518  train_onlyid读取成功
2020-12-29 14:05:14:522  train_data数据表写入成功
2020-12-29 14:05:14:526  vt_info数据表，第0次写入成功
2020-12-29 14:05:14:530  vt_info数据表，第1次写入成功
2020-12-29 14:05:14:533  vt_info数据表，第2次写入成功
2020-12-29 14:05:14:537  vt_info数据表，第3次写入成功
2020-12-29 14:05:14:541  vt_info数据表，第4次写入成功
2020-12-29 14:05:14:544  vt_info数据表，第5次写入成功
2020-12-29 14:05:14:548  vt_info数据表，第6次写入成功
2020-12-29 14:05:14:552  vt_info数据表，第7次写入成功
2020-12-29 14:05:14:555  vt_info数据表，第8次写入成功
2020-12-29 14:05:14:559  vt_info数据表，第9次写入成功
2020-12-29 14:05:14:563  vt_info数据表，第10次写入成功
2020-12-29 14:05:14:567  vt_info数据表，第11次写入成功
2020-12-29 14:05:14:570  vt_info数据表，第12次写入成功
2020-12-29 14:05:14:574  vt_info数据表，第13次写入成功
2020-12-29 14:05:14:578  vt_info数据表，第14次写入成功
2020-12-29 14:05:14:581  vt_info数据表，第15次写入成功
2020-12-29 14:05:14:585  vt_info数据表，第16次写入成功
2020-12-29 14:05:14:589  vt_info数据表，第17次写入成功
2020-12-29 14:05:14:593  vt_info数据表，第18次写入成功
2020-12-29 14:05:14:597  vt_info数据表，第19次写入成功
2020-12-29 14:05:14:600  vt_info数据表，第20次写入成功
2020-12-29 14:05:14:604  vt_info数据表，第21次写入成功
2020-12-29 14:05:14:608  vt_info数据表，第22次写入成功
2020-12-29 14:05:14:611  vt_info数据表，第23次写入成功
2020-12-29 14:05:14:615  vt_info数据表，第24次写入成功
2020-12-29 14:05:14:619  vt_info数据表，第25次写入成功
2020-12-29 14:05:14:623  vt_info数据表，第26次写入成功
2020-12-29 14:05:14:626  vt_info数据表，第27次写入成功
2020-12-29 14:05:14:630  vt_info数据表，第28次写入成功
2020-12-29 14:05:14:634  vt_info数据表，第29次写入成功
2020-12-29 14:05:14:637  vt_info数据表，第30次写入成功
2020-12-29 14:05:14:641  vt_info数据表，第31次写入成功
2020-12-29 14:05:14:645  vt_info数据表，第32次写入成功
2020-12-29 14:05:14:649  vt_info数据表，第33次写入成功
2020-12-29 14:05:14:652  vt_info数据表，第34次写入成功
2020-12-29 14:05:14:656  vt_info数据表，第35次写入成功
2020-12-29 14:05:14:660  vt_info数据表，第36次写入成功
2020-12-29 14:05:14:663  vt_info数据表，第37次写入成功
2020-12-29 14:05:14:667  vt_info数据表，第38次写入成功
2020-12-29 14:05:14:671  vt_info数据表，第39次写入成功
2020-12-29 14:05:14:675  vt_info数据表，第40次写入成功
2020-12-29 14:05:14:678  vt_info数据表，第41次写入成功
2020-12-29 14:05:14:682  vt_info数据表，第42次写入成功
2020-12-29 14:05:14:686  vt_info数据表，第43次写入成功
2020-12-29 14:05:14:689  vt_info数据表，第44次写入成功
2020-12-29 14:05:14:693  vt_info数据表，第45次写入成功
2020-12-29 14:05:14:697  vt_info数据表，第46次写入成功
2020-12-29 14:05:14:700  vt_info数据表，第47次写入成功
2020-12-29 14:05:14:703  motor_info数据表，第0次写入成功
2020-12-29 14:05:14:706  motor_info数据表，第1次写入成功
2020-12-29 14:05:14:709  motor_info数据表，第2次写入成功
2020-12-29 14:05:14:712  motor_info数据表，第3次写入成功
2020-12-29 14:05:14:714  motor_info数据表，第4次写入成功
2020-12-29 14:05:14:717  motor_info数据表，第5次写入成功
2020-12-29 14:05:14:720  motor_info数据表，第6次写入成功
2020-12-29 14:05:14:722  motor_info数据表，第7次写入成功
2020-12-29 14:05:14:725  motor_info数据表，第8次写入成功
2020-12-29 14:05:14:727  motor_info数据表，第9次写入成功
2020-12-29 14:05:14:730  motor_info数据表，第10次写入成功
2020-12-29 14:05:14:733  motor_info数据表，第11次写入成功
2020-12-29 14:05:14:736  motor_info数据表，第12次写入成功
2020-12-29 14:05:14:738  motor_info数据表，第13次写入成功
2020-12-29 14:05:14:741  motor_info数据表，第14次写入成功
2020-12-29 14:05:14:753  motor_info数据表，第15次写入成功
