2020-12-25 18:01:47:772  收到来车信号，流水号：20201225180147，所有设备开始采集
2020-12-25 18:01:47:820  开启A/D采集
2020-12-25 18:02:09:751  收到离车信号，流水号：20201225180147，线号：14，车号：019020，主控端：1，所有设备停止采集
2020-12-25 18:02:09:753  收到停止采集命令，开始停止采集
2020-12-25 18:02:09:760  停止采集数据
2020-12-25 18:02:09:762  采集连接已断开
2020-12-25 18:02:09:764  开始数据分析和落盘
2020-12-25 18:02:13:888  vibration1完成落盘
2020-12-25 18:02:17:238  vibration2完成落盘
2020-12-25 18:02:20:727  vibration3完成落盘
2020-12-25 18:02:24:010  vibration4完成落盘
2020-12-25 18:02:27:775  vibration5完成落盘
2020-12-25 18:02:31:325  vibration6完成落盘
2020-12-25 18:02:34:711  vibration7完成落盘
2020-12-25 18:02:37:789  vibration8完成落盘
2020-12-25 18:02:41:404  magnetic1完成落盘
2020-12-25 18:02:44:963  magnetic2完成落盘
2020-12-25 18:02:48:335  magnetic3完成落盘
2020-12-25 18:02:51:852  magnetic4完成落盘
2020-12-25 18:02:55:366  temperate1完成落盘
2020-12-25 18:02:58:629  temperate2完成落盘
2020-12-25 18:03:01:760  temperate3完成落盘
2020-12-25 18:03:04:927  temperate4完成落盘
2020-12-25 18:03:04:937  开始处理数据
2020-12-25 18:03:05:448  右侧计算完成
2020-12-25 18:03:05:929  左侧计算完成
2020-12-25 18:03:05:931  检查结果数据
2020-12-25 18:03:05:933  通知桌面显示数据
2020-12-25 18:03:05:949  开始写入数据库
2020-12-25 18:03:05:968  预警及报警参数加载完成
2020-12-25 18:03:05:970  数据库打开成功
2020-12-25 18:03:05:972  train_info数据表写入成功
2020-12-25 18:03:06:099  train_onlyid读取成功
2020-12-25 18:03:06:104  train_data数据表写入成功
2020-12-25 18:03:06:108  vt_info数据表，第0次写入成功
2020-12-25 18:03:06:111  vt_info数据表，第1次写入成功
2020-12-25 18:03:06:115  vt_info数据表，第2次写入成功
2020-12-25 18:03:06:119  vt_info数据表，第3次写入成功
2020-12-25 18:03:06:123  vt_info数据表，第4次写入成功
2020-12-25 18:03:06:126  vt_info数据表，第5次写入成功
2020-12-25 18:03:06:130  vt_info数据表，第6次写入成功
2020-12-25 18:03:06:133  vt_info数据表，第7次写入成功
2020-12-25 18:03:06:137  vt_info数据表，第8次写入成功
2020-12-25 18:03:06:141  vt_info数据表，第9次写入成功
2020-12-25 18:03:06:145  vt_info数据表，第10次写入成功
2020-12-25 18:03:06:148  vt_info数据表，第11次写入成功
2020-12-25 18:03:06:152  vt_info数据表，第12次写入成功
2020-12-25 18:03:06:156  vt_info数据表，第13次写入成功
2020-12-25 18:03:06:159  vt_info数据表，第14次写入成功
2020-12-25 18:03:06:163  vt_info数据表，第15次写入成功
2020-12-25 18:03:06:167  vt_info数据表，第16次写入成功
2020-12-25 18:03:06:170  vt_info数据表，第17次写入成功
2020-12-25 18:03:06:174  vt_info数据表，第18次写入成功
