2020-12-27 05:09:28:318  收到来车信号，流水号：20201227050928，所有设备开始采集
2020-12-27 05:09:28:376  开启A/D采集
2020-12-27 05:10:08:232  收到离车信号，流水号：20201227050928，线号：0，车号：0，主控端：0，所有设备停止采集
2020-12-27 05:10:08:234  收到停止采集命令，开始停止采集
2020-12-27 05:10:08:240  停止采集数据
2020-12-27 05:10:08:242  采集连接已断开
2020-12-27 05:10:08:244  开始数据分析和落盘
2020-12-27 05:10:16:332  vibration1完成落盘
2020-12-27 05:10:23:330  vibration2完成落盘
2020-12-27 05:10:30:194  vibration3完成落盘
2020-12-27 05:10:36:794  vibration4完成落盘
2020-12-27 05:10:42:769  vibration5完成落盘
2020-12-27 05:10:49:141  vibration6完成落盘
2020-12-27 05:10:55:517  vibration7完成落盘
2020-12-27 05:11:01:785  vibration8完成落盘
2020-12-27 05:11:08:620  magnetic1完成落盘
2020-12-27 05:11:15:424  magnetic2完成落盘
2020-12-27 05:11:21:892  magnetic3完成落盘
2020-12-27 05:11:28:174  magnetic4完成落盘
2020-12-27 05:11:34:816  temperate1完成落盘
2020-12-27 05:11:40:964  temperate2完成落盘
2020-12-27 05:11:47:118  temperate3完成落盘
2020-12-27 05:11:52:537  temperate4完成落盘
2020-12-27 05:11:52:549  开始处理数据
2020-12-27 05:11:53:164  右侧计算完成
2020-12-27 05:11:53:554  左侧计算完成
2020-12-27 05:11:53:556  检查结果数据
2020-12-27 05:11:53:558  通知桌面显示数据
2020-12-27 05:11:53:572  开始写入数据库
2020-12-27 05:11:53:584  预警及报警参数加载完成
2020-12-27 05:11:53:586  数据库打开成功
2020-12-27 05:11:53:588  train_info数据表写入成功
2020-12-27 05:11:53:590  train_onlyid读取成功
2020-12-27 05:11:53:594  train_data数据表写入成功
2020-12-27 05:11:53:598  train_fault数据表写入1、1成功
2020-12-27 05:11:53:600  train_fault数据表写入2、1成功
2020-12-27 05:11:53:602  train_fault数据表写入3、1成功
2020-12-27 05:11:53:606  vt_info数据表，第0次写入成功
2020-12-27 05:11:53:608  vt_info数据表，第1次写入成功
2020-12-27 05:11:53:612  vt_info数据表，第2次写入成功
2020-12-27 05:11:53:616  vt_info数据表，第3次写入成功
2020-12-27 05:11:53:620  vt_info数据表，第4次写入成功
2020-12-27 05:11:53:624  vt_info数据表，第5次写入成功
2020-12-27 05:11:53:628  vt_info数据表，第6次写入成功
2020-12-27 05:11:53:632  vt_info数据表，第7次写入成功
2020-12-27 05:11:53:634  vt_info数据表，第8次写入成功
2020-12-27 05:11:53:638  vt_info数据表，第9次写入成功
2020-12-27 05:11:53:642  vt_info数据表，第10次写入成功
2020-12-27 05:11:53:646  vt_info数据表，第11次写入成功
