2020-12-31 09:02:21:282  收到来车信号，流水号：20201231090221，所有设备开始采集
2020-12-31 09:02:21:364  开启A/D采集
2020-12-31 09:02:46:983  收到离车信号，流水号：20201231090221，线号：14，车号：005006，主控端：0，所有设备停止采集
2020-12-31 09:02:47:007  收到停止采集命令，开始停止采集
2020-12-31 09:02:47:032  停止采集数据
2020-12-31 09:02:47:034  采集连接已断开
2020-12-31 09:02:47:036  开始数据分析和落盘
2020-12-31 09:02:51:659  vibration1完成落盘
2020-12-31 09:02:55:379  vibration2完成落盘
2020-12-31 09:02:59:010  vibration3完成落盘
2020-12-31 09:03:02:189  vibration4完成落盘
2020-12-31 09:03:06:017  vibration5完成落盘
2020-12-31 09:03:09:594  vibration6完成落盘
2020-12-31 09:03:13:310  vibration7完成落盘
2020-12-31 09:03:16:871  vibration8完成落盘
2020-12-31 09:03:20:697  magnetic1完成落盘
2020-12-31 09:03:24:671  magnetic2完成落盘
2020-12-31 09:03:28:825  magnetic3完成落盘
2020-12-31 09:03:32:617  magnetic4完成落盘
2020-12-31 09:03:36:442  temperate1完成落盘
2020-12-31 09:03:39:794  temperate2完成落盘
2020-12-31 09:03:43:922  temperate3完成落盘
2020-12-31 09:03:47:390  temperate4完成落盘
2020-12-31 09:03:47:396  开始处理数据
2020-12-31 09:03:48:003  右侧计算完成
2020-12-31 09:03:48:489  左侧计算完成
2020-12-31 09:03:48:490  检查结果数据
2020-12-31 09:03:48:492  通知桌面显示数据
2020-12-31 09:03:48:508  开始写入数据库
2020-12-31 09:03:48:643  预警及报警参数加载完成
2020-12-31 09:03:48:645  数据库打开成功
2020-12-31 09:03:48:647  train_info数据表写入成功
2020-12-31 09:03:48:648  train_onlyid读取成功
2020-12-31 09:03:48:649  train_data数据表写入成功
2020-12-31 09:03:48:651  vt_info数据表，第0次写入成功
2020-12-31 09:03:48:653  vt_info数据表，第1次写入成功
2020-12-31 09:03:48:654  vt_info数据表，第2次写入成功
2020-12-31 09:03:48:656  vt_info数据表，第3次写入成功
2020-12-31 09:03:48:657  vt_info数据表，第4次写入成功
2020-12-31 09:03:48:659  vt_info数据表，第5次写入成功
2020-12-31 09:03:48:660  vt_info数据表，第6次写入成功
2020-12-31 09:03:48:662  vt_info数据表，第7次写入成功
2020-12-31 09:03:48:663  vt_info数据表，第8次写入成功
2020-12-31 09:03:48:665  vt_info数据表，第9次写入成功
