2020-12-19 21:03:34:818  收到来车信号，流水号：20201219210334，所有设备开始采集
2020-12-19 21:03:35:001  开启A/D采集
2020-12-19 21:04:00:487  收到离车信号，流水号：20201219210334，线号：14，车号：007008，主控端：0，所有设备停止采集
2020-12-19 21:04:00:489  收到停止采集命令，开始停止采集
2020-12-19 21:04:00:491  停止采集数据
2020-12-19 21:04:00:493  采集连接已断开
2020-12-19 21:04:00:495  开始数据分析和落盘
2020-12-19 21:04:21:793  vibration1完成落盘
2020-12-19 21:04:39:675  vibration2完成落盘
2020-12-19 21:04:58:769  vibration3完成落盘
2020-12-19 21:05:16:946  vibration4完成落盘
2020-12-19 21:05:35:232  vibration5完成落盘
2020-12-19 21:05:53:441  vibration6完成落盘
2020-12-19 21:06:11:711  vibration7完成落盘
2020-12-19 21:06:30:670  vibration8完成落盘
2020-12-19 21:06:49:408  magnetic1完成落盘
2020-12-19 21:07:07:081  magnetic2完成落盘
2020-12-19 21:07:25:885  magnetic3完成落盘
2020-12-19 21:07:45:517  magnetic4完成落盘
2020-12-19 21:08:04:565  temperate1完成落盘
2020-12-19 21:08:22:965  temperate2完成落盘
2020-12-19 21:08:42:557  temperate3完成落盘
2020-12-19 21:09:00:244  temperate4完成落盘
2020-12-19 21:09:00:253  开始处理数据
2020-12-19 21:09:01:134  右侧计算完成
2020-12-19 21:09:01:520  左侧计算完成
2020-12-19 21:09:01:522  检查结果数据
2020-12-19 21:09:01:524  通知桌面显示数据
2020-12-19 21:09:01:541  开始写入数据库
2020-12-19 21:09:01:562  预警及报警参数加载完成
2020-12-19 21:09:01:564  数据库打开成功
2020-12-19 21:09:01:566  train_info数据表写入成功
2020-12-19 21:09:01:626  train_onlyid读取成功
2020-12-19 21:09:01:631  train_data数据表写入成功
2020-12-19 21:09:01:634  vt_info数据表，第0次写入成功
2020-12-19 21:09:01:638  vt_info数据表，第1次写入成功
2020-12-19 21:09:01:642  vt_info数据表，第2次写入成功
2020-12-19 21:09:01:646  vt_info数据表，第3次写入成功
2020-12-19 21:09:01:649  vt_info数据表，第4次写入成功
2020-12-19 21:09:01:653  vt_info数据表，第5次写入成功
2020-12-19 21:09:01:656  vt_info数据表，第6次写入成功
2020-12-19 21:09:01:660  vt_info数据表，第7次写入成功
2020-12-19 21:09:01:663  vt_info数据表，第8次写入成功
2020-12-19 21:09:01:667  vt_info数据表，第9次写入成功
2020-12-19 21:09:01:671  vt_info数据表，第10次写入成功
2020-12-19 21:09:01:675  vt_info数据表，第11次写入成功
2020-12-19 21:09:01:678  vt_info数据表，第12次写入成功
2020-12-19 21:09:01:682  vt_info数据表，第13次写入成功
2020-12-19 21:09:01:685  vt_info数据表，第14次写入成功
2020-12-19 21:09:01:689  vt_info数据表，第15次写入成功
2020-12-19 21:09:01:693  vt_info数据表，第16次写入成功
2020-12-19 21:09:01:696  vt_info数据表，第17次写入成功
2020-12-19 21:09:01:700  vt_info数据表，第18次写入成功
2020-12-19 21:09:01:704  vt_info数据表，第19次写入成功
2020-12-19 21:09:01:707  vt_info数据表，第20次写入成功
2020-12-19 21:09:01:711  vt_info数据表，第21次写入成功
2020-12-19 21:09:01:714  vt_info数据表，第22次写入成功
2020-12-19 21:09:01:719  vt_info数据表，第23次写入成功
2020-12-19 21:09:01:723  vt_info数据表，第24次写入成功
2020-12-19 21:09:01:726  vt_info数据表，第25次写入成功
2020-12-19 21:09:01:730  vt_info数据表，第26次写入成功
2020-12-19 21:09:01:734  vt_info数据表，第27次写入成功
2020-12-19 21:09:01:737  vt_info数据表，第28次写入成功
2020-12-19 21:09:01:741  vt_info数据表，第29次写入成功
2020-12-19 21:09:01:745  vt_info数据表，第30次写入成功
2020-12-19 21:09:01:748  vt_info数据表，第31次写入成功
2020-12-19 21:09:01:752  vt_info数据表，第32次写入成功
2020-12-19 21:09:01:756  vt_info数据表，第33次写入成功
2020-12-19 21:09:01:759  vt_info数据表，第34次写入成功
2020-12-19 21:09:01:763  vt_info数据表，第35次写入成功
2020-12-19 21:09:01:767  vt_info数据表，第36次写入成功
2020-12-19 21:09:01:770  vt_info数据表，第37次写入成功
2020-12-19 21:09:01:774  vt_info数据表，第38次写入成功
2020-12-19 21:09:01:777  vt_info数据表，第39次写入成功
2020-12-19 21:09:01:781  vt_info数据表，第40次写入成功
2020-12-19 21:09:01:785  vt_info数据表，第41次写入成功
2020-12-19 21:09:01:788  vt_info数据表，第42次写入成功
2020-12-19 21:09:01:792  vt_info数据表，第43次写入成功
2020-12-19 21:09:01:796  vt_info数据表，第44次写入成功
2020-12-19 21:09:01:799  vt_info数据表，第45次写入成功
2020-12-19 21:09:01:803  vt_info数据表，第46次写入成功
2020-12-19 21:09:01:806  vt_info数据表，第47次写入成功
2020-12-19 21:09:01:809  motor_info数据表，第0次写入成功
2020-12-19 21:09:01:812  motor_info数据表，第1次写入成功
2020-12-19 21:09:01:814  motor_info数据表，第2次写入成功
2020-12-19 21:09:01:817  motor_info数据表，第3次写入成功
2020-12-19 21:09:01:819  motor_info数据表，第4次写入成功
2020-12-19 21:09:01:822  motor_info数据表，第5次写入成功
2020-12-19 21:09:01:825  motor_info数据表，第6次写入成功
2020-12-19 21:09:01:827  motor_info数据表，第7次写入成功
2020-12-19 21:09:01:830  motor_info数据表，第8次写入成功
2020-12-19 21:09:01:833  motor_info数据表，第9次写入成功
2020-12-19 21:09:01:835  motor_info数据表，第10次写入成功
2020-12-19 21:09:01:838  motor_info数据表，第11次写入成功
2020-12-19 21:09:01:840  motor_info数据表，第12次写入成功
2020-12-19 21:09:01:843  motor_info数据表，第13次写入成功
2020-12-19 21:09:01:846  motor_info数据表，第14次写入成功
2020-12-19 21:09:01:900  motor_info数据表，第15次写入成功
2020-12-19 21:09:01:902  数据库关闭！
2020-12-19 21:15:17:489  收到来车信号，流水号：20201219211517，所有设备开始采集
2020-12-19 21:15:17:634  开启A/D采集
2020-12-19 21:15:43:288  收到离车信号，流水号：20201219211517，线号：14，车号：021022，主控端：0，所有设备停止采集
2020-12-19 21:15:43:290  收到停止采集命令，开始停止采集
2020-12-19 21:15:43:293  停止采集数据
2020-12-19 21:15:43:295  采集连接已断开
2020-12-19 21:15:43:297  开始数据分析和落盘
2020-12-19 21:16:10:826  vibration1完成落盘
2020-12-19 21:16:33:444  vibration2完成落盘
2020-12-19 21:16:56:149  vibration3完成落盘
2020-12-19 21:17:19:777  vibration4完成落盘
2020-12-19 21:17:42:704  vibration5完成落盘
2020-12-19 21:18:06:187  vibration6完成落盘
2020-12-19 21:18:29:256  vibration7完成落盘
2020-12-19 21:18:52:200  vibration8完成落盘
2020-12-19 21:19:14:779  magnetic1完成落盘
2020-12-19 21:19:37:378  magnetic2完成落盘
2020-12-19 21:20:00:397  magnetic3完成落盘
2020-12-19 21:20:23:825  magnetic4完成落盘
2020-12-19 21:20:46:821  temperate1完成落盘
2020-12-19 21:21:10:330  temperate2完成落盘
2020-12-19 21:21:33:724  temperate3完成落盘
2020-12-19 21:21:56:433  temperate4完成落盘
2020-12-19 21:21:56:442  开始处理数据
2020-12-19 21:21:57:533  右侧计算完成
2020-12-19 21:21:57:959  左侧计算完成
2020-12-19 21:21:57:960  检查结果数据
2020-12-19 21:21:57:962  通知桌面显示数据
2020-12-19 21:21:57:981  开始写入数据库
