2020-12-16 19:03:28:215  收到来车信号，流水号：20201216190328，所有设备开始采集
2020-12-16 19:03:28:250  开启A/D采集
2020-12-16 19:03:53:714  收到离车信号，流水号：20201216190328，线号：14，车号：057058，主控端：0，所有设备停止采集
2020-12-16 19:03:53:716  收到停止采集命令，开始停止采集
2020-12-16 19:03:53:722  停止采集数据
2020-12-16 19:03:53:724  采集连接已断开
2020-12-16 19:03:53:726  开始数据分析和落盘
2020-12-16 19:03:58:609  vibration1完成落盘
2020-12-16 19:04:02:905  vibration2完成落盘
2020-12-16 19:04:06:403  vibration3完成落盘
2020-12-16 19:04:10:704  vibration4完成落盘
2020-12-16 19:04:14:993  vibration5完成落盘
2020-12-16 19:04:19:099  vibration6完成落盘
2020-12-16 19:04:23:076  vibration7完成落盘
2020-12-16 19:04:26:439  vibration8完成落盘
2020-12-16 19:04:30:325  magnetic1完成落盘
2020-12-16 19:04:34:593  magnetic2完成落盘
2020-12-16 19:04:37:806  magnetic3完成落盘
2020-12-16 19:04:41:622  magnetic4完成落盘
2020-12-16 19:04:45:274  temperate1完成落盘
2020-12-16 19:04:49:010  temperate2完成落盘
2020-12-16 19:04:53:147  temperate3完成落盘
2020-12-16 19:04:56:362  temperate4完成落盘
2020-12-16 19:04:56:371  开始处理数据
2020-12-16 19:04:56:676  右侧计算完成
2020-12-16 19:04:56:905  左侧计算完成
2020-12-16 19:04:56:907  检查结果数据
2020-12-16 19:04:56:909  通知桌面显示数据
2020-12-16 19:04:56:926  开始写入数据库
2020-12-16 19:04:56:947  预警及报警参数加载完成
2020-12-16 19:04:56:949  数据库打开成功
2020-12-16 19:04:56:951  train_info数据表写入成功
2020-12-16 19:04:57:012  train_onlyid读取成功
2020-12-16 19:04:57:016  train_data数据表写入成功
2020-12-16 19:04:57:020  vt_info数据表，第0次写入成功
2020-12-16 19:04:57:023  vt_info数据表，第1次写入成功
2020-12-16 19:04:57:027  vt_info数据表，第2次写入成功
2020-12-16 19:04:57:030  vt_info数据表，第3次写入成功
2020-12-16 19:04:57:034  vt_info数据表，第4次写入成功
2020-12-16 19:04:57:038  vt_info数据表，第5次写入成功
2020-12-16 19:04:57:041  vt_info数据表，第6次写入成功
2020-12-16 19:04:57:045  vt_info数据表，第7次写入成功
2020-12-16 19:04:57:049  vt_info数据表，第8次写入成功
2020-12-16 19:04:57:052  vt_info数据表，第9次写入成功
2020-12-16 19:04:57:056  vt_info数据表，第10次写入成功
2020-12-16 19:04:57:059  vt_info数据表，第11次写入成功
2020-12-16 19:04:57:063  vt_info数据表，第12次写入成功
2020-12-16 19:04:57:066  vt_info数据表，第13次写入成功
2020-12-16 19:04:57:070  vt_info数据表，第14次写入成功
2020-12-16 19:04:57:073  vt_info数据表，第15次写入成功
