2020-12-24 16:01:25:797  收到来车信号，流水号：20201224160125，所有设备开始采集
2020-12-24 16:01:25:833  开启A/D采集
2020-12-24 16:01:51:488  收到离车信号，流水号：20201224160125，线号：14，车号：053054，主控端：0，所有设备停止采集
2020-12-24 16:01:51:490  收到停止采集命令，开始停止采集
2020-12-24 16:01:51:493  停止采集数据
2020-12-24 16:01:51:496  采集连接已断开
2020-12-24 16:01:51:498  开始数据分析和落盘
2020-12-24 16:01:56:199  vibration1完成落盘
2020-12-24 16:02:00:163  vibration2完成落盘
2020-12-24 16:02:03:663  vibration3完成落盘
2020-12-24 16:02:07:178  vibration4完成落盘
2020-12-24 16:02:10:809  vibration5完成落盘
2020-12-24 16:02:14:297  vibration6完成落盘
2020-12-24 16:02:17:854  vibration7完成落盘
2020-12-24 16:02:21:448  vibration8完成落盘
2020-12-24 16:02:25:182  magnetic1完成落盘
2020-12-24 16:02:28:670  magnetic2完成落盘
2020-12-24 16:02:32:557  magnetic3完成落盘
2020-12-24 16:02:36:206  magnetic4完成落盘
2020-12-24 16:02:39:871  temperate1完成落盘
2020-12-24 16:02:43:674  temperate2完成落盘
2020-12-24 16:02:47:270  temperate3完成落盘
2020-12-24 16:02:50:785  temperate4完成落盘
2020-12-24 16:02:50:794  开始处理数据
2020-12-24 16:02:51:412  右侧计算完成
2020-12-24 16:02:51:884  左侧计算完成
2020-12-24 16:02:51:886  检查结果数据
2020-12-24 16:02:51:888  通知桌面显示数据
2020-12-24 16:02:51:902  开始写入数据库
2020-12-24 16:02:51:925  预警及报警参数加载完成
2020-12-24 16:02:51:927  数据库打开成功
2020-12-24 16:02:51:929  train_info数据表写入成功
2020-12-24 16:02:51:990  train_onlyid读取成功
2020-12-24 16:02:51:994  train_data数据表写入成功
2020-12-24 16:02:51:998  vt_info数据表，第0次写入成功
2020-12-24 16:02:52:001  vt_info数据表，第1次写入成功
2020-12-24 16:02:52:005  vt_info数据表，第2次写入成功
2020-12-24 16:02:52:009  vt_info数据表，第3次写入成功
2020-12-24 16:02:52:012  vt_info数据表，第4次写入成功
2020-12-24 16:02:52:016  vt_info数据表，第5次写入成功
2020-12-24 16:02:52:020  vt_info数据表，第6次写入成功
2020-12-24 16:02:52:023  vt_info数据表，第7次写入成功
2020-12-24 16:02:52:027  vt_info数据表，第8次写入成功
2020-12-24 16:02:52:031  vt_info数据表，第9次写入成功
2020-12-24 16:02:52:035  vt_info数据表，第10次写入成功
2020-12-24 16:02:52:038  vt_info数据表，第11次写入成功
2020-12-24 16:02:52:042  vt_info数据表，第12次写入成功
2020-12-24 16:02:52:046  vt_info数据表，第13次写入成功
2020-12-24 16:02:52:049  vt_info数据表，第14次写入成功
2020-12-24 16:02:52:053  vt_info数据表，第15次写入成功
2020-12-24 16:02:52:056  vt_info数据表，第16次写入成功
2020-12-24 16:02:52:060  vt_info数据表，第17次写入成功
