2020-12-26 23:03:13:169  收到来车信号，流水号：20201226230313，所有设备开始采集
2020-12-26 23:03:13:205  开启A/D采集
2020-12-26 23:03:38:870  收到离车信号，流水号：20201226230313，线号：14，车号：009010，主控端：1，所有设备停止采集
2020-12-26 23:03:38:872  收到停止采集命令，开始停止采集
2020-12-26 23:03:38:878  停止采集数据
2020-12-26 23:03:38:880  采集连接已断开
2020-12-26 23:03:38:882  开始数据分析和落盘
2020-12-26 23:03:43:263  vibration1完成落盘
2020-12-26 23:03:46:791  vibration2完成落盘
2020-12-26 23:03:50:973  vibration3完成落盘
2020-12-26 23:03:54:698  vibration4完成落盘
2020-12-26 23:03:58:283  vibration5完成落盘
2020-12-26 23:04:02:298  vibration6完成落盘
2020-12-26 23:04:05:895  vibration7完成落盘
2020-12-26 23:04:09:009  vibration8完成落盘
2020-12-26 23:04:12:683  magnetic1完成落盘
2020-12-26 23:04:16:477  magnetic2完成落盘
2020-12-26 23:04:20:223  magnetic3完成落盘
2020-12-26 23:04:23:581  magnetic4完成落盘
2020-12-26 23:04:27:394  temperate1完成落盘
2020-12-26 23:04:30:904  temperate2完成落盘
2020-12-26 23:04:34:577  temperate3完成落盘
2020-12-26 23:04:37:828  temperate4完成落盘
2020-12-26 23:04:37:837  开始处理数据
2020-12-26 23:04:38:383  右侧计算完成
2020-12-26 23:04:38:881  左侧计算完成
2020-12-26 23:04:38:883  检查结果数据
2020-12-26 23:04:38:885  通知桌面显示数据
2020-12-26 23:04:38:902  开始写入数据库
2020-12-26 23:04:38:922  预警及报警参数加载完成
2020-12-26 23:04:38:924  数据库打开成功
2020-12-26 23:04:38:926  train_info数据表写入成功
2020-12-26 23:04:38:988  train_onlyid读取成功
2020-12-26 23:04:38:993  train_data数据表写入成功
2020-12-26 23:04:38:996  vt_info数据表，第0次写入成功
2020-12-26 23:04:39:000  vt_info数据表，第1次写入成功
2020-12-26 23:04:39:004  vt_info数据表，第2次写入成功
2020-12-26 23:04:39:007  vt_info数据表，第3次写入成功
2020-12-26 23:04:39:011  vt_info数据表，第4次写入成功
2020-12-26 23:04:39:015  vt_info数据表，第5次写入成功
2020-12-26 23:04:39:018  vt_info数据表，第6次写入成功
2020-12-26 23:04:39:022  vt_info数据表，第7次写入成功
2020-12-26 23:04:39:026  vt_info数据表，第8次写入成功
2020-12-26 23:04:39:029  vt_info数据表，第9次写入成功
2020-12-26 23:04:39:033  vt_info数据表，第10次写入成功
2020-12-26 23:04:39:037  vt_info数据表，第11次写入成功
2020-12-26 23:04:39:040  vt_info数据表，第12次写入成功
2020-12-26 23:04:39:044  vt_info数据表，第13次写入成功
2020-12-26 23:04:39:048  vt_info数据表，第14次写入成功
2020-12-26 23:04:39:052  vt_info数据表，第15次写入成功
2020-12-26 23:04:39:055  vt_info数据表，第16次写入成功
2020-12-26 23:04:39:059  vt_info数据表，第17次写入成功
2020-12-26 23:04:39:063  vt_info数据表，第18次写入成功
2020-12-26 23:04:39:066  vt_info数据表，第19次写入成功
2020-12-26 23:04:39:070  vt_info数据表，第20次写入成功
2020-12-26 23:04:39:074  vt_info数据表，第21次写入成功
2020-12-26 23:04:39:077  vt_info数据表，第22次写入成功
2020-12-26 23:04:39:081  vt_info数据表，第23次写入成功
2020-12-26 23:04:39:085  vt_info数据表，第24次写入成功
2020-12-26 23:04:39:088  vt_info数据表，第25次写入成功
2020-12-26 23:04:39:092  vt_info数据表，第26次写入成功
2020-12-26 23:04:39:096  vt_info数据表，第27次写入成功
2020-12-26 23:04:39:099  vt_info数据表，第28次写入成功
2020-12-26 23:04:39:103  vt_info数据表，第29次写入成功
2020-12-26 23:04:39:107  vt_info数据表，第30次写入成功
2020-12-26 23:04:39:110  vt_info数据表，第31次写入成功
2020-12-26 23:04:39:114  vt_info数据表，第32次写入成功
2020-12-26 23:04:39:118  vt_info数据表，第33次写入成功
2020-12-26 23:04:39:121  vt_info数据表，第34次写入成功
2020-12-26 23:04:39:125  vt_info数据表，第35次写入成功
2020-12-26 23:04:39:129  vt_info数据表，第36次写入成功
2020-12-26 23:04:39:132  vt_info数据表，第37次写入成功
2020-12-26 23:04:39:136  vt_info数据表，第38次写入成功
2020-12-26 23:04:39:140  vt_info数据表，第39次写入成功
2020-12-26 23:04:39:143  vt_info数据表，第40次写入成功
2020-12-26 23:04:39:147  vt_info数据表，第41次写入成功
2020-12-26 23:04:39:150  vt_info数据表，第42次写入成功
2020-12-26 23:04:39:154  vt_info数据表，第43次写入成功
2020-12-26 23:04:39:158  vt_info数据表，第44次写入成功
2020-12-26 23:04:39:162  vt_info数据表，第45次写入成功
2020-12-26 23:04:39:166  vt_info数据表，第46次写入成功
2020-12-26 23:04:39:169  vt_info数据表，第47次写入成功
2020-12-26 23:04:39:172  motor_info数据表，第0次写入成功
2020-12-26 23:04:39:175  motor_info数据表，第1次写入成功
2020-12-26 23:04:39:177  motor_info数据表，第2次写入成功
2020-12-26 23:04:39:180  motor_info数据表，第3次写入成功
2020-12-26 23:04:39:183  motor_info数据表，第4次写入成功
2020-12-26 23:04:39:186  motor_info数据表，第5次写入成功
2020-12-26 23:04:39:188  motor_info数据表，第6次写入成功
2020-12-26 23:04:39:191  motor_info数据表，第7次写入成功
2020-12-26 23:04:39:194  motor_info数据表，第8次写入成功
2020-12-26 23:04:39:196  motor_info数据表，第9次写入成功
2020-12-26 23:04:39:199  motor_info数据表，第10次写入成功
2020-12-26 23:04:39:202  motor_info数据表，第11次写入成功
2020-12-26 23:04:39:205  motor_info数据表，第12次写入成功
2020-12-26 23:04:39:207  motor_info数据表，第13次写入成功
2020-12-26 23:04:39:210  motor_info数据表，第14次写入成功
2020-12-26 23:04:39:224  motor_info数据表，第15次写入成功
2020-12-26 23:04:39:226  数据库关闭！
