2020-12-17 19:02:00:724  收到来车信号，流水号：20201217190200，所有设备开始采集
2020-12-17 19:02:00:792  开启A/D采集
2020-12-17 19:02:22:219  收到离车信号，流水号：20201217190200，线号：14，车号：025026，主控端：1，所有设备停止采集
2020-12-17 19:02:22:253  收到停止采集命令，开始停止采集
2020-12-17 19:02:22:291  停止采集数据
2020-12-17 19:02:22:293  采集连接已断开
2020-12-17 19:02:22:294  开始数据分析和落盘
2020-12-17 19:02:27:040  vibration1完成落盘
2020-12-17 19:02:31:313  vibration2完成落盘
2020-12-17 19:02:35:562  vibration3完成落盘
2020-12-17 19:02:39:809  vibration4完成落盘
2020-12-17 19:02:44:051  vibration5完成落盘
2020-12-17 19:02:48:299  vibration6完成落盘
2020-12-17 19:02:52:460  vibration7完成落盘
2020-12-17 19:02:56:683  vibration8完成落盘
2020-12-17 19:03:00:968  magnetic1完成落盘
2020-12-17 19:03:05:170  magnetic2完成落盘
2020-12-17 19:03:09:421  magnetic3完成落盘
2020-12-17 19:03:13:504  magnetic4完成落盘
2020-12-17 19:03:17:535  temperate1完成落盘
2020-12-17 19:03:21:563  temperate2完成落盘
2020-12-17 19:03:25:509  temperate3完成落盘
2020-12-17 19:03:29:536  temperate4完成落盘
2020-12-17 19:03:29:543  开始处理数据
2020-12-17 19:03:30:109  右侧计算完成
2020-12-17 19:03:30:563  左侧计算完成
2020-12-17 19:03:30:564  检查结果数据
2020-12-17 19:03:30:566  通知桌面显示数据
2020-12-17 19:03:30:583  开始写入数据库
2020-12-17 19:03:30:611  预警及报警参数加载完成
2020-12-17 19:03:30:613  数据库打开成功
2020-12-17 19:03:30:614  train_info数据表写入成功
2020-12-17 19:03:30:793  train_onlyid读取成功
2020-12-17 19:03:30:794  train_data数据表写入成功
2020-12-17 19:03:30:796  vt_info数据表，第0次写入成功
2020-12-17 19:03:30:797  vt_info数据表，第1次写入成功
2020-12-17 19:03:30:799  vt_info数据表，第2次写入成功
2020-12-17 19:03:30:801  vt_info数据表，第3次写入成功
2020-12-17 19:03:30:802  vt_info数据表，第4次写入成功
2020-12-17 19:03:30:804  vt_info数据表，第5次写入成功
2020-12-17 19:03:30:805  vt_info数据表，第6次写入成功
2020-12-17 19:03:30:807  vt_info数据表，第7次写入成功
2020-12-17 19:03:30:808  vt_info数据表，第8次写入成功
2020-12-17 19:03:30:810  vt_info数据表，第9次写入成功
2020-12-17 19:03:30:811  vt_info数据表，第10次写入成功
2020-12-17 19:03:30:813  vt_info数据表，第11次写入成功
2020-12-17 19:03:30:815  vt_info数据表，第12次写入成功
2020-12-17 19:03:30:816  vt_info数据表，第13次写入成功
