2020-12-31 05:31:10:437  收到来车信号，流水号：20201231053110，所有设备开始采集
2020-12-31 05:31:10:501  开启A/D采集
2020-12-31 05:31:35:931  收到离车信号，流水号：20201231053110，线号：14，车号：011012，主控端：1，所有设备停止采集
2020-12-31 05:31:35:955  收到停止采集命令，开始停止采集
2020-12-31 05:31:35:982  停止采集数据
2020-12-31 05:31:35:983  采集连接已断开
2020-12-31 05:31:35:985  开始数据分析和落盘
2020-12-31 05:31:40:132  vibration1完成落盘
2020-12-31 05:31:44:127  vibration2完成落盘
2020-12-31 05:31:47:884  vibration3完成落盘
2020-12-31 05:31:51:751  vibration4完成落盘
2020-12-31 05:31:55:665  vibration5完成落盘
2020-12-31 05:31:59:616  vibration6完成落盘
2020-12-31 05:32:03:433  vibration7完成落盘
2020-12-31 05:32:07:240  vibration8完成落盘
2020-12-31 05:32:11:125  magnetic1完成落盘
2020-12-31 05:32:14:886  magnetic2完成落盘
2020-12-31 05:32:19:015  magnetic3完成落盘
2020-12-31 05:32:23:006  magnetic4完成落盘
2020-12-31 05:32:26:787  temperate1完成落盘
2020-12-31 05:32:30:508  temperate2完成落盘
2020-12-31 05:32:34:208  temperate3完成落盘
2020-12-31 05:32:37:487  temperate4完成落盘
2020-12-31 05:32:37:493  开始处理数据
2020-12-31 05:32:38:049  右侧计算完成
2020-12-31 05:32:38:566  左侧计算完成
2020-12-31 05:32:38:568  检查结果数据
2020-12-31 05:32:38:570  通知桌面显示数据
2020-12-31 05:32:38:586  开始写入数据库
2020-12-31 05:32:38:724  预警及报警参数加载完成
2020-12-31 05:32:38:726  数据库打开成功
2020-12-31 05:32:38:727  train_info数据表写入成功
2020-12-31 05:32:38:729  train_onlyid读取成功
2020-12-31 05:32:38:731  train_data数据表写入成功
2020-12-31 05:32:38:732  vt_info数据表，第0次写入成功
2020-12-31 05:32:38:734  vt_info数据表，第1次写入成功
2020-12-31 05:32:38:735  vt_info数据表，第2次写入成功
2020-12-31 05:32:38:737  vt_info数据表，第3次写入成功
2020-12-31 05:32:38:739  vt_info数据表，第4次写入成功
2020-12-31 05:32:38:740  vt_info数据表，第5次写入成功
2020-12-31 05:32:38:742  vt_info数据表，第6次写入成功
2020-12-31 05:32:38:743  vt_info数据表，第7次写入成功
2020-12-31 05:32:38:745  vt_info数据表，第8次写入成功
2020-12-31 05:32:38:746  vt_info数据表，第9次写入成功
2020-12-31 05:32:38:748  vt_info数据表，第10次写入成功
2020-12-31 05:32:38:749  vt_info数据表，第11次写入成功
2020-12-31 05:32:38:771  vt_info数据表，第12次写入成功
2020-12-31 05:32:38:772  vt_info数据表，第13次写入成功
2020-12-31 05:32:38:774  vt_info数据表，第14次写入成功
2020-12-31 05:32:38:776  vt_info数据表，第15次写入成功
2020-12-31 05:32:38:777  vt_info数据表，第16次写入成功
2020-12-31 05:32:38:779  vt_info数据表，第17次写入成功
2020-12-31 05:32:38:780  vt_info数据表，第18次写入成功
2020-12-31 05:32:38:782  vt_info数据表，第19次写入成功
2020-12-31 05:32:38:783  vt_info数据表，第20次写入成功
2020-12-31 05:32:38:785  vt_info数据表，第21次写入成功
2020-12-31 05:32:38:786  vt_info数据表，第22次写入成功
2020-12-31 05:32:38:788  vt_info数据表，第23次写入成功
2020-12-31 05:32:38:790  vt_info数据表，第24次写入成功
2020-12-31 05:32:38:812  vt_info数据表，第25次写入成功
2020-12-31 05:32:38:813  vt_info数据表，第26次写入成功
2020-12-31 05:32:38:815  vt_info数据表，第27次写入成功
2020-12-31 05:32:38:817  vt_info数据表，第28次写入成功
2020-12-31 05:32:38:818  vt_info数据表，第29次写入成功
2020-12-31 05:32:38:820  vt_info数据表，第30次写入成功
2020-12-31 05:32:38:821  vt_info数据表，第31次写入成功
2020-12-31 05:32:38:823  vt_info数据表，第32次写入成功
2020-12-31 05:32:38:824  vt_info数据表，第33次写入成功
2020-12-31 05:32:38:826  vt_info数据表，第34次写入成功
2020-12-31 05:32:38:828  vt_info数据表，第35次写入成功
2020-12-31 05:32:38:850  vt_info数据表，第36次写入成功
2020-12-31 05:32:38:852  vt_info数据表，第37次写入成功
2020-12-31 05:32:38:853  vt_info数据表，第38次写入成功
2020-12-31 05:32:38:855  vt_info数据表，第39次写入成功
2020-12-31 05:32:38:857  vt_info数据表，第40次写入成功
2020-12-31 05:32:38:858  vt_info数据表，第41次写入成功
2020-12-31 05:32:38:860  vt_info数据表，第42次写入成功
2020-12-31 05:32:38:861  vt_info数据表，第43次写入成功
2020-12-31 05:32:38:863  vt_info数据表，第44次写入成功
2020-12-31 05:32:38:865  vt_info数据表，第45次写入成功
2020-12-31 05:32:38:866  vt_info数据表，第46次写入成功
2020-12-31 05:32:38:888  vt_info数据表，第47次写入成功
2020-12-31 05:32:38:890  motor_info数据表，第0次写入成功
2020-12-31 05:32:38:892  motor_info数据表，第1次写入成功
2020-12-31 05:32:38:893  motor_info数据表，第2次写入成功
2020-12-31 05:32:38:895  motor_info数据表，第3次写入成功
2020-12-31 05:32:38:896  motor_info数据表，第4次写入成功
2020-12-31 05:32:38:909  motor_info数据表，第5次写入成功
2020-12-31 05:32:38:910  motor_info数据表，第6次写入成功
2020-12-31 05:32:38:912  motor_info数据表，第7次写入成功
2020-12-31 05:32:38:913  motor_info数据表，第8次写入成功
2020-12-31 05:32:38:915  motor_info数据表，第9次写入成功
2020-12-31 05:32:38:917  motor_info数据表，第10次写入成功
2020-12-31 05:32:38:918  motor_info数据表，第11次写入成功
2020-12-31 05:32:38:940  motor_info数据表，第12次写入成功
2020-12-31 05:32:38:941  motor_info数据表，第13次写入成功
2020-12-31 05:32:38:943  motor_info数据表，第14次写入成功
2020-12-31 05:32:38:944  motor_info数据表，第15次写入成功
2020-12-31 05:32:38:946  数据库关闭！
2020-12-31 05:52:50:938  收到来车信号，流水号：20201231055250，所有设备开始采集
2020-12-31 05:52:51:002  开启A/D采集
2020-12-31 05:53:16:729  收到离车信号，流水号：20201231055250，线号：14，车号：033034，主控端：1，所有设备停止采集
2020-12-31 05:53:16:753  收到停止采集命令，开始停止采集
2020-12-31 05:53:16:779  停止采集数据
2020-12-31 05:53:16:780  采集连接已断开
2020-12-31 05:53:16:782  开始数据分析和落盘
2020-12-31 05:53:21:763  vibration1完成落盘
2020-12-31 05:53:25:772  vibration2完成落盘
2020-12-31 05:53:30:057  vibration3完成落盘
2020-12-31 05:53:33:754  vibration4完成落盘
2020-12-31 05:53:37:945  vibration5完成落盘
2020-12-31 05:53:41:979  vibration6完成落盘
2020-12-31 05:53:45:940  vibration7完成落盘
2020-12-31 05:53:49:598  vibration8完成落盘
2020-12-31 05:53:53:515  magnetic1完成落盘
2020-12-31 05:53:57:848  magnetic2完成落盘
2020-12-31 05:54:01:831  magnetic3完成落盘
2020-12-31 05:54:06:192  magnetic4完成落盘
2020-12-31 05:54:09:655  temperate1完成落盘
2020-12-31 05:54:13:341  temperate2完成落盘
2020-12-31 05:54:17:507  temperate3完成落盘
2020-12-31 05:54:21:235  temperate4完成落盘
2020-12-31 05:54:21:243  开始处理数据
2020-12-31 05:54:21:837  右侧计算完成
2020-12-31 05:54:22:221  左侧计算完成
2020-12-31 05:54:22:223  检查结果数据
2020-12-31 05:54:22:224  通知桌面显示数据
2020-12-31 05:54:22:240  开始写入数据库
2020-12-31 05:54:22:378  预警及报警参数加载完成
2020-12-31 05:54:22:379  数据库打开成功
2020-12-31 05:54:22:381  train_info数据表写入成功
2020-12-31 05:54:22:383  train_onlyid读取成功
