2020-12-16 18:03:54:116  收到来车信号，流水号：20201216180354，所有设备开始采集
2020-12-16 18:03:54:152  开启A/D采集
2020-12-16 18:04:19:911  收到离车信号，流水号：20201216180354，线号：14，车号：057058，主控端：0，所有设备停止采集
2020-12-16 18:04:19:913  收到停止采集命令，开始停止采集
2020-12-16 18:04:19:916  停止采集数据
2020-12-16 18:04:19:918  采集连接已断开
2020-12-16 18:04:19:920  开始数据分析和落盘
2020-12-16 18:04:24:133  vibration1完成落盘
2020-12-16 18:04:27:669  vibration2完成落盘
2020-12-16 18:04:31:431  vibration3完成落盘
2020-12-16 18:04:35:358  vibration4完成落盘
2020-12-16 18:04:38:936  vibration5完成落盘
2020-12-16 18:04:42:628  vibration6完成落盘
2020-12-16 18:04:46:281  vibration7完成落盘
2020-12-16 18:04:50:075  vibration8完成落盘
2020-12-16 18:04:53:496  magnetic1完成落盘
2020-12-16 18:04:57:625  magnetic2完成落盘
2020-12-16 18:05:01:815  magnetic3完成落盘
2020-12-16 18:05:05:885  magnetic4完成落盘
2020-12-16 18:05:09:761  temperate1完成落盘
2020-12-16 18:05:13:135  temperate2完成落盘
2020-12-16 18:05:16:548  temperate3完成落盘
2020-12-16 18:05:20:062  temperate4完成落盘
2020-12-16 18:05:20:072  开始处理数据
2020-12-16 18:05:20:410  右侧计算完成
2020-12-16 18:05:20:637  左侧计算完成
2020-12-16 18:05:20:639  检查结果数据
2020-12-16 18:05:20:641  通知桌面显示数据
2020-12-16 18:05:20:658  开始写入数据库
2020-12-16 18:05:20:679  预警及报警参数加载完成
2020-12-16 18:05:20:681  数据库打开成功
2020-12-16 18:05:20:683  train_info数据表写入成功
2020-12-16 18:05:20:743  train_onlyid读取成功
2020-12-16 18:05:20:747  train_data数据表写入成功
2020-12-16 18:05:20:751  vt_info数据表，第0次写入成功
2020-12-16 18:05:20:755  vt_info数据表，第1次写入成功
2020-12-16 18:05:20:759  vt_info数据表，第2次写入成功
2020-12-16 18:05:20:762  vt_info数据表，第3次写入成功
2020-12-16 18:05:20:766  vt_info数据表，第4次写入成功
2020-12-16 18:05:20:769  vt_info数据表，第5次写入成功
2020-12-16 18:05:20:773  vt_info数据表，第6次写入成功
2020-12-16 18:05:20:777  vt_info数据表，第7次写入成功
2020-12-16 18:05:20:780  vt_info数据表，第8次写入成功
2020-12-16 18:05:20:784  vt_info数据表，第9次写入成功
2020-12-16 18:05:20:787  vt_info数据表，第10次写入成功
2020-12-16 18:05:20:791  vt_info数据表，第11次写入成功
2020-12-16 18:05:20:795  vt_info数据表，第12次写入成功
2020-12-16 18:05:20:798  vt_info数据表，第13次写入成功
2020-12-16 18:05:20:802  vt_info数据表，第14次写入成功
2020-12-16 18:05:20:805  vt_info数据表，第15次写入成功
2020-12-16 18:05:20:809  vt_info数据表，第16次写入成功
2020-12-16 18:05:20:813  vt_info数据表，第17次写入成功
2020-12-16 18:05:20:816  vt_info数据表，第18次写入成功
2020-12-16 18:05:20:820  vt_info数据表，第19次写入成功
2020-12-16 18:05:20:824  vt_info数据表，第20次写入成功
2020-12-16 18:05:20:827  vt_info数据表，第21次写入成功
