2020-12-10 19:02:32:229  收到来车信号，流水号：20201210190232，所有设备开始采集
2020-12-10 19:02:32:274  开启A/D采集
2020-12-10 19:03:05:147  收到离车信号，流水号：20201210190232，线号：21，车号：027028，主控端：1，所有设备停止采集
2020-12-10 19:03:05:150  收到停止采集命令，开始停止采集
2020-12-10 19:03:05:157  停止采集数据
2020-12-10 19:03:05:161  采集连接已断开
2020-12-10 19:03:05:165  开始数据分析和落盘
2020-12-10 19:03:12:580  vibration1完成落盘
2020-12-10 19:03:18:946  vibration2完成落盘
2020-12-10 19:03:25:239  vibration3完成落盘
2020-12-10 19:03:31:593  vibration4完成落盘
2020-12-10 19:03:37:935  vibration5完成落盘
2020-12-10 19:03:44:325  vibration6完成落盘
2020-12-10 19:03:50:954  vibration7完成落盘
2020-12-10 19:03:57:447  vibration8完成落盘
2020-12-10 19:04:03:759  magnetic1完成落盘
2020-12-10 19:04:10:270  magnetic2完成落盘
2020-12-10 19:04:16:522  magnetic3完成落盘
2020-12-10 19:04:22:988  magnetic4完成落盘
2020-12-10 19:04:29:295  temperate1完成落盘
2020-12-10 19:04:35:522  temperate2完成落盘
2020-12-10 19:04:41:714  temperate3完成落盘
2020-12-10 19:04:47:866  temperate4完成落盘
2020-12-10 19:04:47:876  开始处理数据
2020-12-10 19:04:48:682  右侧计算完成
2020-12-10 19:04:49:295  左侧计算完成
2020-12-10 19:04:49:297  检查结果数据
2020-12-10 19:04:49:298  通知桌面显示数据
2020-12-10 19:04:49:315  开始写入数据库
2020-12-10 19:04:49:336  预警及报警参数加载完成
2020-12-10 19:04:49:337  数据库打开成功
2020-12-10 19:04:49:339  train_info数据表写入成功
2020-12-10 19:04:49:394  train_onlyid读取成功
2020-12-10 19:04:49:399  train_data数据表写入成功
2020-12-10 19:04:49:402  vt_info数据表，第0次写入成功
2020-12-10 19:04:49:405  vt_info数据表，第1次写入成功
2020-12-10 19:04:49:408  vt_info数据表，第2次写入成功
2020-12-10 19:04:49:412  vt_info数据表，第3次写入成功
2020-12-10 19:04:49:415  vt_info数据表，第4次写入成功
2020-12-10 19:04:49:418  vt_info数据表，第5次写入成功
2020-12-10 19:04:49:421  vt_info数据表，第6次写入成功
2020-12-10 19:04:49:424  vt_info数据表，第7次写入成功
2020-12-10 19:04:49:428  vt_info数据表，第8次写入成功
2020-12-10 19:04:49:431  vt_info数据表，第9次写入成功
2020-12-10 19:04:49:435  vt_info数据表，第10次写入成功
2020-12-10 19:04:49:438  vt_info数据表，第11次写入成功
2020-12-10 19:04:49:441  vt_info数据表，第12次写入成功
2020-12-10 19:04:49:445  vt_info数据表，第13次写入成功
2020-12-10 19:04:49:448  vt_info数据表，第14次写入成功
2020-12-10 19:04:49:451  vt_info数据表，第15次写入成功
2020-12-10 19:04:49:455  vt_info数据表，第16次写入成功
2020-12-10 19:04:49:458  vt_info数据表，第17次写入成功
2020-12-10 19:04:49:462  vt_info数据表，第18次写入成功
2020-12-10 19:04:49:465  vt_info数据表，第19次写入成功
2020-12-10 19:04:49:468  vt_info数据表，第20次写入成功
2020-12-10 19:04:49:472  vt_info数据表，第21次写入成功
2020-12-10 19:04:49:475  vt_info数据表，第22次写入成功
2020-12-10 19:04:49:479  vt_info数据表，第23次写入成功
2020-12-10 19:04:49:482  vt_info数据表，第24次写入成功
2020-12-10 19:04:49:485  vt_info数据表，第25次写入成功
2020-12-10 19:04:49:489  vt_info数据表，第26次写入成功
2020-12-10 19:04:49:492  vt_info数据表，第27次写入成功
2020-12-10 19:04:49:496  vt_info数据表，第28次写入成功
2020-12-10 19:04:49:499  vt_info数据表，第29次写入成功
